,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
3194,160.0,-5.33,-9.29,6.36,-1.24,0.494,-1.12,-1.64,-2.09,0.8290000000000001,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.816587734438669,-8.728553371625576,6.447655329432011,-1.2660214132457586,0.5669088370450585,-1.1092184051146698,-0.9867717218128658,-1.4093844397637882,0.5826734961577636
3195,160.0,-4.15,-7.18,5.37,-1.14,0.293,-1.14,-0.768,0.525,0.337,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.430031823152465,-7.574010038424001,5.787165541209202,-1.1702605308849292,0.3738051456894843,-1.1314527719816467,-0.8662004447403918,-0.3224283673474795,0.42734199311263804
3196,160.0,-5.31,-9.41,5.99,-0.917,-0.0452,-0.66,-2.3,-1.28,1.41,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.9403276319064275,-8.94285505058543,5.911481655713704,-0.9778134781336532,0.07840962207345764,-0.7909097227949147,-1.656407888083496,-0.8605004595438636,1.0486452679646663
3197,160.0,-3.75,-9.08,6.14,-0.358,0.152,-0.18600000000000003,-0.9009999999999999,-0.74,1.84,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.250053532131882,-9.045105114608468,6.051539357362153,-0.506830997320917,0.13029028971067308,-0.35396709845813673,-1.2400812575586464,-0.7927896701133601,1.548993629832462
3198,160.0,-3.27,-8.01,5.19,0.0687,0.0397,-0.0311,-0.442,0.38799999999999996,0.985,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.681717920443492,-8.273369807062432,5.523506104125683,-0.06949778135766549,0.0664248078430864,-0.12075147417500742,-0.8002361150094637,-0.12928840115607787,1.192398466744771
3199,160.0,-3.29,-9.15,5.26,0.309,-0.0232,0.18600000000000003,-0.446,-0.799,0.983,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.454559654110974,-8.926952054123554,5.362004632830006,0.21811426070631584,0.0032399827031504708,0.10082340220567323,-0.6050065828622014,-0.5056081802501158,1.0600024868702538
3200,160.0,-4.06,-8.43,4.81,0.34,-0.17600000000000002,0.273,-0.363,-0.9079999999999999,0.83,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.8056560573412312,-8.556443503639294,5.023683638951725,0.310732528180877,-0.1231228761387506,0.22519120956044686,-0.47162991633937806,-0.7317174375801857,0.914579244462256
3201,160.0,-3.8,-7.64,5.46,0.456,-0.384,0.498,-0.784,0.46299999999999997,0.8420000000000001,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.8023760672782663,-7.873177564196902,5.291099841172097,0.4211180520787208,-0.3070393175352756,0.42224836279024125,-0.6437858891094095,-0.060389979401601845,0.8686897093990006
3202,160.0,-3.08,-9.02,5.84,0.677,-0.384,0.498,0.0581,-1.13,0.945,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.3834682566578413,-8.728205620456434,5.627518176460719,0.6155570476142196,-0.36129603069451083,0.4769658129870648,-0.2569567327036415,-0.6614179303374275,0.916938266159916
3203,160.0,-3.7,-9.17,6.32,1.05,0.0635,0.467,-0.41700000000000004,-1.56,1.08,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.567025868229431,-9.057590965796152,6.051937028477507,0.945680556752195,-0.06181797565677716,0.4697672426644692,-0.3451610995032556,-1.1663429943260746,1.0200370234412404
3204,160.0,-3.51,-6.57,5.33,0.857,0.0421,0.594,-0.00213,0.685,-0.252,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.5339564129099283,-7.20293674376276,5.609465282845134,0.8782941672535958,0.01144342787180859,0.5595039049327856,-0.15610696274561908,-0.12604898873125325,0.2157686083656496
3205,160.0,-3.87,-6.4,7.03,1.04,-0.47,0.555,-0.22899999999999998,0.504,1.09,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.7288288995684935,-6.604297349983489,6.48010424115737,1.001170807160325,-0.3279706201106409,0.5562506179446144,-0.19628037750657396,0.22798383814401624,0.7685172370666811
3206,160.0,-4.78,-7.38,7.01,1.11,-0.514,0.5870000000000001,-1.11,-0.927,0.605,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.338405885295131,-7.182632183243046,6.804874918744666,1.0838677032783084,-0.45911995331855204,0.5784617359028714,-0.6998571009689001,-0.4210167798558294,0.6651305188262483
3207,160.0,-4.79,-6.3,7.3,1.06,-0.7040000000000001,0.716,-1.13,-0.311,0.449,0.0,0.0,0.0,1.0,30.0,160000000000.0,-4.600286468677257,-6.524574935537073,7.108334793512512,1.0657311224621908,-0.6317585688101559,0.6778093529008651,-0.9369210104984982,-0.3591968968220781,0.5284780902399169
3208,160.0,-2.95,-4.92,8.3,1.27,-1.29,0.563,0.599,0.542,0.972,0.0,0.0,0.0,1.0,30.0,160000000000.0,-3.643281066898074,-5.328264214223691,7.838700728486296,1.2209504887678646,-1.0958138728841633,0.5948794739104295,-0.09043153244829027,0.14719750271712706,0.8089028404672873
3209,161.0,-2.79,-5.22,7.91,1.35,-1.14,0.42,0.41600000000000004,-0.32899999999999996,0.0374,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.148461127537126,-5.2475463278251455,7.882399612232051,1.319012362745222,-1.1269647549662516,0.4685592980554141,0.1886772070597098,-0.12038414177971563,0.3211062170355184
3210,161.0,-1.75,-4.08,7.96,1.28,-1.18,0.268,0.99,0.263,-0.396,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.337489870544353,-4.37706760080745,7.929960536430927,1.2893677134835246,-1.1643541727090876,0.3236899060663878,0.6303088575744114,0.0950444617516005,-0.13229715599860115
3211,161.0,-1.46,-1.84,6.86,1.03,-0.355,0.0471,0.996,1.99,-1.83,0.0,0.0,0.0,1.0,30.0,161000000000.0,-1.8286312270217149,-2.4855253557524266,7.274187001441523,1.0922799299095176,-0.5937654712562247,0.12390154804814854,0.8318515800937544,1.1598449340208943,-1.205700508744826
3212,161.0,-2.22,-2.01,7.61,0.848,0.0702,-0.0989,0.16899999999999998,1.39,-1.28,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.0555870162977143,-2.130991511803112,7.480005239308105,0.9066570319254188,-0.1256747318642702,-0.037034024943571,0.46653533480100173,1.2891720878974433,-1.252677687687585
3213,161.0,-2.39,-2.72,7.69,0.35100000000000003,0.10099999999999999,-0.0427,0.0401,0.38799999999999996,-1.29,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.24951403899561,-2.570134129264801,7.6087100434265285,0.4844256094519401,0.03412927676368341,-0.041126711806124226,0.2315147665467729,0.7827916328387537,-1.2762753704918226
3214,161.0,-2.07,-2.07,7.66,-0.0217,0.131,-0.00176,0.39399999999999996,0.956,-1.33,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.145413340646791,-2.197252865826089,7.640145315214958,0.09983200560349276,0.10242241683367732,-0.012691072835042203,0.32106496888068065,0.8801196782856231,-1.3102437662276243
3215,161.0,-1.91,-1.44,7.4,-0.31,0.304,-0.0451,0.6459999999999999,1.64,-1.55,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.008896510763571,-1.6326736263714086,7.492961476167312,-0.21159023002201233,0.24453311224605656,-0.036100915907894195,0.5001458659594754,1.3071064279976325,-1.4618339508073341
3216,161.0,-3.26,-2.38,7.82,-0.9420000000000001,0.34299999999999997,-0.00725,-0.589,0.9540000000000001,-1.0,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.7344146832614693,-2.1898521742272217,7.693401904465291,-0.7666123617602698,0.3139515347074261,-0.015261120117967285,-0.10011320448213279,1.1086912747796296,-1.1698310832685108
3217,161.0,-2.84,-3.28,7.86,-1.14,0.56,0.0954,0.0468,0.499,-0.7170000000000001,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.7956438341782377,-3.0026254082394317,7.795509150012615,-1.050341319807171,0.4874138810312552,0.06467239384139725,-0.01914518483187272,0.7660977272034188,-0.8835204463693322
3218,161.0,-2.33,-3.33,7.55,-1.24,0.657,0.0019100000000000002,0.8240000000000001,0.9309999999999999,-0.698,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.525615715447686,-3.2467035454989364,7.645037901115658,-1.1944587435569605,0.6069708418523335,0.01933742195241949,0.44553596347810315,0.8587584822614849,-0.7662217978088884
3219,161.0,-3.16,-3.01,6.57,-1.57,1.05,-0.23,0.302,1.81,-1.24,0.0,0.0,0.0,1.0,30.0,161000000000.0,-2.8934968671906143,-3.070226269271546,6.986152497347853,-1.4798242389463907,0.919303081579159,-0.16076573394882693,0.36642922850175197,1.3932735834656444,-1.065776640323408
3220,161.0,-3.86,-5.37,7.49,-1.63,1.07,-0.462,-0.092,0.11800000000000001,0.294,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.453974495058609,-4.784851060947629,7.294958044650811,-1.5939394589574782,1.0255433292764258,-0.37835538768635135,0.11377592039601825,0.676680566403941,-0.2060332684404549
3221,161.0,-4.54,-8.86,7.33,-1.51,0.792,-0.816,-0.595,-2.72,0.778,0.0,0.0,0.0,1.0,30.0,161000000000.0,-4.083763497119412,-7.823128725547274,7.316435042152859,-1.5301557221428734,0.8608970098276602,-0.6944778981243751,-0.2768505427935457,-1.2319589823951846,0.4161395596950367
3222,161.0,-3.51,-8.1,6.11,-1.41,0.561,-1.05,-0.6859999999999999,-2.08,1.38,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.75103654243531,-8.029553828433441,6.577016945356073,-1.4388520336108293,0.649471832946494,-0.9512810782471295,-0.5023443698777427,-1.7084843530651967,1.0255577512158198
3223,161.0,-3.14,-6.25,6.23,-1.16,0.509,-1.15,0.466,1.11,0.8420000000000001,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.3966949178771007,-6.702785362726958,6.3643319564264,-1.2269585445272428,0.550440234065229,-1.0948211043364544,0.031337583147110326,-0.12474087741095463,0.9095000482416342
3224,161.0,-6.03,-9.86,5.9,-1.17,0.289,-1.04,-2.74,-2.03,0.998,0.0,0.0,0.0,1.0,30.0,161000000000.0,-4.92375552799514,-9.056685704352772,6.07974521367887,-1.1836769796574376,0.366126809694682,-1.0552223127517633,-1.4960249122256437,-1.1953310479483135,0.9654557595187232
3225,161.0,-4.77,-8.88,6.54,-0.9059999999999999,-0.0562,-0.493,-1.78,-0.6579999999999999,2.1,0.0,0.0,0.0,1.0,30.0,161000000000.0,-4.83459228504147,-8.92495556767792,6.361833113738638,-0.9726764270936061,0.06838953761282551,-0.6491139547341005,-1.6525315955447644,-0.8933976530394772,1.6827918131880035
3226,161.0,-3.71,-8.88,5.52,-0.33299999999999996,-0.0544,-0.158,-0.861,-0.469,1.36,0.0,0.0,0.0,1.0,30.0,161000000000.0,-4.182438306564764,-8.89143847099706,5.845877674761069,-0.4866005282293667,-0.0181761769577857,-0.29436908863111627,-1.2162961567644868,-0.6549230305212551,1.4787008607427599
3227,161.0,-3.07,-8.32,4.77,0.285,-0.0483,0.0459,-0.272,0.12,0.639,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.5373323910869954,-8.465395191949158,5.186477460903642,0.09972156402776533,-0.03941325021232877,-0.04858353857625425,-0.6958678568717425,-0.21948357813948094,0.9477848048729157
3228,161.0,-3.65,-8.48,4.54,0.267,0.0739,0.152,-0.8190000000000001,-0.111,0.285,0.0,0.0,0.0,1.0,30.0,161000000000.0,-3.6026686867934843,-8.476283646748081,4.7902545411694755,0.22683272248876335,0.04047175093722575,0.09630336428717787,-0.7637294651525576,-0.15852522803560282,0.5287271234486399
3229,162.0,-3.77,-9.34,6.06,0.386,-0.147,0.258,-0.8420000000000001,-1.06,1.69,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.699704540894254,-9.120238218365193,5.568475331659174,0.3477804052870747,-0.09169444409492869,0.2131012008395896,-0.8068665738856106,-0.665075739534466,1.2629629371297684
3230,162.0,-3.41,-9.01,5.92,0.7170000000000001,-0.12,0.371,-0.395,-0.899,1.3,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.531704171450257,-9.03804891572513,5.783923140565965,0.6283421763473335,-0.11164964935343916,0.32715576145585823,-0.5798752671157559,-0.7965208552956986,1.2863802597857488
3231,162.0,-3.25,-7.34,5.54,0.809,-0.191,0.396,-0.114,0.53,0.601,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.3683431873494976,-7.772047564057306,5.63442380887629,0.7656200535764086,-0.16759105826649348,0.37688381244951613,-0.32311823675546947,-0.05113133711904627,0.8530362025556144
3232,162.0,-2.97,-7.37,5.81,0.92,-0.314,0.37799999999999995,0.263,0.221,0.506,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.1373429501629406,-7.4722959223710745,5.742033568710076,0.882929956930383,-0.27080828459337813,0.37769005848632864,-9.190011683796184e-05,0.10178284469954929,0.6336162762797801
3233,162.0,-3.85,-7.85,6.72,0.9940000000000001,-0.389,0.455,-0.584,-0.588,1.0,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.5506145776615976,-7.753897818885471,6.341424316641556,0.967329627878524,-0.35413256706468693,0.43353312636127933,-0.32190015680517803,-0.2858152175083347,0.8652690115514834
3234,162.0,-4.71,-7.76,7.4,1.06,-0.36700000000000005,0.569,-1.39,-0.877,1.25,0.0,0.0,0.0,1.0,30.0,162000000000.0,-4.222945231488804,-7.758447546473715,6.990220270750699,1.0377477408616904,-0.36320402150830905,0.5313845114187358,-0.9105601685868236,-0.618009716167441,1.1085221367529248
3235,162.0,-4.38,-5.6,7.18,1.11,-0.7340000000000001,0.7120000000000001,-0.995,0.831,0.597,0.0,0.0,0.0,1.0,30.0,162000000000.0,-4.31402176793057,-6.149190090859489,7.106535239985937,1.0926506378688294,-0.6246124576533543,0.6618479650469665,-0.9570973494916648,0.1962079051491138,0.785103016861661
3236,162.0,-4.28,-6.72,7.37,1.0,-0.6409999999999999,0.737,-0.922,-0.7759999999999999,0.331,0.0,0.0,0.0,1.0,30.0,162000000000.0,-4.2942925775998955,-6.574764353853263,7.268011441816661,1.0222474770251615,-0.6361655344032857,0.7161323010036287,-0.9377542029620479,-0.3500885302095069,0.4979881722725633
3237,162.0,-1.93,-5.99,8.01,1.26,-0.948,0.8390000000000001,1.45,-0.55,0.588,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.9232331120652675,-6.138785854164987,7.722772766151569,1.2029103286751006,-0.8560065314900482,0.8048829482163867,0.37820466838980804,-0.46242142392154034,0.5548997778910709
3238,162.0,-3.13,-4.12,6.99,1.36,-1.25,0.36200000000000004,-0.0718,0.722,-0.971,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.0431378362791746,-4.63365489416761,7.273659755999062,1.3222792899546636,-1.1337690070271198,0.4849766270136083,0.13019437309754936,0.20312057049517557,-0.409877962110495
3239,162.0,-1.54,-3.11,7.75,1.18,-0.44,0.185,1.24,1.17,-0.629,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.171464260622739,-3.4976749799415456,7.565606378336432,1.2141643793765486,-0.6446669966974263,0.26829541059111767,0.7418396344779745,0.746422828255924,-0.5484218384536652
3240,162.0,-0.795,-2.62,7.43,1.04,-0.198,0.125,1.85,1.17,-1.22,0.0,0.0,0.0,1.0,30.0,162000000000.0,-1.373249053830248,-2.843313409216984,7.482493782377385,1.0818207087640288,-0.3297700733788633,0.1647892660273515,1.3525781536826778,0.9844363939812368,-0.9730392944883326
3241,162.0,-2.1,-2.38,6.44,0.6920000000000001,0.009770000000000001,0.109,0.51,0.99,-2.39,0.0,0.0,0.0,1.0,30.0,162000000000.0,-1.7946937685887412,-2.4978844261597017,6.843554440802736,0.7856045933516218,-0.09039683762293474,0.12449117076967225,0.8882095075390989,0.9875626628153276,-1.8689383922230722
3242,162.0,-2.41,-1.5,7.73,0.26,0.23,0.0807,0.24,1.64,-1.17,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.151511507533043,-1.7538992946653664,7.386852630954254,0.38620933554766923,0.13548056148187554,0.09285962748868004,0.5309629195498401,1.354175784869965,-1.4270219264960697
3243,162.0,-2.17,-2.05,7.47,-0.221,0.255,-0.0103,0.608,1.03,-1.42,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.162233076801423,-1.9746608186885115,7.437813121070343,-0.0751955458262833,0.21974087655428604,0.018344642727801314,0.5734202217142464,1.172017127008334,-1.4225821593453039
3244,162.0,-2.34,-2.76,7.35,-0.581,0.557,0.00252,0.611,0.486,-1.42,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.265320529654516,-2.5601801951448167,7.383992827155521,-0.45954508815387013,0.45750604615106794,0.006914076032623407,0.5941315007278606,0.7865350716884207,-1.4209495152675864
3245,162.0,-2.84,-2.24,6.93,-0.909,0.574,-0.159,0.34,1.32,-1.63,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.5985786042987282,-2.3214658798926613,7.105742722868414,-0.8010758723448242,0.5396334209866189,-0.11293013731814867,0.45407244813645253,1.0862960682564986,-1.5531254618456962
3246,162.0,-2.67,-1.67,7.31,-1.23,0.711,-0.22699999999999998,0.742,2.36,-0.9570000000000001,0.0,0.0,0.0,1.0,30.0,162000000000.0,-2.6399961022754086,-1.8357573674252825,7.230930981034897,-1.1270057999360779,0.6604456070637328,-0.195325878053939,0.61275745298737,1.8020070188035548,-1.1762143686811637
3247,162.0,-3.71,-3.85,7.36,-1.35,0.972,-0.523,-0.0136,0.746,-0.483,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.260494176747586,-3.3375009156964883,7.310036837801987,-1.2964541553275883,0.8800891472685778,-0.43201374609846366,0.2675541528946425,1.2086227664460285,-0.7379170539719497
3248,162.0,-3.38,-6.59,7.4,-1.47,0.943,-0.875,0.5379999999999999,-1.34,0.1,0.0,0.0,0.0,1.0,30.0,162000000000.0,-3.329795981853848,-5.7624421303383215,7.365174881482896,-1.4283278079166892,0.9244408453420648,-0.7519946795208758,0.4166044981332119,-0.22348194126675303,-0.20812884215492256
3249,163.0,-3.33,-5.95,6.53,-1.41,0.872,-1.1,0.585,-0.0279,-0.235,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.329914248266107,-5.902278088051531,6.8533003810016275,-1.4144008885957846,0.8874704232072893,-1.003368337125536,0.5094120080685421,-0.1135818728700094,-0.22511861728316349
3250,163.0,-4.22,-6.8,6.23,-1.49,0.682,-1.31,-0.436,-0.172,0.0703,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.846077176611277,-6.571585954875921,6.471282616056655,-1.4718469806430023,0.7426152844127328,-1.2248566260506142,-0.011631271389108022,-0.14640779095002857,-0.038334855252337235
3251,163.0,-5.59,-9.88,6.29,-1.45,0.321,-1.18,-2.09,-2.62,0.7020000000000001,0.0,0.0,0.0,1.0,30.0,163000000000.0,-4.857382660959669,-9.038215234795919,6.36017535764286,-1.4552459817675165,0.44537964025226107,-1.1924554358757293,-1.157078987654899,-1.5363517575089485,0.42975525960313543
3252,163.0,-4.04,-8.09,6.11,-1.27,0.13,-1.05,-0.899,-0.272,1.08,0.0,0.0,0.0,1.0,30.0,163000000000.0,-4.383380300875434,-8.331261699769458,6.206844177679293,-1.3144816622458366,0.2230393276926859,-1.0895559932880046,-1.0148443554038722,-0.8258958661590067,0.8408842833516218
3253,163.0,-4.76,-9.05,5.88,-0.882,0.139,-0.665,-1.95,-0.835,1.33,0.0,0.0,0.0,1.0,30.0,163000000000.0,-4.601783179875566,-8.867126111211189,6.00652303854565,-0.9858484797704382,0.16379222345003167,-0.7828877502898262,-1.5302350950572623,-0.8310115867766664,1.150136567860733
3254,163.0,-4.77,-9.52,5.8,-0.35200000000000004,0.0556,-0.247,-2.11,-1.1,1.55,0.0,0.0,0.0,1.0,30.0,163000000000.0,-4.699332541748672,-9.353884691499314,5.879946188041843,-0.5042011038586403,0.08751750676784922,-0.3958015529585909,-1.8497598667970443,-0.9821597312050498,1.4029574241028715
3255,163.0,-2.96,-8.86,4.95,0.139,-0.0269,-0.00481,-0.35600000000000004,-0.37200000000000005,0.7809999999999999,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.690689084308837,-8.985662567831884,5.30998656850948,-0.015446879271624803,0.006854011795390483,-0.11337779595537029,-1.026506577773756,-0.6393029495179557,1.0097136062402343
3256,163.0,-3.52,-9.53,5.51,0.40299999999999997,-0.10300000000000001,0.088,-0.922,-1.11,1.21,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.5917060278625597,-9.391499904067262,5.432573969642289,0.302521603429748,-0.07059225251065719,0.032082823646815445,-0.9689100432806159,-0.9037938276638557,1.136348324938698
3257,163.0,-3.48,-8.32,5.43,0.6509999999999999,0.0501,0.174,-0.831,-0.0205,0.9179999999999999,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.5269274218809534,-8.592629610903359,5.430996290937856,0.5673226105249558,0.01449489018914761,0.1345934287866789,-0.8929039033022473,-0.4074593963124719,0.9982936368727736
3258,163.0,-3.91,-7.82,5.11,0.71,-0.335,0.349,-1.2,0.284,0.29600000000000004,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.7490722592923453,-8.016586133440724,5.234259304879489,0.6757399719196978,-0.2318964232797287,0.289465089920388,-1.062153270337171,-0.018919252186145374,0.554255786583228
3259,163.0,-3.47,-8.31,6.16,0.92,-0.272,0.466,-0.6609999999999999,-0.466,0.99,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.5872375445107973,-8.235344799835637,5.801641187802299,0.8613477520187637,-0.2601691580936146,0.41698101583484076,-0.841066369472355,-0.270139805655201,0.8297629518608705
3260,163.0,-3.25,-7.44,5.3,0.813,-0.381,0.495,-0.304,0.10099999999999999,-0.235,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.391672612463863,-7.64236564573149,5.494187856776378,0.8246093873929911,-0.345354014770265,0.4733362383361082,-0.5450739045507875,-0.06159146026205814,0.1565473199764692
3261,163.0,-4.01,-8.07,6.71,1.01,-0.561,0.522,-1.02,-0.8490000000000001,0.787,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.750242410684097,-7.961193523895801,6.239353238492637,0.9654835869353522,-0.4973828288765696,0.5084873981607239,-0.8068190918010836,-0.5040466733093837,0.5551624287873944
3262,163.0,-3.57,-7.59,7.19,1.15,-0.475,0.503,-0.557,-0.7809999999999999,0.8059999999999999,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.645719327692517,-7.684445694264733,6.822000057145245,1.1056934908017058,-0.4816030961886533,0.5045237174446807,-0.6691367174645224,-0.6596704042699273,0.7137590158976759
3263,163.0,-4.07,-6.01,6.96,1.11,-0.652,0.63,-1.06,0.337,0.115,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.891760896225316,-6.436042074481598,6.906579575343578,1.108965922312828,-0.6017316576769596,0.59515862120303,-0.8845524909677589,-0.09962817446405792,0.33518280102208636
3264,163.0,-4.32,-6.33,8.16,1.18,-0.77,0.754,-1.35,-0.483,0.872,0.0,0.0,0.0,1.0,30.0,163000000000.0,-4.140097969495046,-6.356981031518634,7.6747947732156145,1.1629430995782348,-0.7203595785839474,0.7098940442545414,-1.1410737849279113,-0.31504985666598295,0.6745951700028135
3265,163.0,-3.88,-5.38,7.85,1.16,-1.12,0.687,-1.03,-0.0851,0.10300000000000001,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.989266544651762,-5.62858077092253,7.782177147427217,1.1607066782463302,-1.0021031174336839,0.6933570409903913,-1.0798578661369105,-0.18583800601971806,0.31319378670134423
3266,163.0,-2.52,-3.89,7.43,1.32,-1.03,0.46299999999999997,0.0487,0.828,-0.773,0.0,0.0,0.0,1.0,30.0,163000000000.0,-3.137235030454322,-4.332360355499224,7.566329378806721,1.2817501735044616,-1.02177019273786,0.5269639294662294,-0.4578777202276162,0.38385092337133114,-0.3735718796645593
3267,163.0,-0.895,-3.39,7.63,1.23,-0.45,0.353,1.44,0.764,-0.94,0.0,0.0,0.0,1.0,30.0,163000000000.0,-1.8369570743617996,-3.6297719629213967,7.6053528634781165,1.2424263811389225,-0.618676435663682,0.4013050748807543,0.5880963775250673,0.5974616939653172,-0.7317063009370774
