,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Standing,Walking,Running,Biking,SPM,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
13,1.069962812,-8.436494827,2.869592667,4.82034111,1.001761406,1.4730033869999999,0.01213511825,0.44655561450000003,1.052790365,0.05825955793,-0.4930301011,0.289388895,0.0,1.0,0.0,0.0,60.0,-7.874884507647937,2.5524460469254535,6.9387892435358705,0.2910883301030114,0.53639193173837,0.32995644655374873,1.5310519191722218,0.060952210550327526,0.36173424714594066
14,1.119962812,-8.436494827,2.869592667,4.82034111,1.051761406,-1.034865856,2.08195591,-0.42243051530000003,1.102790365,-0.4055262208,-1.369825006,0.4302655458,0.0,1.0,0.0,0.0,60.0,-8.134021755176835,2.7143206576704344,6.2380943528538655,-0.031182607523920214,-0.22272013761421272,0.391112417807374,-0.1063259294616068,1.3262882331781503,-0.04987215929845312
15,1.169962812,-5.855835438,0.2075773627,5.974279881,1.1017614059999998,-0.8177666664,1.7177307609999999,-2.543578625,1.152790365,-0.8823688626,-1.383645415,0.35826191310000005,0.0,1.0,0.0,0.0,60.0,-7.0828249912640056,1.4348553540800286,6.150834415244526,-0.42496220766874415,-0.6850352605815309,0.37108427940189465,-0.5603144845484131,1.5713676117586037,-1.3588133501773045
16,1.2199628120000001,-6.928418159,0.6263213158,10.8056879,1.1517614059999999,-0.8177666664,1.7177307609999999,-2.543578625,1.202790365,-0.6565844417,-1.165954709,-0.5463265181,0.0,1.0,0.0,0.0,60.0,-7.011578859127608,1.022171992593649,7.690493652359578,-0.5321163243976398,-0.8765517917952388,-0.18823834191463112,-0.7246013154506129,1.66300453684554,-1.980694109291889
17,1.269962812,-8.458029747000001,-0.9849455953,8.155337334,1.201761406,-0.4815797806,-0.5934014916,-1.7212610240000001,1.252790365,0.480584085,-1.311641812,-0.1307213157,0.0,1.0,0.0,0.0,60.0,-7.6789977173299935,-0.0022796617763978233,7.844247702258281,-0.06361631802257772,-1.0498176855061272,-0.1531716368589313,-0.5695230499799031,0.25028479235206436,-1.8445182378349327
18,1.319962812,-4.68275404,0.9999007583,5.514558792000001,1.251761406,1.213671207,0.23353189230000002,1.173696518,1.302790365,0.159202069,-1.117392302,0.5655682087,0.0,1.0,0.0,0.0,60.0,-6.296476158876272,0.5092426304568889,7.073667177743758,0.0394649238293283,-1.076727924820348,0.28502622997708493,0.5683788753856689,0.23979592094205812,-0.2602637665616985
19,1.3699628119999998,-3.564707518,1.4739787580000001,7.9447693820000005,1.301761406,1.213671207,0.23353189230000002,1.173696518,1.352790365,-0.4423297644,-1.361044049,0.3872008026,0.0,1.0,0.0,0.0,60.0,-5.035988212460454,1.0016530043008487,7.361797799912401,-0.18342509633096676,-1.189951136068966,0.34731953405607,0.9801564391615643,0.23587405722095675,0.4924189204514976
20,1.4199628119999999,-3.363411427,0.9975079298,8.765806198,1.3517614059999998,1.213671207,0.23353189230000002,1.173696518,1.402790365,-0.26778015489999996,-0.7958576083,-0.03497100621,0.0,1.0,0.0,0.0,60.0,-4.264230734025322,0.9995373193734896,7.8261955454746035,-0.22244981199588446,-1.0330112685249606,0.11424646833613045,1.1291681933817155,0.23440764444443843,0.8500200745585984
21,1.469962812,-3.026023388,0.3032902777,9.072386742,1.4017614059999999,0.46978235240000005,0.5761190653,-1.774962425,1.452790365,-0.26663482190000004,-0.09827005117999998,-0.34337252380000005,0.0,1.0,0.0,0.0,60.0,-3.6928992488084025,0.6441662947671614,8.238392821747746,-0.24289087950535918,-0.6607692683244307,-0.16475248714347512,0.7083972006304726,0.44835073139124143,-0.5278276264235677
22,1.519962812,-1.493719578,-0.9634101987,8.77059269,1.451761406,0.42943000789999997,-0.1683901548,0.5001134872,1.502790365,-0.07696675508999999,0.1341573298,-0.5651864409,0.0,1.0,0.0,0.0,60.0,-2.67815758082362,-0.1763558352160587,8.414426279563347,-0.16613031666774045,-0.34420564456207803,-0.40888714233195306,0.5303810902915269,0.062213654901834725,0.01173646603209244
23,1.569962812,-1.199103236,-1.425225019,8.777770996000001,1.501761406,0.42943000789999997,-0.1683901548,0.5001134872,1.552790365,-0.2072299272,0.1538571566,-0.9719343184999999,0.0,1.0,0.0,0.0,60.0,-1.9956948914463464,-0.8137903879690478,8.534608248661192,-0.18514400287315125,-0.14586209232927433,-0.7521630481689683,0.46596161916295664,-0.08216574803481005,0.2680845201401056
24,1.6199628119999998,-4.043272018,-2.734996319,8.461917877000001,1.551761406,0.42943000789999997,-0.1683901548,0.5001134872,1.602790365,-0.2661767006,-0.16126367449999998,-1.032866359,0.0,1.0,0.0,0.0,60.0,-2.940484376612427,-1.7943919263302401,8.510564766934614,-0.22263171303681434,-0.15199546448662057,-0.9233008982192685,0.44264986242036025,-0.13615023505133692,0.38987602881127276
25,1.6699628119999999,-4.151247978,-2.615355253,7.614260674,1.6017614059999998,2.7778935430000002,-1.383092999,-0.267572403,1.652790365,-0.48867779969999997,0.01229330152,-0.9999569654000001,0.0,1.0,0.0,0.0,60.0,-3.4991528168559727,-2.2134193134310394,8.214098113364772,-0.34571114723841967,-0.0865707482323427,-0.9700362021638218,1.9328286635056957,-0.9168522192202946,0.0447827528391197
26,1.719962812,-5.994618892999999,-3.046063185,7.887341499,1.6517614059999999,1.280431032,-1.8350869419999998,-0.3015241623,1.702790365,-1.138695598,0.2892361879,-1.212302685,0.0,1.0,0.0,0.0,60.0,-4.650606443654408,-2.6384085600290614,8.106018232022265,-0.7125651713312559,0.06308685016934545,-1.117740071020934,1.5165170262824565,-1.4917524393828008,-0.1369930063845688
