,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Time (s).1,Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Time (s).2,Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Sitting,Walking,Running,Biking,SPM,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
53,53,2.6326512,-4.203890324,-9.71605587,0.4848456979,2.79465818,1.824649692,1.171337128,-0.5234876871,2.8060993780000003,1.490085483,-1.954711199,-0.7372162938,0.0,1.0,0.0,0,30.0,,,,,,-3.4270073784209902,-9.333494218885138,0.04690840122392948,1.303203111924338,-1.46046543139193,-0.7198456554288235,1.4261280794864597,0.9667237393587708,-0.5569738484599552,,,,,,,,,
54,54,2.6826512000000005,-0.5862415433,-8.073682785,-1.624427438,2.84465818,1.761046171,1.748624802,-2.072989464,2.856099378,1.165725589,-3.831768513,-1.603779435,0.0,1.0,0.0,0,30.0,,,,,,-2.0257083407627845,-8.762398423905605,-1.0599419880504786,1.1977348867176805,-3.118932722668111,-1.3332006786294321,1.6433546785614992,1.4986567726649176,-1.7081650017510068,,,,,,,,,
55,55,2.7326512000000003,-1.5918252469999998,-8.954839706,0.9562317729,2.89465818,1.082684278,-1.102564812,-2.277587891,2.906099378,0.8832087517,-1.431367874,0.2573194206,0.0,1.0,0.0,0,30.0,,,,,,-1.8116815616130948,-8.849635612164013,0.27527901306165714,0.9564408010413116,-1.9386655838054476,-0.2295507053832664,1.2797059918301208,-0.27097336909078584,-2.140558036174654,,,,,,,,,
56,56,2.7826512,-0.4402793646,-8.743971825,0.7552346587000001,2.94465818,1.082684278,-1.102564812,-2.277587891,2.956099378,0.4591280818,-1.093645692,-0.03527642787,0.0,1.0,0.0,0,30.0,,,,,,-1.1351933572095785,-8.801736265395352,0.5931320027666889,0.5749188716475933,-1.3476665410084323,-0.0947452406220724,1.1519184587179778,-0.8367111329631938,-2.2446120805942265,,,,,,,,,
57,57,2.8326512000000004,0.2419741899,-7.9827556610000014,-1.071386337,2.99465818,1.082684278,-1.102564812,-2.277587891,3.006099378,0.1468324065,-0.8875610828,-0.04161396995,0.0,1.0,0.0,0,30.0,,,,,,-0.4558612086165213,-8.430477228712265,-0.5092034642516297,0.24650504307875426,-1.025873068500986,-0.057877850211227586,1.1070134330305084,-1.0175733424833209,-2.269652364081916,,,,,,,,,
58,58,2.8826512,-4.900500774,-17.02762413,5.052743912,3.04465818,-0.1180131584,1.15801239,-0.3302748203,3.0560993780000003,-0.03917058185,-0.6207735538,0.03161134571,0.0,1.0,0.0,0,30.0,,,,,,-2.6483225052253987,-12.327722730986213,3.1742235733114117,0.02734411800016065,-0.7425502406212758,0.004218031967072725,0.3124658500990585,0.4624936043501868,-0.7969800191131728,,,,,,,,,
59,59,2.9326512000000005,1.836491346,-6.807281494,1.08335042,3.09465818,-0.7843054533,1.608576775,0.5682368279,3.106099378,0.06604786217,-0.4133908749,0.2868691385,0.0,1.0,0.0,0,30.0,,,,,,-0.4360439511154959,-9.825204741324043,1.7895325317764834,0.05703635505722528,-0.5123392456518852,0.20034751583588015,-0.3988958413220176,1.2421823994968166,0.239701622315307,,,,,,,,,
60,60,2.9826512000000003,0.3161516786,-8.385048866,2.012064695,3.14465818,-0.7843054533,1.608576775,0.5682368279,3.156099378,0.1034622565,-0.3079433739,0.170197323,0.0,1.0,0.0,0,30.0,,,,,,-0.06499928458087363,-9.172355479714149,1.9369055528881716,0.0926527766840376,-0.3693866764885367,0.17942652302836967,-0.6488710482016447,1.491443182908314,0.4891758482587003,,,,,,,,,
61,61,3.0326512,-0.5599204898,-7.870292664,3.48933363,3.19465818,-0.7843054533,1.608576775,0.5682368279,3.206099378,0.2695363462,-0.1123958975,-0.6502469182,0.0,1.0,0.0,0,30.0,,,,,,-0.3091350735985615,-8.582106352649397,2.9650086910699898,0.2283520220631613,-0.18964971900961053,-0.3962776580591387,-0.7367132876813696,1.5711300253173155,0.5492110479988019,,,,,,,,,
62,62,3.0826512000000004,-1.211067319,-9.43848896,6.2952170370000005,3.24465818,8.322319031000001,-3.710295677,-0.131074667,3.256099378,-0.9784246087,1.972120404,-0.5940489769,0.0,1.0,0.0,0,30.0,,,,,,-0.7540421376613538,-8.970320408310501,5.170455566709087,-0.6974472400588694,1.3222721727531914,-0.5335096935767085,5.138940581736421,-2.021862655792483,0.03263398318307986,,,,,,,,,
63,63,3.1326512,-1.211067319,-9.43848896,6.2952170370000005,3.29465818,3.598985434,0.8732366562,1.007287264,3.3060993780000003,-0.8974109887999999,0.3904077411,-0.4283566475,0.0,1.0,0.0,0,30.0,,,,,,-0.979484495056256,-9.182549861210623,5.915334389025849,-0.8508528383464247,0.6705348676334976,-0.4605447831950595,4.140131536030418,-0.052305338322924166,0.7727399708096889,,,,,,,,,
64,64,3.1826512000000005,6.658328056,-13.35284805,1.614856124,3.34465818,3.598985434,0.8732366562,1.007287264,3.356099378,-0.8163210154,-0.4297310412,0.035200074320000004,0.0,1.0,0.0,0,30.0,,,,,,2.7881119909796097,-11.073023067862868,3.0673214818030043,-0.8243611617367901,-0.098980862286848,-0.1165511430007148,3.7891462343973994,0.577347675779945,0.9508441842930112,,,,,,,,,
65,65,3.2326512000000003,6.658328056,-13.35284805,1.614856124,3.39465818,3.598985434,0.8732366562,1.007287264,3.406099378,-1.220396519,-0.2411319613,0.1357607991,0.0,1.0,0.0,0,30.0,,,,,,4.6972204366139945,-12.106509847950985,2.1054191464042686,-1.1281864363639478,-0.1984000171236079,0.05852622209100525,3.66580866302474,0.7786431215393983,0.993704411599423,,,,,,,,,
66,66,3.2826512,-0.8330013752,-9.081659317,-4.114458561,3.44465818,0.17474687100000005,0.4782905579,-1.165656567,3.456099378,-1.216349602,0.164623335,-0.1861557066,0.0,1.0,0.0,0,30.0,,,,,,1.969260811395564,-10.735289225371213,-2.0137254928387573,-1.1958223114509237,0.055495134538809804,-0.11125673396039004,1.4015192769544202,0.5743110673108297,-0.6460130357174375,,,,,,,,,
67,67,3.3326512000000004,-4.373780727,-11.97368431,0.3050848842,3.49465818,0.17474687100000005,0.4782905579,-1.165656567,3.506099378,-1.222229004,0.4698179066,-0.2524326444,0.0,1.0,0.0,0,30.0,,,,,,-1.159648264533541,-11.296676594046223,-0.4780819025187275,-1.216080655677074,0.3452686227670123,-0.2092176398435197,0.6058393653927644,0.5089876097593906,-1.0406059604764628,,,,,,,,,
68,68,3.3826512,-0.8593224287000001,-9.751948357,-0.1833500415,3.54465818,0.17474687100000005,0.4782905579,-1.165656567,3.5560993780000003,-1.1199884409999998,0.4353050292,-0.3181750774,0.0,1.0,0.0,0,30.0,,,,,,-1.0115028948840077,-10.596422748850673,-0.2828942762637183,-1.142361875628866,0.4082392468900916,-0.2848223889734276,0.3262344149135668,0.4881041799784646,-1.1355635255890777,,,,,,,,,
69,69,3.4326512000000005,-0.8593224287000001,-9.751948357,-0.1833500415,3.59465818,-0.7459881306,0.7119588852,-0.05262982845,3.606099378,-1.022481918,0.07498150319,-0.5428904890999999,0.0,1.0,0.0,0,30.0,,,,,,-0.9364349895422838,-10.213606907203788,-0.21697061662738995,-1.0503939230053152,0.17516188455541026,-0.4638939090027588,-0.3692050455924164,0.6403941794546038,-0.3132344683391873,,,,,,,,,
70,70,3.4826512000000003,0.9939187169,-9.527023315,0.5925226808,3.64465818,-0.6072188615999999,0.3118429184,-0.3130850792,3.656099378,-0.9313129783,0.02970244735,-0.6489488482,0.0,1.0,0.0,0,30.0,,,,,,0.015774009080145812,-9.902365882056431,0.3191203056257843,-0.9590389464836788,0.07342890883264312,-0.5923021440502613,-0.5235799004027446,0.4168783443660496,-0.3131210292283925,,,,,,,,,
71,71,3.5326512,0.1247258782,-9.354740142999999,-0.16181463,3.69465818,-0.6072188615999999,0.3118429184,-0.3130850792,3.706099378,-0.5964159966,0.1925695986,-0.5692332983,0.0,1.0,0.0,0,30.0,,,,,,0.0695180197673326,-9.654117018380703,0.0006187762954830145,-0.6808465694392705,0.1567547976744868,-0.5762948449246856,-0.5778278121663564,0.3454219729190667,-0.3130937304577514,,,,,,,,,
72,72,3.5826512000000004,0.5222335458,-9.404989243,-1.028315544,3.74465818,-0.6072188615999999,0.3118429184,-0.3130850792,3.756099378,-0.1664558798,0.34192174670000003,-0.3775799572,0.0,1.0,0.0,0,30.0,,,,,,0.29283450122105703,-9.541182795556187,-0.6807980440224333,-0.2862229839630845,0.28625883739536473,-0.4384080740634547,-0.596890734909366,0.3225778955929736,-0.3130871610931531,,,,,,,,,
73,73,3.6326512,-0.052342996,-9.706484795,-0.4537389874,3.79465818,-2.45583725,-1.026257515,2.371519089,3.806099378,0.347266674,0.29809346800000003,-0.2611372173,0.0,1.0,0.0,0,30.0,,,,,,0.12256460825851904,-9.61611724529094,-0.5304270657338759,0.19976940517384395,0.2945358677906194,-0.3154011554834729,-1.8025963664878712,-0.5950447372160768,1.7254769101469307,,,,,,,,,
74,74,3.682651200000001,0.1989033818,-10.37677479,0.9203394055,3.84465818,-2.374064922,-0.5234241486,0.8846189976000001,3.856099378,1.043403506,-0.4055262208,0.17951273920000002,0.0,1.0,0.0,0,30.0,,,,,,0.16022116150595975,-9.960937360692837,0.4303501736430088,0.8469776858027096,-0.19508103733077486,0.02801588582207787,-2.17324869593863,-0.5463207249218818,1.086968849721802,,,,,,,,,
75,75,3.7326512,-0.4977070987,-10.87956619,0.81744802,3.89465818,-2.374064922,-0.5234241486,0.8846189976000001,3.906099378,1.577513099,-0.4382829070000001,0.3723877668,0.0,1.0,0.0,0,30.0,,,,,,-0.164323095717086,-10.377368779687718,0.6867076285047914,1.4074203799887477,-0.3651741600588356,0.2669729524192748,-2.3034973357687787,-0.5307440159182356,0.9333138627253276,,,,,,,,,
76,76,3.7826512,-0.4977070987,-10.87956619,0.81744802,3.94465818,-2.374064922,-0.5234241486,0.8846189976000001,3.956099378,1.399832845,-0.1126249656,0.6629983186999999,0.0,1.0,0.0,0,30.0,,,,,,-0.3287754686670794,-10.605024143873852,0.7732910965442253,1.4015994729866728,-0.18854360543607845,0.541771985193612,-2.349267203727635,-0.5257642564124041,0.8963372660427944,,,,,,,,,
77,77,3.8326512,-1.847857237,-12.81655598,-0.4680959284,3.99465818,1.67446363,-0.9578962326,-1.854647636,4.006099378,1.232995152,-0.024586603050000003,0.5603759885,0.0,1.0,0.0,0,30.0,,,,,,-1.0781113673086566,-11.607552376551856,-0.048823573509485074,1.272251794599783,-0.0738736048861837,0.5546811636084802,0.2605092944668992,-0.8197468124858118,-1.1926316406671966,,,,,,,,,
78,78,3.8826512,2.688934565,-11.58335495,0.5135595798,4.04465818,1.67446363,-0.9578962326,-1.854647636,4.056099378,1.3452383280000002,0.01305686031,0.5697677732,0.0,1.0,0.0,0,30.0,,,,,,0.7801050945725272,-11.596583236083958,0.3236174390560104,1.3282446577571851,-0.013075247109617391,0.5651496488710891,1.1775946926734275,-0.9137308772720591,-1.6953355375966237,,,,,,,,,
79,79,3.932651200000001,3.019144058,-10.39830971,-1.241575837,4.09465818,1.67446363,-0.9578962326,-1.854647636,4.106099378,1.2197855709999998,-0.4807367921,0.4798205197,0.0,1.0,0.0,0,30.0,,,,,,1.8845830160720412,-11.053383710392342,-0.7129395153333402,1.2450384207130671,-0.3401533763622072,0.5059404058130709,1.4998619934118125,-0.9437768927626518,-1.816309673294047,,,,,,,,,
80,80,3.9826512,3.019144058,-10.39830971,-1.241575837,4.14465818,0.9746255279,0.7702617645000001,-2.473304987,4.156099378,0.9426136613,-0.4329380095000001,0.7671477795,0.0,1.0,0.0,0,30.0,,,,,,2.4442417098219114,-10.756426564013868,-1.0630315225262348,1.0130281116111663,-0.40504608468119785,0.6871902442064012,1.1591956216953403,0.22229619009085888,-2.3152010997296504,,,,,,,,,
81,81,4.0326512,2.758326292,-9.14626503,0.02991028316,4.19465818,-0.3857208788,-0.2937011719,-1.763615489,4.206099378,0.6936933994,-0.4794387519,0.8274689913,0.0,1.0,0.0,0,30.0,,,,,,2.5991740232706912,-10.026510596705,-0.3392254299093731,0.7680450440163606,-0.4570756233445608,0.7845286151780578,0.15716866172805855,-0.128740603655358,-1.8963528577195208,,,,,,,,,
82,82,4.0826512,2.300997972,-8.909376144,-0.3245265782,4.24465818,-0.3857208788,-0.2937011719,-1.763615489,4.256099378,0.64077878,-0.2987042964,0.5637356639,0.0,1.0,0.0,0,30.0,,,,,,2.4520891041805117,-9.520092913081736,-0.3294910429776442,0.6704105602764867,-0.34631219214792874,0.6313220414901177,-0.1949474272286031,-0.24096448933911596,-1.7955583256399854,,,,,,,,,
83,83,4.1326512000000015,0.01704886183,-9.840482712,0.9921240807,4.29465818,-0.3857208788,-0.2937011719,-1.763615489,4.306099378,0.5719057322,-0.7969266176,0.3915531039,0.0,1.0,0.0,0,30.0,,,,,,1.250927253362548,-9.665331527275336,0.5457550804686266,0.5948409023421604,-0.6614677247786173,0.4649481731796762,-0.3186823615722699,-0.2768416416557081,-1.7713024337007597,,,,,,,,,
84,84,4.1826512000000005,0.01704886183,-9.840482712,0.9921240807,4.34465818,0.9012659192,0.3927297592,-1.906070232,4.356099378,0.2557159364,-0.9933140278,0.3438306451,0.0,1.0,0.0,0,30.0,,,,,,0.6422770854186938,-9.744730794717594,0.8413651488276963,0.3346754042621716,-0.8935579386366899,0.3809056284115946,0.4725714483811512,0.17867269828354798,-1.8736387790725697,,,,,,,,,
85,85,4.1826512000000005,1.5107684140000002,-9.792626381,0.6810571551000001,4.39465818,0.7207149267,1.007080078,-3.0596828460000003,4.406099378,-0.1590493619,-0.731107831,0.1865374744,0.0,1.0,0.0,0,30.0,,,,,,1.0706883424349685,-9.76644274870018,0.7352003906238272,-0.04409396580207475,-0.7799418462449629,0.2460350234511497,0.633516363623606,0.7422443208735268,-2.7742650150551214,,,,,,,,,
86,86,4.2826512,0.7088736892,-9.265906334,2.1774685380000003,4.44465818,0.7207149267,1.007080078,-3.0596828460000003,4.456099378,-0.4302655458,-0.4230880737,0.1900498569,0.0,1.0,0.0,0,30.0,,,,,,0.8922116376130537,-9.539540345664044,1.6903495733430147,-0.3403520758285964,-0.5303616411069151,0.20718733608402248,0.6900730196386148,0.9224140309292532,-2.9909979291023503,,,,,,,,,
87,87,4.3326512,0.6059823632,-8.19093132,0.7193422914000001,4.49465818,0.7207149267,1.007080078,-3.0596828460000003,4.506099378,-0.4089622498,-0.16859383879999998,0.2119639963,0.0,1.0,0.0,0,30.0,,,,,,0.7510198498946989,-8.928190962078007,1.04729521947023,-0.3929875402354303,-0.2773446093037618,0.21050182479274565,0.709947243902124,0.9800129644461408,-3.0431540335491163,,,,,,,,,
88,88,4.3826512000000015,1.221236825,-7.966005802000001,1.17906332,4.54465818,-0.016377195719999998,-0.2971773148,0.8781108856000001,4.556099378,-0.2520508468,-0.1516428292,0.08651123941,0.0,1.0,0.0,0,30.0,,,,,,0.9829694835261368,-8.49201465500616,1.1345592929966168,-0.2848655535748712,-0.18942995493846165,0.12446568711085933,0.23885597785089274,0.11113104050051548,-0.06552937126796365,,,,,,,,,
89,89,4.4326512000000005,0.4935196638,-8.531010627999999,3.233002424,4.59465818,-0.016377195719999998,-0.2971773148,0.8781108856000001,4.606099378,-0.2638096511,-0.5396835804,-0.001832541777,0.0,1.0,0.0,0,30.0,,,,,,0.7415326312280733,-8.509692249807086,2.5242635896914902,-0.2687121591157789,-0.43439407869345337,0.0368282929009075,0.0733127132774345,-0.16664413134102135,0.6510267806756197,,,,,,,,,
90,90,4.4826512,-0.03320041299,-9.759127617,3.652045488,4.64465818,-0.016377195719999998,-0.2971773148,0.8781108856000001,4.656099378,-0.5783196688000001,-0.5600705743,-0.04909684882,0.0,1.0,0.0,0,30.0,,,,,,0.3593706607205637,-9.076084382044069,3.2711427054396385,-0.5062328374886564,-0.5222910492912511,-0.022794518784435527,0.01514017979926608,-0.25544681438132816,0.8234637991461882,,,,,,,,,
91,91,4.5326512,-0.1193420291,-9.376275063,4.135694981,4.69465818,-0.3335576355,0.7223749161,0.1856272221,4.706099378,-0.06016845629,-0.4314872324,0.2006633282,0.0,1.0,0.0,0,30.0,,,,,,0.1232302427889778,-9.212166362830065,3.843696706855616,-0.16402694416400554,-0.4587837054408575,0.13226120602970098,-0.21102389556430184,0.40977248791824655,0.3391206186717207,,,,,,,,,
92,92,4.5826512,-0.05952146277000001,-9.534201622000001,3.494119167,4.74465818,0.8087519406999999,-2.809228897,1.793990612,4.756099378,-0.1186570823,0.1597365588,0.3839175105,0.0,1.0,0.0,0,30.0,,,,,,0.03308209120213862,-9.358150894650203,3.6121872599344433,-0.1292206813085317,-0.026196392877842145,0.3068836291258201,0.4503988290512674,-1.7801377878911704,1.4438806545109504,,,,,,,,,
93,93,4.6326512000000015,-0.5264210105,-8.681758881,2.912364244,4.79465818,0.8087519406999999,-2.809228897,1.793990612,4.806099378,-0.31153211,-0.3280249834,-0.5027272701,0.0,1.0,0.0,0,30.0,,,,,,-0.2429107936315319,-9.051529899957117,3.148726021910322,-0.2690840013570868,-0.23729249818103745,-0.2548993044855028,0.6828252928524988,-2.4802360249659885,1.7097377352000769,,,,,,,,,
94,94,4.6826512000000005,0.9457631707,-11.20289612,3.587439299,4.84465818,0.8087519406999999,-2.809228897,1.793990612,4.856099378,-0.5369347334000001,0.08467870206,-0.3523825109000001,0.0,1.0,0.0,0,30.0,,,,,,0.3434408379378904,-10.026783948035837,3.4392660497035963,-0.4745702560232212,-0.012108839234175023,-0.32254217061815943,0.7645008371975223,-2.7040522913078164,1.773715418189716,,,,,,,,,
95,95,4.7326512,-1.3716856240000002,-13.48206043,5.086243629,4.89465818,-0.4496144354,-1.776398659,-1.659831047,4.906099378,-0.6065713167,0.3810923398,-0.1851630807,0.0,1.0,0.0,0,30.0,,,,,,-0.5026004059505661,-11.593124606414829,4.529985061843387,-0.5758371197289704,0.2628924034903395,-0.22721585000328565,-0.022969705879717583,-2.0729627143405294,-0.8335587254241836,,,,,,,,,
96,96,4.7826512,3.907479286,-4.3271207810000005,-0.879960537,4.94465818,-0.2147759497,-0.1617469788,0.003715753555,4.956099378,-0.4992149174,0.330239296,-0.1131594554,0.0,1.0,0.0,0,30.0,,,,,,1.6728131223945213,-8.299310850218978,0.9472219497055944,-0.5170550911829987,0.30999419288552826,-0.14807297280191198,-0.14737450532877944,-0.7727486174708258,-0.19777175639784786,,,,,,,,,
97,97,4.8326512,0.1079761237,-11.24118137,0.3002992272,4.99465818,-0.2147759497,-0.1617469788,0.003715753555,5.006099378,-0.6212316751,0.2689255178,-0.03023693897,0.0,1.0,0.0,0,30.0,,,,,,0.9009069859364436,-9.632915102515136,0.5187941912128361,-0.5969759332891433,0.2812711439991414,-0.06630743230175755,-0.19109082552726173,-0.3570797167429838,-0.044771591618056994,,,,,,,,,
98,98,4.8826512000000015,0.3544368446,-9.412167549,1.856531262,5.04465818,-0.2147759497,-0.1617469788,0.003715753555,5.056099378,-0.6943042873999999,0.08032641559999999,-0.06757497787000001,0.0,1.0,0.0,0,30.0,,,,,,0.6313430276149861,-9.532846158782004,1.4047171538103842,-0.6716430391585821,0.1407322723423167,-0.06718697267249958,-0.2064529068951816,-0.2241934209796429,-0.00795257587369142,,,,,,,,,
99,99,4.9326512000000005,0.7902296781999999,-9.977172852,0.3840480447,5.09465818,-0.3602710366,-0.27476310730000003,-0.6691744328,5.106099378,-0.7572978734999999,0.03634541109,-0.132324785,0.0,1.0,0.0,0,30.0,,,,,,0.709718973898152,-9.734267656496495,0.7287740103716872,-0.7373546053305786,0.06772507373268989,-0.11238561232627392,-0.30621876017435434,-0.2585963498608105,-0.5100534409957583,,,,,,,,,
100,100,4.9826512,-0.1073779166,-10.04895782,-0.08015955985,5.14465818,-0.3602710366,-0.27476310730000003,-0.6691744328,5.156099378,-0.7879929543,0.1405712217,-0.03985778242,0.0,1.0,0.0,0,30.0,,,,,,0.3066596748407832,-9.87692252289748,0.1930537701924964,-0.7762026778513273,0.11867299121552485,-0.06205909487340675,-0.3412768608757901,-0.26959471364126875,-0.6308824589565992,,,,,,,,,
101,101,5.0326512,-0.03320041299,-10.26670456,0.4486542344,5.19465818,-0.3602710366,-0.27476310730000003,-0.6691744328,5.206099378,-0.8570187092,0.09429954737,-0.020310672,0.0,1.0,0.0,0,30.0,,,,,,0.13901276493897552,-10.053617920305118,0.3623264362327008,-0.838202073817817,0.10162643158141207,-0.03309017721542544,-0.3535964109462207,-0.27311080979299823,-0.6599595878674046,,,,,,,,,
102,102,5.0826512,1.03698957,-9.699306488,0.06340979785,5.24465818,0.3095627427,0.09926319122000002,0.1162693202,5.256099378,-0.8175426722,0.3197785318,-0.2544178963,0.0,1.0,0.0,0,30.0,,,,,,0.5819686808192701,-9.893002002998424,0.1643674205544163,-0.8223528616889846,0.2541999788292246,-0.1866678222486816,0.07652609113249242,-0.019782042969174463,-0.07052776216093913,,,,,,,,,
103,103,5.1326512000000015,0.1965105534,-9.986744881,0.4654040039,5.29465818,0.7415060997,0.4822378159,1.299253106,5.306099378,-0.7511894106999999,0.1498102844,-0.3545204699,0.0,1.0,0.0,0,30.0,,,,,,0.391829072553426,-9.935497381126128,0.36373038019402987,-0.7677586072526069,0.18119079870394045,-0.30313951612200274,0.5078295927742774,0.32174575276964473,0.9696195829896512,,,,,,,,,
104,104,5.1826512000000005,0.4576273263,-9.97956562,-0.4776672125,5.34465818,0.7415060997,0.4822378159,1.299253106,5.356099378,-0.6505523324,0.03489464894,-0.3077143133,0.0,1.0,0.0,0,30.0,,,,,,0.4242861756502577,-9.955474328054844,-0.19348931871848316,-0.6778418156884999,0.07887263400620068,-0.3063139335663585,0.6593912854420848,0.43092968160454653,1.2199278197989374,,,,,,,,,
105,105,5.2326512,1.424626827,-9.548559189,0.3266202807,5.39465818,0.7415060997,0.4822378159,1.299253106,5.406099378,-0.3541387022,0.2476985604,-0.2189887464,0.0,1.0,0.0,0,30.0,,,,,,0.9177363485118012,-9.771012178662241,0.15095582461740692,-0.4295074545355727,0.19694791462990616,-0.2457196408423125,0.7126506413176816,0.4658349820356176,1.2801637216706117,,,,,,,,,
106,106,5.2826512,0.1701895148,-9.675378799,0.12323036789999997,5.44465818,-1.448030949,-0.247926712,1.627795458,5.456099377999999,-0.2583884001,0.4879906178,-0.05352549255,0.0,1.0,0.0,0,30.0,,,,,,0.5489848499572004,-9.727659801261265,0.13259450438155782,-0.2982305551388329,0.40050047072965306,-0.11235756215622753,-0.6887592111189786,-0.019742338808114882,1.5441389573016655,,,,,,,,,
107,107,5.3326512,-0.7226324677,-9.833304405,-1.107278705,5.49465818,-1.77386868,-0.1334161758,1.0758003,5.506099377999999,-0.1626380831,0.6123743653,-0.06978929788,0.0,1.0,0.0,0,30.0,,,,,,-0.07828125608133141,-9.775550451764687,-0.6885176336050389,-0.1942084790049919,0.5486830994436024,-0.08281976269399544,-1.3925570810740555,-0.09707548472436346,1.1885045469555358,,,,,,,,,
108,108,5.3826512000000015,-0.07148557901000001,-10.38873863,0.9035896659,5.54465818,-1.77386868,-0.1334161758,1.0758003,5.556099378,-0.1043021679,0.6730773448999999,-0.09429954737,0.0,1.0,0.0,0,30.0,,,,,,-0.0749290699851816,-10.053519981147772,0.3658632652454568,-0.12523531995819345,0.6356832762354676,-0.09078549922355053,-1.6398743322912313,-0.12179832370159242,1.102922227664453,,,,,,,,,
109,109,5.4326512000000005,-0.5503492354999999,-9.96042347,0.05144568533,5.59465818,-1.77386868,-0.1334161758,1.0758003,5.606099378,0.1146102175,0.3991886973,-0.1817270666,0.0,1.0,0.0,0,30.0,,,,,,-0.3094453445157024,-10.011317612701275,0.15763867470814594,0.05876627234232772,0.4702811702150169,-0.1538891710928609,-1.7267825560309873,-0.12970203381001008,1.0823271076137464,,,,,,,,,
110,110,5.4826512,0.6849454641,-10.01545811,-1.566999674,5.64465818,-0.4299702644,-2.515199661,-0.3087291718,5.656099378,0.635891974,0.35261157159999995,-0.1450762302,0.0,1.0,0.0,0,30.0,,,,,,0.1810698771144938,-10.013194575250221,-0.9845115639816928,0.5015180916077762,0.38798414875914394,-0.1477739374529823,-0.8856750413229335,-1.7525735838449157,0.02602421315365544,,,,,,,,,
111,111,5.5326512,0.5341976285,-10.73360443,-2.227717876,5.69465818,-0.4299702644,-2.515199661,-0.3087291718,5.706099377999999,1.356462717,-0.05123481527,0.1044548824,0.0,1.0,0.0,0,30.0,,,,,,0.3552614884276194,-10.339769670786449,-1.8078310661260368,1.1574034337775176,0.08079849573822917,0.027245749798443963,-0.5901066581321976,-2.2713937034310354,-0.2281718065560052,,,,,,,,,
112,112,5.5826512,1.221236825,-12.69661617,-2.328216314,5.74465818,-0.4299702644,-2.515199661,-0.3087291718,5.756099377999999,1.840101004,-0.08956547827,0.4320980906,0.0,1.0,0.0,0,30.0,,,,,,0.7824316517526004,-11.40817172726912,-2.152458759189796,1.6811465112631507,-0.038352481089970775,0.3081697540729985,-0.4862428029004341,-2.4372566865374714,-0.2893432913404536,,,,,,,,,
113,113,5.6326512000000015,0.2419741899,-11.27707386,1.487737536,5.79465818,-0.2861153483,0.6723632812,0.381280601,5.806099378,1.6763175730000002,0.280531615,0.570913136,0.0,1.0,0.0,0,30.0,,,,,,0.5158336408022757,-11.34874264239162,0.2582791624227609,1.6774419086523382,0.1846720859793504,0.49048541709740706,-0.3564408978585236,-0.3217593919339503,0.2198970385488892,,,,,,,,,
114,114,5.6826512000000005,0.09361918271,-11.92582798,0.8246265054,5.84465818,1.70158422,-0.2595853806,-0.6233855486,5.856099378,1.3569971319999998,0.2476222068,0.5049416422999999,0.0,1.0,0.0,0,30.0,,,,,,0.30756279126595537,-11.610346086225091,0.633345479066725,1.4316072364088224,0.2286988142354616,0.500516483381214,0.9783863575967664,-0.27946195551695424,-0.4204522060193144,,,,,,,,,
115,115,5.7326512,0.3592225015,-9.632308006,1.167099237,5.89465818,1.70158422,-0.2595853806,-0.6233855486,5.906099378,1.218411207,-0.1184280142,0.5996229649,0.0,1.0,0.0,0,30.0,,,,,,0.33304560345850176,-10.713664885047892,0.9868265338292754,1.2680502686179598,-0.01407845681333328,0.5692857279108022,1.4474497375272009,-0.26593977563797355,-0.5745502682768494,,,,,,,,,
116,116,5.7826512,2.07098794,-9.651450157000001,0.6930212379,5.94465818,1.70158422,-0.2595853806,-0.6233855486,5.956099377999999,0.9194014668,-0.5246414542,0.5347967744,0.0,1.0,0.0,0,30.0,,,,,,1.1903415105530568,-10.232143327012317,0.7922525298285603,1.0005783975280562,-0.3711614623556985,0.5453541016129335,1.6122803951966218,-0.2616168340091509,-0.6116334896485549,,,,,,,,,
