,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman
2848,142,-5.83,-12.5,3.17,0.76,0.954,0.339,-8,-3.16,5.31,0,1,0,0,1.42E+11,-3.881546194,-11.45432672,1.497997365,0.524576003,0.886781628,0.053169281,-5.590244604,-2.021574897,3.703179839
2849,142,-3.87,-11.9,3.07,2.35,0.194,1.81,-5.68,-2.36,4.43,0,1,0,0,1.42E+11,-3.877571843,-11.66485555,2.16760989,1.951345339,0.476023332,1.401444301,-5.624779806,-2.17853168,4.062205963
2850,143,5.39,-21.3,-6.84,2.51,-2.61,2.12,4.51,-11.5,-6.87,0,1,0,0,1.43E+11,-0.687583723,-16.21634499,-1.669284926,2.387995328,-1.353715797,1.952897874,-1.725211022,-6.50169839,-1.337958519
2851,143,-0.369,-17.3,1.33,2.31,-0.229,2.07,-0.4,-7.52,0.345,0,1,0,0,1.43E+11,-0.57792411,-16.72824611,-0.391705091,2.327033365,-0.686858697,2.042767538,-1.215308341,-6.973972434,-0.506630154
2852,143,-1.46,-14.5,-1.56,1.8,-0.831,2.34,-0.438,-4.98,-3.59,0,1,0,0,1.43E+11,-0.881543204,-15.6756579,-0.889353684,1.915098849,-0.772321738,2.270877735,-0.916222682,-6.0491959,-2.029717452
2853,143,0.637,-7.75,-1.16,1.18,-2.14,1.79,2.55,1.44,-3.97,0,1,0,0,1.43E+11,-0.358845888,-11.9317025,-1.004638572,1.340538293,-1.583234177,1.901829367,0.41747904,-2.575811501,-2.988155776
2854,143,2.48,-2.87,-2.26,0.879,-2.71,0.95,4.65,6.01,-5.82,0,1,0,0,1.43E+11,0.618312423,-7.651097545,-1.539374168,0.979795415,-2.251306785,1.171350441,2.046030121,1.406167965,-4.386997486
2855,143,1.79,-1.08,-3.13,-0.0938,-2.14,0.411,3.77,7.61,-7.22,0,1,0,0,1.43E+11,1.021618644,-4.547015044,-2.216919534,0.140662643,-2.185311757,0.587821527,2.709363615,4.283418606,-5.786411166
2856,143,3.83,0.165,-3.3,-1.57,-1,0.0923,5.6,8.95,-7.27,0,1,0,0,1.43E+11,1.988290735,-2.321133681,-2.678270061,-1.196408202,-1.482526606,0.207534847,3.821596441,6.447713738,-6.519257193
2857,143,-0.994,-12.2,13.8,-1.7,-0.388,-0.848,0.545,-2.97,10.7,0,1,0,0,1.43E+11,0.961757316,-6.98775375,4.34083816,-1.590020558,-0.833569035,-0.602532557,2.560857373,2.079909736,1.986512032
2858,143,-11.1,-22.9,4.46,0.912,-0.577,0.552,-10,-13.6,1.46,0,1,0,0,1.43E+11,-3.190016737,-14.50444696,4.391596529,0.365583402,-0.681446278,0.283510373,-2.272195455,-5.192213399,1.726431733
2859,143,3.73,-1.94,0.778,0.559,0.376,0.798,5.18,7.12,-2.68,0,1,0,0,1.43E+11,-0.808079814,-8.569201019,2.852343638,0.516759736,-0.054474066,0.678354052,0.595192687,0.518019019,-0.450206434
2860,143,-2.42,-28.1,8.98,-0.19,2.66,-0.611,-0.924,-19,5.76,0,1,0,0,1.43E+11,-1.362918411,-17.79524165,5.462488955,-0.035650647,1.554969287,-0.311157288,0.010651488,-8.534165375,2.617439557
2861,143,3.51,-2.3,-5.78,-0.688,0.467,-0.0445,5.29,6.71,-9.21,0,1,0,0,1.43E+11,0.314387392,-10.47553462,0.673621743,-0.545533357,0.909899624,-0.106511862,2.041991333,-1.464134542,-3.224942127
2862,143,3.17,-9.17,-4.77,-2.2,2.57,-1.41,4.79,0.147,-7.38,0,1,0,0,1.43E+11,1.29731699,-9.858820753,-1.64515137,-1.83868085,1.894192441,-1.106870342,3.099345181,-0.716912863,-5.277409568
2863,143,-6,-16.7,-0.433,-2.26,2.1,-0.734,-4.7,-7.07,-1.74,0,1,0,0,1.43E+11,-1.214490335,-13.09048596,-1.128821589,-2.167988048,2.016218084,-0.82071201,0.098383921,-3.663385952,-3.530040947
2864,143,0.273,-7.16,-0.148,-2.12,1.49,-1.17,-5.04,-6.94,-0.577,0,1,0,0,1.43E+11,-0.702481726,-10.28901814,-0.711029384,-2.130480027,1.704217256,-1.088772116,-1.878716847,-5.183033773,-2.071331979
2865,143,-0.974,-7.18,-2.52,-1.77,0.894,-1.1,-0.611,2.59,-1.66,0,1,0,0,1.43E+11,-0.795940943,-8.820367078,-1.481581159,-1.848725265,1.223830001,-1.097388944,-1.390936252,-1.578009402,-1.868146953
2866,143,0.103,-9.34,2.2,-1.17,0.594,-1.29,-0.128,0.334,3.82,0,1,0,0,1.43E+11,-0.486516746,-9.065833521,0.086630584,-1.318226866,0.850396444,-1.245207758,-0.904995092,-0.691246172,0.941617994
2867,143,-4.38,-9.22,-1.18,-1.04,0.474,-1.44,-5.37,0.317,0.876,0,1,0,0,1.43E+11,-1.826691506,-9.138659453,-0.452905219,-1.100761972,0.627226611,-1.39470059,-2.622999159,-0.22363569,0.90920477
2868,143,-2.49,-11.2,1.11,-0.513,0.691,-0.847,-4.05,-1.81,3.58,0,1,0,0,1.43E+11,-2.05500873,-10.11240403,0.212832192,-0.641361423,0.665038587,-0.974369231,-3.172067679,-0.959369256,2.22849324
2869,143,-5.78,-12.1,1,0.0547,0.681,-0.534,-7.78,-2.81,3.48,0,1,0,0,1.43E+11,-3.337186947,-11.0513131,0.548135349,-0.097312947,0.674502291,-0.63640902,-4.945066185,-1.8176659,2.84669807
2870,144,-9.23,-14.1,0.73,1.32,0.544,0.904,-11.3,-4.83,2.95,0,1,0,0,1.44E+11,-5.365550229,-12.49146474,0.625602691,1.010472881,0.59712598,0.545773774,-7.39026008,-3.214744313,2.897725985
2871,144,-0.412,-12.9,5.39,2.79,-0.409,2.22,-1.75,-3.25,6.7,0,1,0,0,1.44E+11,-3.660490169,-12.68445015,2.655052316,2.401368809,0.000582158,1.830654261,-5.220051939,-3.231095408,4.775929189
2872,144,5.88,-25.7,-6.56,2.21,-2.31,1.49,5.65,-15.9,-6.59,0,1,0,0,1.44E+11,-0.376560827,-18.83279035,-1.270204891,2.251793089,-1.369388892,1.569220062,-1.03757186,-9.106756092,-0.838481003
2873,144,-1.67,-16.8,0.611,2.49,-0.316,1.92,-1.13,-7.08,-0.582,0,1,0,0,1.44E+11,-0.821775128,-17.87253199,-0.46888409,2.437977969,-0.744822353,1.83842516,-1.07313552,-8.166774912,-0.711787495
2874,144,-1.76,-10.4,-1.18,1.81,-0.638,1.89,-0.305,-0.987,-3.5,0,1,0,0,1.44E+11,-1.144721231,-14.34262592,-0.771792046,1.947144146,-0.681486142,1.878006123,-0.777579301,-4.836895663,-2.089076429
2875,144,1.53,-4.48,-2,1.49,-2.06,1.34,3.59,4.56,-5.2,0,1,0,0,1.44E+11,-0.224056236,-9.683677475,-1.294961312,1.589835778,-1.498823037,1.46511478,0.902938235,-0.478746833,-3.625774345
2876,144,1.76,-1.11,-2.82,0.784,-2.45,0.702,3.89,7.6,-6.8,0,1,0,0,1.44E+11,0.458875172,-5.633607883,-1.944569005,0.959986565,-2.062786969,0.879464388,2.052272822,3.268062978,-5.19374168
2877,144,2.39,0.0934,-3.94,-0.443,-1.98,0.44,4.26,8.67,-8.31,0,1,0,0,1.44E+11,1.123587114,-2.928259963,-2.79454575,-0.136601571,-2.013701622,0.54219861,2.901742159,5.773405895,-6.733075095
2878,144,1.71,-3.78,2.29,-2.76,-0.191,-0.578,3.37,5.1,-1.54,0,1,0,0,1.44E+11,1.325436134,-3.330608468,-0.628725183,-2.187075665,-0.933000592,-0.317494841,3.081914122,5.461089609,-4.167859961
2879,144,-10.6,-28,16.9,0.349,-1.51,-0.846,-9.47,-18.7,13.9,0,1,0,0,1.44E+11,-2.779414846,-14.98403874,6.837836203,-0.204853892,-1.275110259,-0.723094732,-1.747697706,-5.744486376,4.757092141
2880,144,1.05,-8.72,4.59,1.11,-1.05,0.889,2.18,0.419,1.21,0,1,0,0,1.44E+11,-1.46129311,-12.02500607,5.880344654,0.822848897,-1.141639735,0.514103082,-0.236433764,-2.88594755,3.004940649
2881,144,-0.654,-12.3,0.35,0.117,2.07,-0.231,0.737,-3.28,-3.34,0,1,0,0,1.44E+11,-1.183414981,-12.15490894,3.524630912,0.271150432,0.762578845,-0.057724302,0.138115251,-3.068703555,-0.129259635
2882,144,-0.735,-8.26,-9.13,-0.427,0.624,-0.114,0.905,0.66,-12.9,0,1,0,0,1.44E+11,-1.029066198,-10.31501569,-1.865754324,-0.274530825,0.680413841,-0.100912937,0.433190201,-1.339382954,-6.437601924
2883,144,1.49,-11,-3.62,-2.04,1.56,-0.914,3.12,-1.78,-6.61,0,1,0,0,1.44E+11,-0.161979163,-10.63859144,-2.612995342,-1.654438925,1.201930689,-0.724914422,1.466996474,-1.543734968,-6.522761196
2884,144,0.29,-12.2,-1.4,-2.37,2.3,-0.842,1.78,-2.66,-3.19,0,1,0,0,1.44E+11,-0.006403552,-11.37617605,-2.096306053,-2.213728434,1.85298875,-0.814771443,1.587431122,-2.061443126,-4.876482432
2885,144,-1.7,-10.3,-0.079,-2.27,1.95,-1.29,-0.591,-0.561,-0.573,0,1,0,0,1.44E+11,-0.589355901,-10.8678076,-1.237011402,-2.25771083,1.910507879,-1.179484306,0.749234136,-1.365558573,-2.750698009
2886,144,-1.27,-6.16,-2.04,-1.73,1.21,-1.08,-0.767,3.62,-1.46,0,1,0,0,1.44E+11,-0.823640199,-8.643913698,-1.57905359,-1.845246852,1.495168618,-1.103135373,0.165831303,0.946673751,-2.113133968
2887,144,-1.06,-8.54,0.618,-1.46,0.476,-1.1,-1.11,1.17,2.01,0,1,0,0,1.44E+11,-0.904997516,-8.594826493,-0.643193425,-1.54413414,0.890891676,-1.100729158,-0.325071505,1.050249324,-0.076435989
2888,144,-1.78,-9.45,-1.54,-0.964,0.467,-1.61,-2.52,0.141,0.38,0,1,0,0,1.44E+11,-1.206181853,-8.998796838,-1.025198456,-1.090695561,0.639561367,-1.491567722,-1.169616186,0.628552198,0.149028974
2889,144,-2.59,-11.1,2.72,-1.09,0.754,-0.864,-4,-1.66,5.17,0,1,0,0,1.44E+11,-1.682505459,-9.99137215,0.570111797,-1.09015193,0.707413371,-1.00994256,-2.258665611,-0.432846306,2.629230151
2890,145,-4.97,-12.6,0.493,0.0412,0.815,-0.624,-6.83,-3.34,3.1,0,1,0,0,1.45E+11,-2.814092911,-11.22364686,0.537265143,-0.205876096,0.771202735,-0.713751978,-4.017582186,-1.781143513,2.861775544
2891,145,-6.84,-13.2,2.86,0.94,0.865,0.488,-8.91,-3.91,5.27,0,1,0,0,1.45E+11,-4.199849253,-12.15724472,1.526660653,0.689751967,0.826816232,0.208529386,-5.900042301,-2.768477434,4.051362371
2892,145,-2.97,-11.8,3.81,2.72,0.217,2.14,-4.48,-2.21,5.31,0,1,0,0,1.45E+11,-3.776523215,-11.98848806,2.499275213,2.276613888,0.465249078,1.690831453,-5.353651305,-2.509463424,4.673089587
2893,145,7.69,-26.4,-9.75,2.34,-3.4,2,7.26,-16.6,-9.69,0,1,0,0,1.45E+11,0.170365373,-18.79625812,-2.718444065,2.326157032,-1.826502194,1.928102032,-0.500284818,-9.044457504,-2.421822917
2894,145,-0.204,-17,-0.0694,2.46,-0.505,2.03,0.213,-7.29,-1.09,0,1,0,0,1.45E+11,0.04150518,-17.9477342,-1.590053359,2.430770046,-1.042968142,2.006303335,-0.225833552,-8.23076462,-1.763944468
2895,145,-1.02,-11.7,-1.37,1.83,-0.29,2.08,0.386,-2.22,-3.51,0,1,0,0,1.45E+11,-0.323875198,-14.99640332,-1.496319109,1.961202283,-0.596524552,2.062861586,0.009582218,-5.443056022,-2.626440761
2896,145,1.34,-5.23,-1.42,1.25,-1.99,1.51,3.49,3.87,-4.38,0,1,0,0,1.45E+11,0.248846804,-10.38290891,-1.463810091,1.40531956,-1.422732387,1.638569425,1.348745824,-1.123790872,-3.492643709
2897,145,2.33,-1.27,-2.46,0.691,-2.74,0.79,4.62,7.52,-6.15,0,1,0,0,1.45E+11,0.965199904,-6.078114904,-1.888148625,0.84700033,-2.203755709,0.987337093,2.607429306,2.885078501,-4.805293852
2898,145,2.37,0.299,-3.7,-0.386,-2.14,0.287,4.37,8.97,-7.82,0,1,0,0,1.45E+11,1.448745691,-3.065666715,-2.659927521,-0.116724902,-2.165954268,0.449865253,3.285615235,5.70718016,-6.294463578
2899,145,2.7,-3.42,0.496,-2.16,-0.0843,-0.545,4.45,5.47,-3.26,0,1,0,0,1.45E+11,1.879439583,-3.233048189,-1.315623998,-1.71376895,-0.931717196,-0.313641453,3.733636576,5.59717922,-4.795534385
2900,145,-6.49,-23.9,16.6,0.693,-1.75,-0.729,-5.16,-14.7,13.4,0,1,0,0,1.45E+11,-1.001402664,-12.99578908,6.315741701,0.167385428,-1.416886605,-0.632407244,0.311623779,-3.816368696,4.192484851
2901,145,0.457,-12.1,7.56,0.691,-0.337,0.693,1.66,-3.09,4,0,1,0,0,1.45E+11,-0.499406318,-12.57263267,6.845747771,0.576647733,-0.776609262,0.384773035,0.830439744,-3.479489008,4.097403412
2902,145,0.759,-16.1,7.19,0.97,1.37,-0.696,2.17,-7.2,3.29,0,1,0,0,1.45E+11,-0.06625065,-14.23890537,6.992385981,0.884095769,0.496140384,-0.444663341,1.345863625,-5.205009912,3.698571603
2903,145,5.61,-1.44,-2.9,-0.432,0.519,-0.0836,7.21,7.28,-7.1,0,1,0,0,1.45E+11,1.887569955,-8.192904988,2.778610665,-0.144577681,0.509694113,-0.16756624,3.602212872,0.585363265,-1.635581734
2904,145,5.61,-14.6,-1.68,-1.94,2.41,-1.07,7.34,-5.53,-5.11,0,1,0,0,1.45E+11,3.168866547,-11.21951549,0.879414334,-1.547897529,1.636407666,-0.86013667,5.040404777,-2.250856833,-3.351834711
2905,145,-4.56,-11.6,-0.807,-2.16,2.4,-0.725,-3,-2.2,-3.06,0,1,0,0,1.45E+11,0.508515696,-11.39925053,0.161066813,-2.026322928,2.089150515,-0.75642641,1.946690718,-2.227270167,-3.207677551
2906,145,-0.237,-8.57,0.00239,-2.36,1.64,-1.27,1.07,1.09,-1.01,0,1,0,0,1.45E+11,0.251901957,-10.0627572,0.093476604,-2.287128138,1.822843933,-1.150567081,1.609365631,-0.688766618,-2.122094232
2907,145,-2.11,-7.52,-0.79,-1.85,1.21,-1.16,-1.41,2.26,-0.609,0,1,0,0,1.45E+11,-0.561087581,-8.861598916,-0.282850398,-1.94546449,1.459481647,-1.157806324,0.447601509,0.678830117,-1.374673474
2908,145,-0.599,-8.43,-1.73,-1.58,0.717,-1.09,-0.459,1.32,-0.706,0,1,0,0,1.45E+11,-0.574137396,-8.65771856,-0.899280378,-1.659813872,1.019255632,-1.105768567,0.098767602,0.976195771,-1.044369878
2909,145,0.642,-8.84,1.11,-0.863,0.874,-1.49,0.147,0.812,2.78,0,1,0,0,1.45E+11,-0.155531095,-8.743825501,-0.043404348,-1.037016267,0.933131883,-1.400645966,0.117326027,0.900044056,0.844748065
2910,146,-5.04,-11,1.04,-1.32,0.33,-0.908,-6.24,-1.5,3.19,0,1,0,0,1.46E+11,-1.836812681,-9.80960664,0.418084144,-1.258199186,0.57552797,-1.022566123,-2.328788161,-0.213062829,2.003228493
2911,146,-2.49,-13.2,0.141,-0.108,0.612,-0.844,-4.09,-3.87,2.62,0,1,0,0,1.46E+11,-2.061646098,-11.41117474,0.300056976,-0.359192153,0.597152655,-0.885526013,-3.006451345,-1.909099118,2.307894085
2912,146,-3.83,-12.7,3.14,0.22,0.883,-0.0518,-5.82,-3.4,5.55,0,1,0,0,1.46E+11,-2.670330646,-12.01999531,1.509763326,0.093510149,0.766634886,-0.245685202,-4.089023156,-2.600558151,3.909392125
2913,146,-8.21,-13.7,0.163,1.96,0.963,1.36,-10.1,-4.26,2.1,0,1,0,0,1.46E+11,-4.577138611,-12.81360286,0.936094041,1.552377066,0.88306205,0.986593648,-6.40187248,-3.370184191,3.015609503
2914,146,0.587,-12.7,4.58,3.26,-0.775,2.19,-0.478,-3.02,5.29,0,1,0,0,1.46E+11,-2.799591981,-12.75993857,2.488257548,2.887071996,-0.100022245,1.910144697,-4.122538525,-3.207773649,4.139086571
2915,146,1.16,-22.1,-1.8,1.96,-0.729,1.47,1.09,-12.3,-2.32,0,1,0,0,1.46E+11,-1.436662007,-17.17203601,0.661625079,2.162463405,-0.472950468,1.572356842,-2.116905193,-7.424621226,0.948501797
2916,146,-1.11,-15.4,-0.429,2.18,-0.927,2.29,-0.308,-5.79,-2.05,0,1,0,0,1.46E+11,-1.324221779,-16.33495405,0.197060821,2.176170233,-0.742161718,2.123110146,-1.420891051,-6.666506733,-0.532663383
2917,146,-1.19,-8.89,-1.2,1.42,-1.06,2.1,0.609,0.41,-3.76,0,1,0,0,1.46E+11,-1.27802136,-12.8180757,-0.39803328,1.585140083,-0.930611705,2.105374253,-0.639847964,-3.384521829,-2.126865757
2918,146,2.71,-3.92,-1.41,1.05,-2.38,1.41,5.09,5,-4.72,0,1,0,0,1.46E+11,0.094694307,-8.61476555,-0.829092098,1.166869276,-1.789970981,1.571711106,1.56483105,0.504102195,-3.407792086
2919,146,1.94,-1.85,-2.24,0.369,-2.78,0.62,4.31,6.79,-6.22,0,1,0,0,1.46E+11,0.729866454,-5.419197338,-1.430084506,0.543246766,-2.376970705,0.841322952,2.62109225,3.419413713,-4.79693389
2920,146,2.82,-0.474,-3.26,-0.882,-1.22,0.145,4.9,8.14,-7.46,0,1,0,0,1.46E+11,1.449310682,-3.083164355,-2.209557996,-0.570740194,-1.69098931,0.306931751,3.497949751,5.608755807,-6.112404476
2921,146,1.22,-6.5,9.4,-1.8,-0.262,-0.829,3.08,2.41,5.75,0,1,0,0,1.46E+11,1.370379729,-4.697223457,2.735666233,-1.531541752,-0.843724895,-0.564836048,3.337134805,4.125217616,-0.252751245
2922,146,-14.6,-24.8,9.98,1.08,-1.31,-0.157,-13.3,-15.8,6.46,0,1,0,0,1.46E+11,-4.12678009,-14.1934567,5.8214731,0.509665088,-1.120184804,-0.251843361,-3.064351173,-5.115819884,3.06313592
2923,146,1.58,-7.42,5.4,1.18,-1.61,0.69,2.91,1.45,1.44,0,1,0,0,1.46E+11,-2.162450987,-10.99378295,5.641941839,1.033605429,-1.410601949,0.47097182,-0.765594457,-2.070684378,2.261358058
2924,146,2.77,-6.9,0.409,-0.361,1.53,-0.85,4.1,1.79,-3.93,0,1,0,0,1.46E+11,-0.464653496,-9.059944696,3.412910244,-0.056431938,0.332915193,-0.542804509,1.106544832,-0.280152947,-0.796977351
2925,146,-0.067,-14.5,-1.61,-0.379,1.4,-0.0189,1.32,-5.71,-5.71,0,1,0,0,1.46E+11,-0.327777304,-11.62974076,1.273344006,-0.308554325,0.965602194,-0.140735386,1.188676197,-2.798440128,-3.223855419
2926,146,3.35,-7.26,-2.86,-1.65,1.82,-0.828,4.98,1.73,-6.43,0,1,0,0,1.46E+11,0.938149302,-9.565544463,-0.487301239,-1.357041484,1.47218464,-0.668174794,2.647467407,-0.698212887,-4.807589517
2927,146,-0.955,-12.2,-1.72,-2.2,2.54,-0.804,0.571,-2.83,-4.19,0,1,0,0,1.46E+11,0.286508946,-10.81001949,-1.012383427,-2.015906216,2.105304786,-0.772413502,1.848503095,-1.686905916,-4.502519825
2928,146,-1.97,-11.6,0.496,-2.37,2.29,-1.02,-0.619,-1.93,-0.694,0,1,0,0,1.46E+11,-0.490203342,-11.18319397,-0.369870209,-2.292669323,2.214812708,-0.962423087,0.899079616,-1.79964953,-2.621231296
2929,146,-1.02,-7.02,-0.0407,-1.91,1.66,-1.28,-0.167,2.75,-0.00111,0,1,0,0,1.46E+11,-0.672564486,-9.216566991,-0.229656383,-1.993571178,1.885857769,-1.206146622,0.488883168,0.310414326,-1.326974112
2930,147,-2.14,-7.82,-2.35,-1.42,1.16,-1.13,-1.9,1.94,-1.47,0,1,0,0,1.47E+11,-1.177670067,-8.55685092,-1.132841026,-1.545262251,1.45548822,-1.147708096,-0.430289632,1.066193409,-1.397624398
2931,147,-0.448,-9.7,2.04,-1.13,0.605,-1.27,-0.827,-0.0253,3.62,0,1,0,0,1.47E+11,-0.926510554,-9.09685637,0.218666985,-1.220689174,0.951223856,-1.241560678,-0.582932259,0.559974023,1.080923556
2932,147,-4.09,-8.92,-0.824,-1.2,0.269,-1.17,-5.2,0.605,1.23,0,1,0,0,1.47E+11,-2.015414374,-9.013312255,-0.225468977,-1.204518349,0.546725379,-1.186641593,-2.359445655,0.580856451,1.154562621
2933,147,-1.43,-12.1,1.63,-0.315,0.687,-0.764,-2.99,-2.76,4.06,0,1,0,0,1.47E+11,-1.813909047,-10.47141489,0.564889314,-0.509262027,0.629895822,-0.862286425,-2.602064643,-0.968586067,2.589756913
2934,147,-4.57,-13.5,1.47,0.0706,0.848,-0.365,-6.58,-4.19,3.9,0,1,0,0,1.47E+11,-2.762582359,-11.90207058,0.950431605,-0.056036142,0.759212325,-0.480645288,-4.132658518,-2.462632846,3.236975671
2935,147,-8.35,-14.1,0.673,1.44,0.425,1.14,-10.4,-4.76,2.76,0,1,0,0,1.47E+11,-4.685825865,-12.94033785,0.832256421,1.113280515,0.56105395,0.763114618,-6.54414921,-3.528119725,3.001364747
2936,147,1.81,-13,6.93,3.22,-0.697,2.22,0.586,-3.36,8.02,0,1,0,0,1.47E+11,-2.449899583,-12.9685213,3.429660167,2.759913278,-0.184860911,1.881197452,-3.800675026,-3.450148098,5.480412314
2937,147,1.17,-22.1,-4.51,2.01,-1.15,1.48,0.972,-12.3,-4.74,0,1,0,0,1.47E+11,-1.203895032,-17.28208755,0.047670753,2.173773652,-0.757103108,1.573299549,-1.964288395,-7.554585793,0.431851475
2938,147,-3.37,-15.3,-0.512,2.02,-1.39,2.46,-2.68,-5.59,-1.73,0,1,0,0,1.47E+11,-1.949489344,-16.34578084,-0.190727434,2.053582633,-1.132355041,2.253795482,-2.239673444,-6.643438435,-0.636034898
2939,147,-0.0766,-9.6,-0.85,1.45,-1.26,1.91,1.63,-0.193,-3.03,0,1,0,0,1.47E+11,-1.304822656,-13.15918087,-0.471552156,1.581816528,-1.208037219,1.989950528,-0.750735579,-3.651815256,-1.81857805
2940,147,1.92,-4.22,-1.63,1.2,-2.58,1.19,4.16,4.85,-4.63,0,1,0,0,1.47E+11,-0.194807417,-8.936453154,-0.965006301,1.283384999,-2.021489892,1.376030666,1.13877268,0.291207775,-3.207331773
2941,147,2.16,-2.5,-2.34,0.571,-2.84,0.553,4.32,6.31,-6.07,0,1,0,0,1.47E+11,0.615740178,-5.895974512,-1.550700602,0.726577838,-2.506794021,0.744397949,2.362816554,3.082639451,-4.621399567
2942,147,2.95,-0.848,-3.19,-0.44,-1.68,0.353,4.82,7.86,-7.29,0,1,0,0,1.47E+11,1.419215078,-3.51139121,-2.248979008,-0.185230911,-2.016578181,0.444020623,3.308269391,5.298312556,-5.939603896
2943,147,1.75,-5.92,6.1,-1.76,0.022,-0.546,3.48,2.99,2.38,0,1,0,0,1.47E+11,1.533074458,-4.649179933,1.307364324,-1.416085965,-0.807881425,-0.315768075,3.374346345,4.227749463,-1.829982224
2944,147,-11.9,-22.7,12.4,0.864,-1.13,-0.336,-10.7,-13.6,9,0,1,0,0,1.47E+11,-3.090720001,-13.17610212,6.032399562,0.366051745,-0.998869278,-0.331295008,-2.041052976,-4.040511715,3.519687016
2945,147,0.536,-8.57,4.15,0.79,-1.01,0.649,1.78,0.394,0.373,0,1,0,0,1.47E+11,-1.842367776,-11.0002522,5.230569918,0.697413902,-1.005468807,0.421029781,-0.570822863,-1.983847171,1.965322991
2946,147,0.673,-17.5,5.67,0.169,2.22,-0.425,2.1,-8.57,1.79,0,1,0,0,1.47E+11,-0.976553785,-14.07063023,5.417750234,0.284400381,0.906949248,-0.228253534,0.456832109,-5.038412649,1.878718951
2947,147,2.32,-4.36,-6.82,-0.768,0.948,0.127,4.07,4.48,-10.7,0,1,0,0,1.47E+11,0.158151997,-9.483482202,0.20494008,-0.538166148,0.931288725,0.044384849,1.847074161,-0.623905904,-4.334770917
2948,147,2.81,-11.2,-2.86,-1.94,2.32,-1.05,4.64,-2,-5.88,0,1,0,0,1.47E+11,1.070943795,-10.29433796,-1.100606258,-1.633853366,1.754671781,-0.795497857,2.921710794,-1.26211911,-5.098065347
2949,147,-3.96,-12.9,-1.22,-2.19,2.52,-0.836,-2.28,-3.43,-3,0,1,0,0,1.47E+11,-0.660755896,-11.52521131,-1.151463404,-2.068543108,2.208443788,-0.826581138,0.920243682,-2.267551995,-4.061687316
2950,148,-1.19,-9.01,0.247,-2.22,1.96,-1.07,0.203,0.683,-0.267,0,1,0,0,1.48E+11,-0.842926872,-10.33706539,-0.555771879,-2.186923332,2.061138594,-1.013392337,0.644269158,-0.89912721,-2.187231602
2951,148,-2.28,-6.62,-1.22,-1.8,1,-1.02,-1.44,3.13,-0.644,0,1,0,0,1.48E+11,-1.337581379,-8.58118245,-0.838707478,-1.8845002,1.431977158,-1.018463356,-0.157697055,0.969525723,-1.424923918
2952,148,-0.273,-8.91,-0.242,-1.71,0.596,-1.09,0.0412,0.78,1.2,0,1,0,0,1.48E+11,-0.971142138,-8.736510586,-0.584533083,-1.748109151,0.93631657,-1.073363989,-0.081167249,0.881626329,-0.128294367
2953,148,0.12,-9.69,0.438,-0.844,0.999,-1.51,-0.238,-0.108,2.49,0,1,0,0,1.48E+11,-0.595560426,-9.186923702,-0.14897339,-1.041448502,0.973482313,-1.408459127,-0.141511935,0.422651469,1.165060377
2954,148,-4.39,-10.7,0.694,-0.941,0.899,-0.809,-5.44,-1.25,3.17,0,1,0,0,1.48E+11,-1.901643305,-9.901676917,0.210100797,-0.96293695,0.929320875,-0.948405826,-2.180216161,-0.353100901,2.155437278
2955,148,-3.16,-13.5,0.666,-0.154,0.934,-0.698,-4.64,-4.13,3.28,0,1,0,0,1.48E+11,-2.33478192,-11.60146781,0.404296295,-0.330663846,0.932095192,-0.756232551,-3.126669436,-2.104773962,2.710935738
2956,148,-4.42,-12.8,3.66,0.401,0.916,0.0294,-6.24,-3.5,6.21,0,1,0,0,1.48E+11,-3.052534246,-12.16763555,1.791100668,0.241211831,0.92255217,-0.153300939,-4.324588458,-2.751860296,4.439363012
2957,148,-4.63,-12.3,3.93,2.14,0.673,1.69,-6.24,-2.83,5.81,0,1,0,0,1.48E+11,-3.595513306,-12.23016251,2.7021894,1.725323485,0.774589768,1.261335509,-5.061583059,-2.788100363,5.116414375
2958,148,3.34,-15,-6.08,3.32,-1.46,2.05,2.63,-5.21,-5.59,0,1,0,0,1.48E+11,-1.20824235,-13.53858992,-1.038684875,2.971738334,-0.550324565,1.866593939,-2.102085414,-3.911343578,-0.172216324
2959,148,-1.07,-20.2,1.69,2.3,0.174,1.68,-0.94,-10.4,1,0,1,0,0,1.48E+11,-1.16065801,-16.68533501,0.12362977,2.446700986,-0.120864094,1.723392876,-1.654948722,-6.92069155,0.406821525
2960,148,-1.98,-14.8,-2,2.07,-1.29,2.24,-0.938,-5.2,-3.8,0,1,0,0,1.48E+11,-1.442683481,-15.79473267,-0.780954689,2.152267726,-0.814058372,2.119861647,-1.379087702,-6.122658773,-1.671215446
