,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq,0,1,2,3,4,5,0_max_freq,1_max_freq,2_max_freq,3_max_freq,4_max_freq,5_max_freq
2625,2625,2625,2625,131,-2.94,-2.38,7.35,0.973,-0.173,-0.039,-0.164,1.1,-1.39,0,0,0,1,30,1.31E+11,-2.741157206,-2.410127744,7.530755279,1.023637443,-0.235982575,-0.0474174,0.162489669,1.170036115,-1.047342853,0.145198684,0.286807174,0.045348754,1.340730331,2.13150919,1.894043629,3.06095272,2.804031617,2.423836823,2.149987519,0.726387144,0.408186024,-0.715098822,-0.31228972,0.711578123,2.109507153,1.29933454,3.482355007,3.217185885,2.699439633,2.508705983
2626,2626,2626,2626,131,-1.78,-2.68,6.58,0.536,-0.191,-0.0121,0.929,0.449,-2.31,0,0,0,1,30,1.31E+11,-2.183779618,-2.611334407,6.948041939,0.653092596,-0.204270193,-0.021906688,0.584935193,0.764876429,-1.845680633,0.107085807,0.223599362,0.031639522,1.427657233,2.061459579,1.735396513,3.213423348,3.318279422,2.507368603,2.358557427,0.368452356,-0.712831925,-0.74545025,-0.167563409,0.768246495,2.368945687,1.429647452,3.711920809,3.45203227,2.967999693,2.632967576
2627,2627,2627,2627,131,-1.67,-2.22,7.14,0.237,0.113,0.0483,0.977,0.741,-1.82,0,0,0,1,30,1.31E+11,-1.885837452,-2.319570199,7.065692021,0.336913081,0.019402941,0.0288055,0.801013191,0.751459947,-1.829443621,0.0927238,0.143268339,0.020444712,1.517555374,1.908545819,1.540958076,3.303320978,3.452197607,2.534426135,2.642346071,-0.005353419,-0.810876945,-0.55413742,-0.150293857,0.388198429,2.704965897,1.477116844,3.685084453,3.751296109,2.89043465,2.698900843
2628,2628,2628,2628,131,-3.05,-0.543,8.67,-0.487,0.467,-0.047,-0.286,2.42,-0.256,0,0,0,1,30,1.31E+11,-2.560938324,-0.995026203,8.048964637,-0.289160152,0.334955556,-0.025950859,0.201929483,1.689034615,-0.834605444,0.086389215,0.096547571,0.016211177,1.559314555,1.764383298,1.441391494,3.066280925,3.719188255,2.870368416,2.806399806,-0.632120404,1.011903713,-0.72914997,-0.449802984,-0.178342418,3.119368159,1.465863471,3.577597594,3.571428522,2.824354076,3.294644906
2629,2629,2629,2629,132,-3.47,-2.35,7.89,-1.03,0.467,0.121,-0.488,0.92,-0.863,0,0,0,1,30,1.32E+11,-3.088105578,-2.00524368,7.951535901,-0.852107868,0.428045916,0.080195714,-0.178310163,1.256903949,-0.8525584,0.113602312,0.058746687,0.018148361,1.529496833,1.603421612,1.517125222,3.23951638,3.412014719,3.266902754,2.045294703,-0.982554137,1.069068234,-0.951696426,-0.152554608,-0.442883574,3.360616367,1.447763591,3.412195951,3.30386376,2.553552716,3.453042116
2630,2630,2630,2630,132,-3.49,-3.5,7.11,-1.21,0.618,0.141,-0.303,0.232,-1.37,0,0,0,1,30,1.32E+11,-3.321165208,-3.119677825,7.435762716,-1.124062175,0.561962117,0.124116294,-0.247030259,0.680996922,-1.179720212,0.12303216,0.091468581,0.023057743,1.493732138,1.598671057,1.749892685,3.343948403,3.376266763,3.353052503,1.40653023,-1.301854332,0.504926087,-1.112244665,0.056116157,-0.577330123,3.092670848,1.474680274,3.332058357,3.181823442,2.701735727,3.281978902
2631,2631,2631,2631,132,-2.17,-2.77,7.08,-1.34,0.672,-0.0121,1.32,1.49,-1.03,0,0,0,1,30,1.32E+11,-2.653601544,-2.858971164,7.217717428,-1.288148555,0.639538003,0.025723586,0.616604447,1.135586409,-1.085056882,0.128286711,0.136558834,0.026231535,1.471125655,1.728062313,1.963051347,3.349322842,3.212716453,3.318821145,2.154161188,-1.580514826,0.099190242,-0.577255685,-0.68022765,-0.598668304,2.555701203,1.502787323,3.482572803,3.215242508,2.596421293,2.668981393
2632,2632,2632,2632,132,-2.2,-3.7,6.65,-1.55,1.1,-0.332,1.58,1.15,-0.997,0,0,0,1,30,1.32E+11,-2.390556853,-3.486010697,6.869766232,-1.487123613,0.964160315,-0.232669811,1.147558996,1.143685582,-1.029381313,0.129315339,0.193665913,0.040099534,1.486582366,1.960208616,2.070268631,3.24199082,2.938860587,3.156787892,2.209127087,-2.292245495,-0.337415609,-0.14930725,-1.104338163,-0.674973357,2.230725359,1.519826467,3.700325914,3.331636237,2.566567798,2.433184213
2633,2633,2633,2633,132,-3.83,-6.34,6.46,-1.65,1.31,-0.645,0.264,-0.831,-0.537,0,0,0,1,30,1.32E+11,-3.225293646,-5.613837993,6.618622522,-1.610889742,1.20797469,-0.530507027,0.660604654,0.03408377,-0.718064323,0.144504428,0.257212039,0.048489192,1.510290825,2.118018839,2.061422459,3.374118604,2.846905391,2.847420798,0.589214751,-2.870536895,-0.374876281,0.08314376,-0.512753295,-0.633100041,2.071388884,1.582373785,3.494302042,3.527536595,2.724985072,2.355975906
2634,2634,2634,2634,132,-5.16,-8.13,6.62,-1.58,0.922,-1.17,-0.954,-1.88,0.34,0,0,0,1,30,1.32E+11,-4.34723482,-7.489793923,6.619466701,-1.587417346,1.006364646,-0.992430039,-0.229249615,-1.041465099,-0.049084018,0.161039247,0.31852492,0.059854382,1.701084535,2.211035,2.214220877,3.293153115,2.654043756,2.617778876,-1.326495559,-3.006590265,0.148266497,0.359042774,0.255985529,0.038017141,1.899951614,1.823146005,3.558071718,3.358451426,2.849140699,2.586367043
2635,2635,2635,2635,132,-4.57,-8.52,6.81,-1.37,0.47,-1.28,-0.541,-1.57,1.18,0,0,0,1,30,1.32E+11,-4.476417029,-8.257877204,6.7362436,-1.42220674,0.628231545,-1.200149567,-0.40106407,-1.338455848,0.728026547,0.16097107,0.36193217,0.066578809,2.093860315,2.630443962,2.560478026,3.013917733,2.462576658,2.41196675,-1.988016637,-2.603220528,0.47754561,0.976321252,0.375218692,0.519602383,1.625270693,2.410569882,3.573604191,3.3569607,2.734649475,2.987632949
2636,2636,2636,2636,132,-4.33,-8.87,6.46,-1.08,0.361,-1.22,-0.646,-1.34,1.37,0,0,0,1,30,1.32E+11,-4.391509368,-8.714252874,6.566935262,-1.162171475,0.439835287,-1.214488091,-0.536055201,-1.339323546,1.133925876,0.174467705,0.391566925,0.068048486,2.600258843,3.297067031,3.125313921,2.853515963,2.397371595,2.190123741,-2.291715802,-2.193206937,0.503375548,1.160867349,0.279015167,0.641849441,1.56637922,2.940605583,3.594844945,3.314646743,2.760811444,3.016295286
2637,2637,2637,2637,132,-5.12,-6.72,5.28,-0.964,0.368,-0.884,-1.76,1.26,0.655,0,0,0,1,30,1.32E+11,-4.81396292,-7.227412711,5.778179018,-1.011585365,0.389191943,-0.975767621,-1.210605776,0.121270573,0.831116311,0.194215729,0.401596265,0.068605604,2.698212464,3.202664533,3.067725205,2.936362632,2.509858538,2.14038945,-1.899586923,-1.863171689,0.924245777,-0.438540554,-0.705070806,0.538278631,1.655283555,2.974174777,3.63298304,3.491066043,2.795565921,3.084503654
2638,2638,2638,2638,132,-4.64,-8.99,5.27,-0.813,0.162,-0.592,-1.52,-0.698,1.08,0,0,0,1,30,1.32E+11,-4.713081291,-8.541531392,5.466718554,-0.860684777,0.229023307,-0.698561911,-1.381121669,-0.339088357,0.988477552,0.186633169,0.379148071,0.061214451,2.566693481,2.67848094,2.656883343,2.86938509,2.403530277,1.999679383,-2.507440355,-1.294865495,0.526233117,-0.341319568,-0.502615392,0.308307899,1.696277965,2.172521094,3.468027055,3.216277503,2.751040598,2.708203698
2639,2639,2639,2639,132,-3.02,-10.2,6.15,-0.535,-0.204,-0.222,-0.0905,-1.65,2.25,0,0,0,1,30,1.32E+11,-3.731259021,-9.778023125,5.885498493,-0.613204172,-0.076254913,-0.354328376,-0.669823579,-1.075706856,1.786097934,0.166046954,0.351596149,0.054567276,2.012370673,2.274326313,2.536168383,2.997439862,2.706458138,2.11316628,-2.507685816,-0.355140455,0.047034062,1.139389404,-0.207987427,-0.062128005,1.845507429,1.724971106,3.51247157,3.48601466,2.875747989,2.49989685
2640,2640,2640,2640,132,-2.68,-9.85,5.76,0.134,0.0996,-0.0299,0.167,-1.27,1.95,0,0,0,1,30,1.32E+11,-3.12163121,-9.831686663,5.808581216,-0.045420323,0.047721499,-0.119984999,-0.208626449,-1.184882721,1.889728009,0.118810492,0.292206635,0.042412941,1.612871701,2.021743127,2.361748091,3.028594201,2.931937584,2.168583077,-2.146342888,0.126304204,-0.441338036,1.537085953,-0.299407375,-0.505626958,1.910006114,1.558098548,3.634668859,3.612904696,2.765300608,2.226025404
2641,2641,2641,2641,132,-4.02,-8.52,4.81,0.458,-0.0214,0.14,-1.13,-0.00457,0.886,0,0,0,1,30,1.32E+11,-3.642597605,-8.853742716,5.196555603,0.337117597,-0.001008646,0.067809187,-0.716421458,-0.521649462,1.255102809,0.09185876,0.227092116,0.032233765,1.426601595,1.93547481,2.067420822,3.388350659,3.262320147,2.432100908,-2.009735638,0.496870022,-0.38075029,0.20854106,-0.676112612,-0.419270668,2.417383442,1.470190806,3.690453344,3.441833595,2.899779286,2.426750247
2642,2642,2642,2642,132,-3.24,-7.66,4.19,0.576,-0.0898,0.366,-0.266,0.713,0.0502,0,0,0,1,30,1.32E+11,-3.409130209,-7.96373289,4.579642597,0.518639008,-0.063605893,0.283200461,-0.46818146,0.172116326,0.493281218,0.074760098,0.14668726,0.023143394,1.387310256,1.693364115,1.717034737,3.404662444,3.656451546,2.844007168,-1.251487195,0.764155895,-0.893028875,-0.555651969,-1.287555619,-0.379589986,2.896120174,1.354331714,3.673664701,3.262105753,2.745580004,2.70360098
2643,2643,2643,2643,132,-3.05,-8.68,5.22,0.619,-0.128,0.392,0.0751,-0.503,0.804,0,0,0,1,30,1.32E+11,-3.200869636,-8.49775496,4.972114411,0.594901109,-0.109003265,0.361789299,-0.16876369,-0.207240438,0.6897388,0.087984625,0.078808988,0.016538922,1.424206574,1.556736098,1.525535494,3.489304798,3.471611087,3.273725468,-1.246039232,0.968344136,-0.963233712,0.027042621,-1.041807133,-0.482039174,3.512897404,1.279407576,3.348679094,3.369285572,2.479439763,2.972824491
2644,2644,2644,2644,132,-3.75,-9.01,6.07,0.824,-0.0452,0.396,-0.499,-1.04,1.36,0,0,0,1,30,1.32E+11,-3.519311767,-8.879665784,5.645003262,0.768988266,-0.064022437,0.38650061,-0.350766264,-0.675178979,1.113523574,0.110325337,0.059305332,0.016874218,1.439445194,1.543775978,1.616615152,3.634824944,3.335697157,3.44378515,-1.62587959,1.122411045,-0.457548422,0.411687209,-0.523432928,-0.639921195,3.397320362,1.319482855,3.606872022,3.562972734,2.288344971,3.301019344
2645,2645,2645,2645,132,-2.97,-8.39,5.56,0.903,-0.127,0.484,0.436,-0.698,0.521,0,0,0,1,30,1.32E+11,-3.200764457,-8.514589631,5.592905141,0.870820802,-0.108421155,0.45692705,0.082842861,-0.688002419,0.738889846,0.122316801,0.091409778,0.02057895,1.439133362,1.599735034,1.724496998,3.606909067,3.317430544,3.487911196,-1.148744662,1.23851764,-0.873831298,0.487963631,-0.577934178,-0.569695251,2.934605806,1.375178313,3.653776772,3.601639243,2.412713071,2.863981615
2646,2646,2646,2646,132,-3.35,-8.3,5.97,1.16,-0.379,0.484,0.17,-0.944,0.519,0,0,0,1,30,1.32E+11,-3.287306482,-8.354599808,5.82402462,1.090561623,-0.299177241,0.476482571,0.130877625,-0.831850834,0.59986051,0.12899109,0.158635213,0.029652331,1.428650878,1.805207262,1.814755557,3.383962764,3.21394493,3.277819978,-1.07387319,1.566760017,-0.825308781,0.526729523,-0.372055931,-0.300912486,2.530239618,1.411969262,3.473500375,3.398485159,2.510830943,2.410148592
2647,2647,2647,2647,132,-4.19,-7.45,7.1,1.34,-0.229,0.401,-0.597,-0.528,1.16,0,0,0,1,30,1.32E+11,-3.810780842,-7.68016404,6.606063676,1.280104328,-0.249702808,0.421959467,-0.270276313,-0.661113048,0.954018812,0.155585947,0.213919857,0.042212236,1.431175685,2.021708508,1.803539766,3.277769475,2.957156815,3.10900932,-1.083291381,1.63510519,0.171838073,0.443261169,-0.13137661,-0.318404307,2.129496352,1.437417051,3.565481067,3.375721474,2.442342364,2.421591774
2648,2648,2648,2648,132,-4.23,-5.62,7.56,1.28,-0.392,0.403,-0.57,0.808,1.12,0,0,0,1,30,1.32E+11,-4.053887137,-6.14418306,7.190726581,1.28002503,-0.350021267,0.40826453,-0.435462507,0.164400933,1.058963423,0.155706978,0.275117685,0.050186594,1.573958864,2.216370914,1.898794668,3.173229997,2.712955094,2.617928105,-0.427371941,1.734495612,1.085387572,0.097991196,-0.403834684,-0.174746003,1.883379058,1.611561984,3.3588542,3.475764664,2.363397901,2.544370039
2649,2649,2649,2649,133,-4.79,-6.58,7.77,1.38,-0.633,0.293,-1.2,-0.644,0.836,0,0,0,1,30,1.33E+11,-4.480760885,-6.469111737,7.545760435,1.355993784,-0.549519188,0.325005857,-0.85682076,-0.289850192,0.917990782,0.151246353,0.32327042,0.058856,1.914746837,2.60055347,2.329872607,3.08323667,2.612342552,2.325952587,-0.889866195,1.891588902,1.345282999,-0.011441896,0.221696683,0.21702246,1.706506904,2.054413756,3.551002645,3.589031209,2.331435336,2.893554952
2650,2650,2650,2650,133,-3.18,-5.03,7.89,1.58,-0.919,0.332,0.224,0.333,0.419,0,0,0,1,30,1.33E+11,-3.726446292,-5.396164259,7.756743111,1.526211162,-0.810000443,0.330057906,-0.261149879,0.060137534,0.602494836,0.155603921,0.362306614,0.066542829,2.367827313,2.998335654,2.687098816,2.870452172,2.530178413,2.110156752,0.14954733,2.226836286,1.049056675,0.252073845,0.049333451,0.565469367,1.657037859,2.636496323,3.604617421,3.452402759,2.436701614,3.099839337
2651,2651,2651,2651,133,-1.47,-2.77,6.78,1.61,-1.2,0.13,1.62,1.93,-1.25,0,0,0,1,30,1.33E+11,-2.417927216,-3.438194854,7.15810213,1.589880449,-1.084947274,0.185550675,0.775605003,1.110837844,-0.568778526,0.168610933,0.385321059,0.070707164,2.685323838,3.320375761,2.820167771,2.850028478,2.55936481,2.068785838,2.045107329,2.231236324,-0.036546548,-0.001284317,-0.819213482,1.314708244,1.638030028,2.798722376,3.625648093,3.295216289,2.419348255,3.216377262
2652,2652,2652,2652,133,-3.27,-2.99,8.01,1.35,-0.722,0.0911,-0.615,1.08,-0.51,0,0,0,1,30,1.33E+11,-2.912046436,-3.104037619,7.680226338,1.407600645,-0.829072138,0.117326402,0.009203267,1.093509677,-0.531614734,0.187915501,0.382133973,0.069910913,2.403452069,3.066559989,2.501180942,2.994738035,2.518967783,2.191250411,1.74769395,1.813092605,0.704536479,-0.453399301,-0.305049644,1.086657253,1.772150077,2.362975446,3.42878319,3.307343262,2.367083001,2.843190571
2653,2653,2653,2653,133,-2.91,-2.93,8.02,0.926,-0.497,0.21,-0.471,0.614,-0.796,0,0,0,1,30,1.33E+11,-2.910859752,-2.97428176,7.888472246,1.041643016,-0.594963748,0.18426704,-0.255450321,0.824066889,-0.698777102,0.170833252,0.35788508,0.065312986,2.21507689,2.750616481,2.602498487,3.134927278,2.745665572,2.283274207,1.659845724,1.39799418,0.739296192,-0.606672105,0.154528682,0.715636592,1.886681312,2.002075599,3.339317717,3.404853558,2.527447606,2.69148736
2654,2654,2654,2654,133,-1.46,-2.65,6.63,0.536,-0.27,0.21,0.851,0.511,-2.37,0,0,0,1,30,1.33E+11,-2.069502418,-2.732509536,7.117160788,0.657416135,-0.365866721,0.202854647,0.354345737,0.648150469,-1.755437931,0.145247695,0.307903619,0.056206558,1.876268222,2.433829368,2.466210862,3.249741506,2.73617302,2.376293961,2.268693056,0.786212097,-0.646731104,-0.775184378,0.099604461,0.609458509,1.930234284,1.679498336,3.371733152,3.404559954,2.396449044,2.608572236
2655,2655,2655,2655,133,-2.37,-1.77,8.17,0.232,0.145,0.154,-0.066,1.2,-0.894,0,0,0,1,30,1.33E+11,-2.243761684,-2.014898579,7.762440875,0.334151862,-0.005709472,0.167565616,0.122681318,0.958242013,-1.210778216,0.113542181,0.263259893,0.042905503,1.670879332,2.207745947,2.124073687,3.484006314,3.142346784,2.383481,2.418328378,0.264740499,0.219633713,-0.681013402,0.116877906,0.07291574,2.135306538,1.562365516,3.681725902,3.486316938,2.411690272,2.470149711
2656,2656,2656,2656,133,-2.34,-2.74,7.66,-0.228,-0.0165,0.315,0.0211,0.172,-1.4,0,0,0,1,30,1.33E+11,-2.299570485,-2.555506959,7.699655267,-0.093014846,-0.013316714,0.274061451,0.066696982,0.516442277,-1.330417096,0.098122661,0.19668069,0.033786043,1.593278031,1.973068839,1.787828614,3.419465678,3.320666823,2.623079964,2.08480488,0.090491848,-0.008266858,-0.6457537,0.429811385,-0.074666499,2.45047352,1.511227348,3.613347107,3.628232143,2.521364414,2.509813805
2657,2657,2657,2657,133,-2.23,-2.68,7.24,-0.613,0.219,0.242,0.186,0.357,-1.76,0,0,0,1,30,1.33E+11,-2.25922639,-2.648324342,7.417934646,-0.488139991,0.150464845,0.250902598,0.13244825,0.426849559,-1.60202865,0.10695169,0.149562833,0.025302781,1.580126385,1.790748004,1.538466962,3.491470734,3.41174572,2.847343492,2.054329227,-0.392378922,-0.320866987,-0.78095399,0.412347012,-0.204307119,3.137873972,1.482237422,3.508123249,3.462342674,2.71994673,2.818905296
2658,2658,2658,2658,133,-2.06,-2.57,7.12,-1.24,0.863,0.113,0.625,0.836,-1.68,0,0,0,1,30,1.33E+11,-2.143694453,-2.589928606,7.235331878,-1.059461711,0.652796832,0.151291826,0.403907444,0.656756593,-1.651327413,0.103686274,0.095839782,0.020625067,1.556234655,1.616320227,1.693650003,3.451525753,3.264520741,3.114042468,2.279137872,-1.378111043,-0.450908146,-0.766497735,0.051328139,-0.687139984,3.326353647,1.480735959,3.395907423,3.21179916,2.341397047,3.124375902
2659,2659,2659,2659,133,-2.37,-2.43,7.01,-1.51,1.05,0.0428,0.743,1.56,-1.39,0,0,0,1,30,1.33E+11,-2.274929564,-2.470691897,7.097227205,-1.401815738,0.932822088,0.072925252,0.590790922,1.164300924,-1.486098421,0.116205918,0.090552269,0.019180977,1.522863976,1.591831758,1.908298328,3.492378306,3.563092842,3.356385053,2.4675165,-1.947587988,-0.248204201,-0.830902144,-0.548654781,-0.944296728,3.127341546,1.488244109,3.49056789,3.536359666,2.428326716,3.035430343
2660,2660,2660,2660,133,-3.16,-4.26,7.76,-1.43,0.976,-0.368,0.298,0.335,-0.185,0,0,0,1,30,1.33E+11,-2.788184269,-3.804732954,7.503437573,-1.423232292,0.963262204,-0.245566965,0.429425572,0.69830582,-0.663455416,0.124317585,0.111093034,0.024931335,1.494089246,1.585413034,1.991470947,3.441981818,3.596629525,3.327443564,1.579875401,-2.186273611,0.325379404,-0.12907034,-0.340276104,-0.765330176,2.899249656,1.436786722,3.336959772,3.480524904,2.396022751,2.721080036
2661,2661,2661,2661,133,-3.87,-6.51,6.78,-1.34,0.833,-0.575,-0.147,-1.31,-0.656,0,0,0,1,30,1.33E+11,-3.415531968,-5.821678581,7.060046326,-1.359985948,0.871428318,-0.483525333,0.111741143,-0.43018763,-0.658741606,0.149569566,0.165541218,0.031057971,1.457845021,1.757324927,1.89183681,3.360875674,3.259624452,3.134094633,0.149138797,-2.292225323,-0.073954936,0.057611939,0.235010829,-0.328823449,2.575082131,1.358497964,3.515132134,3.421995823,2.558167778,2.563477684
2662,2662,2662,2662,133,-3.73,-6.51,7.44,-1.44,0.769,-0.889,0.0702,-0.678,0.538,0,0,0,1,30,1.33E+11,-3.597892811,-6.334865337,7.292918123,-1.420786892,0.799217109,-0.776410633,0.088846647,-0.569436649,0.097919909,0.14753,0.239638255,0.042069471,1.414797536,1.876264435,1.831675801,3.242678507,3.057840212,2.833747418,-0.303706808,-2.437390426,0.379174028,0.687645473,0.206588006,-0.081828771,2.178638278,1.350074966,3.445038477,3.560337968,2.581310197,2.482589894
2663,2663,2663,2663,133,-3.41,-6.88,5.73,-1.51,0.927,-1.1,0.0437,-0.0321,1.12,0,0,0,1,30,1.33E+11,-3.48893333,-6.741297343,6.335013207,-1.488577943,0.88930309,-1.010147988,0.063965053,-0.267500111,0.744148534,0.147543821,0.292600543,0.052223325,1.396355548,1.96821026,1.990419526,3.144923023,2.705734931,2.634794437,-0.765937944,-2.716143419,0.180809038,0.832517078,-0.529485772,-0.099421816,1.875161818,1.490829098,3.49699321,3.387575361,2.446718118,2.579052031
2664,2664,2664,2664,133,-4.8,-9.62,6.09,-1.4,0.663,-1.2,-1.19,-2.49,0.407,0,0,0,1,30,1.33E+11,-4.249224423,-8.887549788,6.184845896,-1.421269514,0.72976108,-1.147283257,-0.62713057,-1.516352066,0.530980279,0.155511894,0.350478805,0.058051617,1.699958778,2.33584654,2.206105676,3.063135633,2.692421978,2.284673823,-2.308530779,-2.664976785,-0.051197489,0.732601414,0.451927879,0.336923096,1.807451362,1.930003654,3.656275798,3.291976651,2.670105473,2.800583335
2665,2665,2665,2665,133,-4.8,-8.07,6.37,-1.14,0.404,-1.08,-1.45,-0.394,1.28,0,0,0,1,30,1.33E+11,-4.568620728,-8.278015159,6.298325877,-1.20753905,0.500101943,-1.098682775,-1.080637202,-0.885687659,1.004561525,0.174269457,0.369812819,0.065673659,2.314500165,2.886555949,2.629860108,3.049059774,2.373284414,2.284787707,-2.327129848,-2.177319177,0.712765463,0.407256208,0.12845945,0.449667632,1.670329024,2.505891956,3.649647078,3.309584286,2.638262406,2.910193405
