,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,RPM/SPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1162,1162,58.2,-3.64,-5.89,7.4,1.23,-0.421,0.362,-0.181,-0.267,0.14400000000000002,0.0,0.0,0.0,1.0,30.0,58200000000.0,-3.7772382899663066,-6.012921199252047,7.338750851002557,1.2172932863718402,-0.4081893976167954,0.3564165378925406,-0.3068526743315497,-0.22285454821003334,0.337501314822021,0.1531179614427329,0.32632112661355384,0.05362868818021108,1.3864755399077915,2.1544978471912692,2.005278521194332,2.950330053181952,2.8414652946215173,2.185758736242113
1163,1163,58.2,-2.91,-4.43,7.88,1.28,-0.687,0.36,0.435,0.6920000000000001,0.221,0.0,0.0,0.0,1.0,30.0,58200000000.0,-3.2743245924231865,-4.832754505182665,7.6704798961409475,1.2649427028555214,-0.6047487896465619,0.3590049796721529,0.10200330860562573,0.2912142520707408,0.26384125215893856,0.12685861017970135,0.2732841467045749,0.04420381355406987,1.2222255175257555,1.7325649686892908,1.6983814897993628,3.000312126810966,2.824443916146688,2.245061769022252
1164,1164,58.3,-2.4,-2.7,7.89,1.18,-1.01,0.104,0.71,1.89,-0.202,0.0,0.0,0.0,1.0,30.0,58300000000.0,-2.7673015351247594,-3.242652922363149,7.805022619928932,1.2003965906863592,-0.8904478830323521,0.17480799834913685,0.4370874619849797,1.189593006237391,-0.030695308577348805,0.09903770393976072,0.2179406720825472,0.0345159349318745,1.2865662119683188,1.7602581212287467,1.4381737897497666,3.0240441992442477,3.1441937795200525,2.4316395907767134
1165,1165,58.3,-2.85,-3.99,8.32,1.09,-0.768,-0.017,-0.16,0.109,-0.17,0.0,0.0,0.0,1.0,30.0,58300000000.0,-2.8152585353948436,-3.799846828136933,8.120649568292677,1.1165087000090286,-0.8041230376238647,0.03625990096527382,0.1080156834912927,0.5823935669102359,-0.11877322014720758,0.08016745366321898,0.15732349261826828,0.024042494497291397,1.375854864707149,1.674168386479805,1.3270112402141243,3.0428231375710375,3.352800737963434,2.6002195519364872
1166,1166,58.4,-2.43,-3.44,8.1,0.96,-0.487,-0.124,0.008029999999999999,0.201,-0.6759999999999999,0.0,0.0,0.0,1.0,30.0,58400000000.0,-2.5918461441413125,-3.531558597396213,8.107993781965789,0.997581200487042,-0.5805536381307487,-0.0795001516344394,0.052910746718547584,0.3680835028509901,-0.4710899284003082,0.08186445577087438,0.10308671499337564,0.017203583420346776,1.431688634407361,1.6293427910297604,1.271659566474005,2.961261176322648,3.661540213008295,3.004713320978458
1167,1167,58.4,-2.13,-2.56,7.68,0.737,-0.234,0.0208,0.11,0.6990000000000001,-1.29,0.0,0.0,0.0,1.0,30.0,58400000000.0,-2.3240204263804825,-2.8072009719433395,7.8456783662185074,0.799571328149211,-0.336235889600344,-0.0070506436015111825,0.08437424783466528,0.5540298401533525,-0.9888606068151232,0.0932146569705216,0.064117779156443,0.01197568211035367,1.461531132852364,1.6557571160189875,1.2845089118012023,3.079018752040211,3.660229415078465,3.322953181929216
1168,1168,58.5,-2.1,-2.31,7.83,0.44,-0.0195,0.0569,0.0717,0.6709999999999999,-1.25,0.0,0.0,0.0,1.0,30.0,58500000000.0,-2.194110341261396,-2.436506567497001,7.8360691249405185,0.5263410644336584,-0.11293943494641763,0.039142631969078766,0.07738911114056718,0.6197569152045813,-1.1539707107908774,0.10734879374918033,0.06905633997815253,0.014057521921880707,1.4960144500431656,1.581058321494489,1.4639977909261552,3.2848876484987,3.3515128617198404,3.515796593535209
1169,1169,58.5,-2.53,-2.37,8.02,0.087,0.0483,0.16699999999999998,-0.329,0.474,-1.11,0.0,0.0,0.0,1.0,30.0,58500000000.0,-2.3888936142407253,-2.386921684508842,7.948799745617667,0.1924955506597676,0.000733173043771837,0.13149745840879815,-0.14658341486859255,0.5378541893250333,-1.1261694427397153,0.11063998980265054,0.10163856060455019,0.01927854723402465,1.540039953637384,1.6994430066925506,1.6101247057280554,3.344965068343985,3.0781817023582763,3.431684510594196
1170,1170,58.6,-2.05,-2.63,7.23,-0.22,0.12,0.266,0.192,0.208,-1.89,0.0,0.0,0.0,1.0,30.0,58600000000.0,-2.1923682953841586,-2.56815182791576,7.508250883865005,-0.12095065094744435,0.08481540030779994,0.2286522781490721,0.04001947802319991,0.3525047797232117,-1.6091151171899098,0.10650702641498179,0.1430406010416986,0.02540404349540428,1.6191744512005675,1.9345221405717712,1.7326699464918818,3.2841299379336744,2.7235323544741825,2.8534128495984104
1171,1171,58.6,-1.79,-1.73,6.85,-0.815,0.408,0.194,0.609,1.27,-2.18,0.0,0.0,0.0,1.0,30.0,58600000000.0,-1.9590338488325396,-1.9432573337572372,7.104812055301953,-0.6483433263882148,0.31265814269208403,0.2036220060384794,0.35360074422204396,0.8680574134976358,-1.9700674508522504,0.10176659036161533,0.19729276897651646,0.03693992712277764,1.7919436605472872,2.0918882131597725,1.8017598498144825,3.009539572495313,2.584957520080153,2.47515516296406
1172,1172,58.7,-2.47,-3.19,6.64,-0.86,0.601,0.204,0.195,0.2,-2.16,0.0,0.0,0.0,1.0,30.0,58700000000.0,-2.255344469796945,-2.872781860585502,6.819930922004494,-0.8091765401233229,0.5159370230146207,0.2038950385286295,0.2661913863628628,0.4926671585371072,-2.090155794197206,0.11054822944264578,0.2494342337469385,0.04305326350231665,2.0293290664340877,2.333352786964686,1.9185135600407919,2.8802700706472937,2.2112097724109057,1.8872350008544039
1173,1173,58.7,-3.92,-4.59,9.45,-0.907,0.732,-0.0775,-0.933,-0.8240000000000001,0.902,0.0,0.0,0.0,1.0,30.0,58700000000.0,-3.220682599744429,-4.153075292658176,8.431887370825638,-0.8835104174465582,0.6682598159077924,0.0006358030861598751,-0.3947169043159359,-0.2471854543043507,-0.19831117466429227,0.1202710738756878,0.3069035579768351,0.05030145241838921,2.2724941069388027,2.556429045455844,2.1624826259522067,2.69515417782955,2.2713197960049105,1.913047919194719
1174,1174,58.8,-2.7,-3.8,8.12,-1.03,0.599,-0.16399999999999998,0.551,0.364,-0.145,0.0,0.0,0.0,1.0,30.0,58800000000.0,-2.9187374291392683,-3.889835586109605,8.24073304569856,-0.9948245742123464,0.6194321428196461,-0.1182850865165813,0.12649441733929512,0.09624769550126684,-0.16460421772672945,0.1271380710363043,0.3472962836088433,0.05353176524382396,2.5038596556832013,2.819515229181398,2.3043796742502245,2.515289956572572,2.3428685650473122,1.9010861696349153
1175,1175,58.8,-2.9,-3.69,6.57,-1.36,0.787,-0.278,0.5579999999999999,0.967,-1.34,0.0,0.0,0.0,1.0,30.0,58800000000.0,-2.907871600391922,-3.7408457248187568,7.216748980639799,-1.2723132762481246,0.7375662406749495,-0.2336514793387629,0.3643093584744731,0.5855348844631987,-0.9077694788849832,0.14785552966387913,0.372048821942432,0.05463497812193046,2.7046610253676824,3.280578853259634,2.521466302803648,2.830609661377008,2.2447412333824213,1.8581225332121416
1176,1176,58.9,-3.73,-4.28,6.95,-1.41,0.858,-0.522,-0.0652,0.984,-0.47,0.0,0.0,0.0,1.0,30.0,58900000000.0,-3.3846260156411,-4.14281904947965,7.053259708895688,-1.3769383326034372,0.8224711347193306,-0.4419334129416176,0.12759460787649524,0.8094376945546091,-0.6309818081647474,0.16250984688955591,0.38275580639926227,0.05528319073665287,2.5375101681967682,3.071250778406034,2.5279873773262023,3.0292692339628595,2.5385497531206527,2.0626887219767225
1177,1177,58.9,-4.41,-6.85,6.82,-1.52,0.767,-0.6679999999999999,-0.589,-0.967,-0.0301,0.0,0.0,0.0,1.0,30.0,58900000000.0,-3.9792429762879062,-6.161191369660098,6.910296071283325,-1.4856477000630468,0.7833644096042764,-0.6052274009889351,-0.2673409318981683,-0.1887660398039014,-0.2510634176377952,0.15070994630744086,0.36392991928931545,0.048244876241965017,1.44885641098452,2.1874809035016534,1.8030090112927781,3.009361614711972,2.61982008718366,2.095657847863959
1178,1178,59.0,-4.01,-7.72,6.92,-1.39,0.301,-0.778,-0.229,-1.24,0.608,0.0,0.0,0.0,1.0,30.0,59000000000.0,-3.997079187324871,-7.323380353996487,6.916243608829597,-1.4129671273882591,0.4433010748127949,-0.7300257126724213,-0.2462101615812879,-0.779468248489153,0.2920949517299768,0.13304951420947783,0.3254263674418135,0.04173062912928622,1.0712397778746765,1.8361679715025558,1.5467293866208889,3.2292375468887564,2.7576525599999195,2.285496508192487
1179,1179,59.0,-3.4,-7.17,6.26,-1.29,0.289,-0.885,0.202,-0.127,0.466,0.0,0.0,0.0,1.0,30.0,59000000000.0,-3.6508314638850408,-7.209025782381095,6.514035228118789,-1.3195271108616222,0.3345199637403933,-0.841967818386153,0.0008111336206886032,-0.4128377512048005,0.4020495576449744,0.10560742510590121,0.2678085882677502,0.030987518700263752,1.134302512940138,1.689901580831574,1.5079715468214636,3.3336061822190275,3.1456239855393564,2.3215829690044734
1180,1180,59.1,-4.43,-8.51,6.38,-1.08,0.0837,-0.77,-1.07,-0.996,1.06,0.0,0.0,0.0,1.0,30.0,59100000000.0,-4.102673231587768,-8.178983444087018,6.431885757849,-1.1375158146748814,0.15769374892580168,-0.7899835059974295,-0.5893431837568943,-0.7405242924648376,0.8180505874993512,0.08680133668300948,0.1947718341353219,0.024878474153739255,1.261055060828505,1.7276965530187343,1.6020587061484783,3.3145209670955067,3.4119279274489505,2.642903675909908
1181,1181,59.1,-3.97,-9.12,5.79,-0.905,0.0324,-0.542,-1.34,-0.621,1.45,0.0,0.0,0.0,1.0,30.0,59100000000.0,-4.025735694984632,-8.880569943077916,6.038477070618724,-0.9608321923054548,0.0693625850384154,-0.6108583200649866,-1.0030513952839235,-0.6733620142549416,1.2176120623343352,0.06992487422793842,0.12316862849222865,0.015592291800938827,1.3976603356308337,1.8589944801449534,1.5248261048698928,3.164455661022372,3.6142252383803393,2.7883047963239362
1182,1182,59.2,-3.34,-8.85,5.39,-0.473,0.00733,-0.302,-0.425,-0.7170000000000001,0.754,0.0,0.0,0.0,1.0,30.0,59200000000.0,-3.628075726336016,-8.857778426629142,5.641028541350483,-0.5901393423197722,0.02563007224452294,-0.3877616052029841,-0.684470935913778,-0.6978827772925293,0.9244849567512156,0.08445126988959561,0.07564658589180923,0.012308665760367401,1.4719117868366893,1.8049198594456828,1.5066052588775027,3.3136601497849916,3.7177457945124033,3.224320238055322
1183,1183,59.2,-3.26,-8.43,5.2,-0.28300000000000003,0.133,-0.00848,-0.389,-0.177,0.754,0.0,0.0,0.0,1.0,30.0,59200000000.0,-3.4146276466493344,-8.538843133526427,5.370724173185873,-0.3567509755121471,0.10132507655161868,-0.11379626001487707,-0.5216285491314245,-0.4051918871215761,0.8166927647966831,0.09689979493285814,0.07287091269909851,0.014110883165425818,1.5211018335408322,1.832863121701413,1.6927963426453483,3.377653955151309,3.5761047803832646,3.5043253572363104
1184,1184,59.3,-3.86,-8.68,5.26,0.0345,0.0635,0.0575,-0.97,-0.391,0.888,0.0,0.0,0.0,1.0,30.0,59300000000.0,-3.672900175674464,-8.644084616565772,5.302862005421247,-0.059448054215761374,0.07465867932125514,0.009935654965215757,-0.7687387473110384,-0.3972172803638825,0.8617780610615908,0.09668645925628469,0.09341681133640319,0.01684318513477374,1.5807330219212565,1.8755388339063803,1.8912283703894528,3.247433398636956,3.1374917984738766,3.4516979647717854
1185,1185,59.3,-3.35,-9.16,5.57,0.196,-0.0727,0.162,-0.41,-0.905,1.17,0.0,0.0,0.0,1.0,30.0,59300000000.0,-3.48564946592372,-9.028731626579047,5.466589690229359,0.134661241747523,-0.029228098487171412,0.11977583801498615,-0.5710276798508198,-0.6825470601819386,1.0566569289309964,0.09635860841917487,0.13344338854042287,0.02388061611060634,1.6433179483051963,2.052943450647334,2.0265147164595705,3.0488207731641697,2.7985506536963958,2.9291190316356874
1186,1186,59.4,-2.73,-8.72,5.31,0.522,-0.0385,0.218,0.268,-0.5670000000000001,0.7609999999999999,0.0,0.0,0.0,1.0,30.0,59400000000.0,-3.0474463799092617,-8.798553125832859,5.370616594450902,0.4289913679743855,-0.03576472019547866,0.1907257988352561,-0.1086158017876499,-0.617619629904584,0.8697224745695709,0.10731790805822189,0.18519729638088508,0.03116648773191692,1.7526767977558073,2.164630174847602,2.0853994954107296,2.993951511079559,2.5693082968559526,2.5909055668941314
1187,1187,59.4,-2.8,-8.25,5.91,0.626,0.101,0.141,0.282,-0.255,1.14,0.0,0.0,0.0,1.0,30.0,59400000000.0,-2.9039515508632388,-8.389572527723923,5.701201970829593,0.5786938397621579,0.06065339650097017,0.15480751345470434,0.1066636125055653,-0.4138588827434261,1.0406103188735345,0.10940260233466918,0.2389224088081408,0.040840187846871906,1.948615982220604,2.2737566894025005,2.171013929037499,2.790706285038648,2.337979501090942,2.28134175021114
1188,1188,59.5,-3.24,-7.91,5.24,0.754,0.0898,0.217,-0.0814,-0.113,0.193,0.0,0.0,0.0,1.0,30.0,59500000000.0,-3.098826928930335,-8.032021157776223,5.41853338232366,0.7119051014513473,0.08120153610588471,0.1997308206556116,0.003016439180333355,-0.2448023141603471,0.5046933683011234,0.11619429291832482,0.29051008372855963,0.04917303058041578,2.236393302477222,2.4767273599927226,2.3548379148645155,2.8358682783410223,2.3813229721820943,1.974181700266697
1189,1189,59.5,-3.9,-7.88,6.19,0.784,-0.15,0.247,-0.6679999999999999,-0.318,0.8540000000000001,0.0,0.0,0.0,1.0,30.0,59500000000.0,-3.563429338722468,-7.918679980230255,5.891361560959599,0.7666883971925857,-0.08179383768852999,0.2338746209431732,-0.3667996811903236,-0.28593305129577723,0.7255487858214292,0.12898383445634234,0.33129472178544483,0.05530745781885168,2.5452319808684853,2.7408974897544693,2.432783752504296,2.8977336373975087,2.4526695093430106,1.8969464140403847
1190,1190,59.6,-3.89,-7.87,6.59,0.955,-0.181,0.355,-0.598,-0.589,0.91,0.0,0.0,0.0,1.0,30.0,59600000000.0,-3.752808578182552,-7.882385930853746,6.319553761029125,0.9097821868432244,-0.15173344289825644,0.3213667453090429,-0.4942207075950414,-0.4562303526071639,0.8421714183175609,0.15013084205275787,0.357933907235416,0.05938740634539097,2.5270702310261925,3.009990030375246,2.680635526135668,3.064306088242833,2.5063551898968752,1.8836863390542704
1191,1191,59.6,-3.63,-7.48,6.85,1.0,-0.277,0.395,-0.271,-0.545,0.789,0.0,0.0,0.0,1.0,30.0,59600000000.0,-3.6815916296032927,-7.582382115141933,6.6446616264829705,0.9783366982501808,-0.2400454444031855,0.3745540412859575,-0.3711974638196693,-0.5061111956424132,0.8085528115167898,0.14753349531423587,0.3627806022210088,0.059087789813809494,2.567108657011264,3.200145564658838,2.9265281169951143,3.0076591897977196,2.688382703912939,1.9291023594392147
1192,1192,59.7,-3.8,-6.68,7.08,1.06,-0.23,0.368,-0.383,-0.129,0.628,0.0,0.0,0.0,1.0,30.0,59700000000.0,-3.7502569249183466,-6.909599790149443,6.911478354754478,1.0403907830559005,-0.23296348348404655,0.36981988079896494,-0.3777021676865189,-0.2942074457509393,0.6943950444525195,0.14039752987110438,0.34074182680921017,0.05674425955592925,1.6657585026418793,2.6360406545333825,2.1694759411897913,3.0495088005623074,2.6035868070237522,2.089093943358053
1193,1193,59.7,-4.35,-6.03,7.19,1.17,-0.527,0.445,-0.921,0.085,0.329,0.0,0.0,0.0,1.0,30.0,59700000000.0,-4.098049443819464,-6.253803395008892,7.0821829536345104,1.1388779142387426,-0.4402570556745769,0.424124505866226,-0.6771289646635462,-0.08112578863893788,0.4633674171159031,0.11938953389965368,0.30974055888596247,0.04832990953013032,1.2092592271428126,2.17419242839287,1.7202216915043278,3.034951249545206,2.831520263280439,2.085106770446564
1194,1194,59.8,-3.77,-5.36,7.02,1.09,-0.612,0.515,-0.385,0.282,-0.258,0.0,0.0,0.0,1.0,30.0,59800000000.0,-3.90781270427803,-5.587417268919958,7.044071311635686,1.101736698732315,-0.5613345506227216,0.4897663189127485,-0.5161284282499601,0.12291937604734328,0.007269830504054442,0.1022540062017283,0.26073637890856155,0.038410201395918143,1.1435513181055752,1.8905804272662363,1.7254386047706416,3.126265820299629,3.137335872203376,2.172054355519364
1195,1195,59.8,-3.1,-5.09,8.18,1.22,-0.64,0.445,0.227,0.0685,0.525,0.0,0.0,0.0,1.0,30.0,59800000000.0,-3.4393599538629567,-5.21656175800068,7.740276675460595,1.191602375071104,-0.6167930993836461,0.4574303927432368,-0.10656934362689836,0.09234041059191404,0.33461407810215776,0.07631847287442056,0.2000965479154636,0.028782477927889936,1.2487945649660275,1.855912885541849,1.8789107701239987,2.9536119780788765,3.384801289812617,2.3489160463302734
1196,1196,59.9,-3.19,-4.44,8.6,1.07,-0.949,0.277,-0.0704,0.207,0.545,0.0,0.0,0.0,1.0,30.0,59900000000.0,-3.2947554991221257,-4.637586534094367,8.267197159870133,1.0991994723471017,-0.8509965031090065,0.3271006550253904,-0.08663539560611,0.15676914482073634,0.4676343925461275,0.0768516434577321,0.1335469851062328,0.02073657230918354,1.3365525902093178,1.7393512075780142,1.8820513987834246,3.097775582834849,3.5420899570077893,2.6689979794781036
1197,1197,59.9,-2.53,-3.25,7.32,1.06,-1.01,0.133,0.29,0.926,-1.09,0.0,0.0,0.0,1.0,30.0,59900000000.0,-2.8512717730427863,-3.6030541544270336,7.686664725589541,1.0694126209165886,-0.9630927833686079,0.18689651142878266,0.12093901411286155,0.5890100899029953,-0.517208142638028,0.07625430047875019,0.08287014520200411,0.014617740200452811,1.4155784681797579,1.7043609276187528,1.8012824978880888,3.0975634907177962,3.674591043596028,3.051185442788673
1198,1198,60.0,-2.03,-3.36,7.75,0.927,-0.55,0.206,0.41,0.382,-0.983,0.0,0.0,0.0,1.0,30.0,60000000000.0,-2.3750141122437136,-3.4218420317118854,7.725482607705978,0.9611964244527484,-0.6718654407994029,0.20069547725920006,0.28024869346147185,0.4726883943822434,-0.8117134558126347,0.0801792061986766,0.06003162725248484,0.012902858123106452,1.47286472435265,1.6460658298535233,1.8637446254221464,3.20927987815119,3.637405613387235,3.427943655649765
1199,1199,60.0,-1.77,-3.26,7.66,0.8540000000000001,-0.265,0.104,0.505,0.0719,-1.28,0.0,0.0,0.0,1.0,30.0,60000000000.0,-2.024164838773526,-3.3011786871569897,7.685348541920253,0.879740222603318,-0.3850283101034317,0.13084972445758572,0.4041154897753416,0.2474801200844962,-1.1077960741200368,0.08568949880445284,0.0763614792644479,0.014974319342129741,1.4996022005201513,1.6743156979601503,1.996788431628999,3.241562947899077,3.29595392310012,3.463369910153298
1200,1200,60.1,-2.63,-2.78,8.04,0.468,-0.0202,0.119,-0.386,0.197,-1.04,0.0,0.0,0.0,1.0,30.0,60100000000.0,-2.375490295995078,-2.91260742056818,7.90271267493338,0.5668679731098181,-0.1278270545544089,0.12229035047698505,-0.0313394979426771,0.21911467421992464,-1.064930756065043,0.09153645702900763,0.11127858907653213,0.022476106570784384,1.5503769432151464,1.7671483111730302,2.1058492396927977,3.1428983939246793,2.823811345731359,3.3664595787157072
1201,1201,60.1,-2.25,-2.14,8.1,0.0687,0.0275,0.158,0.0536,0.665,-1.01,0.0,0.0,0.0,1.0,30.0,60100000000.0,-2.3027181458940937,-2.3365804376139656,8.023629352197919,0.1883212010698011,-0.01832263227885336,0.14808439986960567,0.015473059777926013,0.469663521590852,-1.0301997861054175,0.08657073514818972,0.15842554977452933,0.030317877148568057,1.6490355532191086,1.871524400217945,2.129459669928403,2.924532228065621,2.474692829376746,2.6677107678005254
1202,1202,60.2,-1.69,-2.51,7.82,-0.199,0.12,0.109,0.66,0.294,-1.28,0.0,0.0,0.0,1.0,30.0,60200000000.0,-1.9474013274502608,-2.4658755397800562,7.898826016314224,-0.10599557333629904,0.07919379652100855,0.11985268052940595,0.3706900923069287,0.3709558757978316,-1.188140470819587,0.08934398120877333,0.21780703395524312,0.03783733043092568,1.8360705162301922,1.96340683220478,2.079138604533137,3.0473526393679746,2.450940436780975,2.0779865372419946
1203,1203,60.2,-1.99,-2.44,7.93,-0.444,0.454,0.0899,0.484,0.49,-1.09,0.0,0.0,0.0,1.0,30.0,60200000000.0,-1.9721044143488942,-2.4465837522845164,7.917932294317233,-0.362837630406824,0.3434293897127436,0.09821705191293267,0.4331383843575829,0.4378483419426123,-1.126089404404512,0.09690284029197165,0.27151836192868334,0.047131799224058156,2.0865413181950645,2.0827822459545424,2.077912951004428,3.234237889798798,2.1705341139494627,1.9390966666116216
1204,1204,60.3,-2.84,-2.47,7.51,-0.669,0.489,-0.0885,-0.146,0.6779999999999999,-1.38,0.0,0.0,0.0,1.0,30.0,60300000000.0,-2.475399279374772,-2.464042048019563,7.667912712417837,-0.5954836340172414,0.4460555859763843,-0.036653717106261766,0.11395884919148015,0.5727927055618026,-1.2866289673586555,0.10994714011452357,0.3224535122793217,0.05320262064388237,2.3952773029153525,2.340872075003806,2.1659798321448522,3.096067806475107,2.271750435030039,1.7107786236761018
1205,1205,60.3,-3.0,-3.18,7.68,-0.8490000000000001,0.486,-0.132,-0.106,0.312,-1.01,0.0,0.0,0.0,1.0,30.0,60300000000.0,-2.779616606154533,-2.9978334438477003,7.675320847068049,-0.7881250695209533,0.4742161028559665,-0.10552491141787768,-0.007266690329769898,0.4262498541916351,-1.1117252939570323,0.1319149040809285,0.3656188552481915,0.05791101990136407,2.5385956438983057,2.7040262173396767,2.3383902110063084,3.1907245474466324,2.4440539964254504,1.777072739073273
