,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
82,82,4.15,-2.07,-13.1,4.57,0.424,0.22,0.16699999999999998,1.29,-7.84,12.1,60.0,4150000000.0,-1.659379687360571,-11.595522286187235,3.6074297512765297,0.10881715159341644,-0.019016339008136263,0.07282220655082962,1.5155517612215053,-6.018128959416196,11.074849387209477,,,,,,,,,
83,83,4.2,0.0335,-7.69,-1.01,-0.983,0.381,-0.528,3.14,-2.44,6.67,60.0,4200000000.0,-0.8738852795932524,-10.044670612895294,1.307554621032272,-0.6853373585633452,0.2455144620697644,-0.3398815329015238,2.3312863369428958,-4.601423399240535,8.87377611546126,,,,,,,,,
84,84,4.25,-1.98,-9.21,-0.6729999999999999,-0.695,-0.3670000000000001,-0.31,1.07,-4.18,7.17,60.0,4250000000.0,-1.3871213638049429,-9.713229596404537,0.32106895231053056,-0.6923656642855239,-0.15954134238711445,-0.31935596092810203,1.6979175775461943,-4.434567164486261,8.02241080506049,,,,,,,,,
85,85,4.3,-1.38,-10.3,0.168,-0.444,-0.265,-0.275,1.7,-5.44,8.1,60.0,4300000000.0,-1.383817056222428,-9.94623151131015,0.2448275146426446,-0.5117120528632995,-0.2292811400563175,-0.2888879316680263,1.6989633127957575,-4.832652982089408,8.061181789206856,,,,,,,,,
86,86,4.34,-0.6779999999999999,-10.1,-0.496,-0.397,0.0281,-0.0971,2.44,-5.32,7.49,60.0,4340000000.0,-1.0563186666968294,-10.007291901088108,-0.12416797708778035,-0.4282740120614441,-0.05907499936627636,-0.15714912892297048,2.071083052187932,-5.025610668096445,7.775766015685894,,,,,,,,,
87,87,4.39,-1.35,-9.9,-0.227,-0.4370000000000001,0.4970000000000001,0.13,1.64,-5.24,7.87,60.0,4390000000.0,-1.1925865097760355,-9.96468699291424,-0.17538712300438886,-0.4346210344572388,0.3086573869374028,0.04009311111290925,1.8546099561280212,-5.1104947632741125,7.822854040185912,,,,,,,,,
88,88,4.44,-0.7659999999999999,-9.34,-0.848,-0.528,-0.129,-0.0506,2.14,-4.86,7.37,60.0,4440000000.0,-0.9946508020324818,-9.716628839661869,-0.5104058870303252,-0.5025420463108387,0.01923457452274196,-0.02220383090395712,1.9979217535344007,-5.011315235516755,7.596565896053673,,,,,,,,,
89,89,4.49,-0.8140000000000001,-10.0,-0.6940000000000001,-0.564,-0.151,-0.205,2.14,-5.67,7.59,60.0,4490000000.0,-0.9108290233765358,-9.829153263390305,-0.6018514685020435,-0.5472446966044218,-0.09334153995163652,-0.14776620416884134,2.0692679580010034,-5.272111451035941,7.593285038655015,,,,,,,,,
90,90,4.54,-0.7659999999999999,-9.91,-0.615,-0.488,-0.0635,-0.278,2.18,-5.71,7.74,60.0,4540000000.0,-0.8436284951361136,-9.8612567959679,-0.6084005670733426,-0.5041519136872123,-0.07360733181319863,-0.2372235728076137,2.124873302489949,-5.445486757810656,7.6665973936080185,,,,,,,,,
91,91,4.59,-0.984,-9.98,-0.273,-0.422,0.389,-0.267,1.86,-5.89,8.17,60.0,4590000000.0,-0.9087607394408128,-9.908408591795826,-0.4413423850024461,-0.44439710855277625,0.23231488195001895,-0.25767694244562195,1.9918642719488135,-5.621484942852092,7.918144293757491,,,,,,,,,
92,92,4.64,-0.8909999999999999,-9.86,0.101,-0.29600000000000004,0.345,-0.29100000000000004,1.73,-5.83,8.65,60.0,4640000000.0,-0.9005197622731075,-9.889185790431618,-0.17120946664808478,-0.33645757677292565,0.3068335463620478,-0.2805664993236541,1.8603662615340348,-5.704043268957799,8.283847426927595,,,,,,,,,
93,93,4.69,-1.32,-9.65,-0.105,-0.34700000000000003,0.35600000000000004,-0.26,1.11,-5.68,8.53,60.0,4690000000.0,-1.0951581789319524,-9.79420687258799,-0.13823148500306892,-0.3441258162428357,0.3393473247834627,-0.2664393997224083,1.48356160985069,-5.694523635388969,8.40684806176637,,,,,,,,,
94,94,4.74,-1.4,-9.78,-0.333,-0.393,0.359,-0.297,0.8140000000000001,-5.88,8.39,60.0,4740000000.0,-1.2366044545560733,-9.788565330956505,-0.23524287417848103,-0.3796754129870309,0.3523436365827724,-0.2874314173242165,1.1473338995036366,-5.767960218121765,8.39842937133256,,,,,,,,,
95,95,4.79,-1.2,-10.2,-0.14400000000000002,-0.287,0.241,-0.327,0.81,-6.34,8.66,60.0,4790000000.0,-1.219620047986382,-9.951942675067473,-0.1897961119906748,-0.31226614208844616,0.27871209082927856,-0.3146110033777314,0.97793797841245,-5.994450704616918,8.529134360978956,,,,,,,,,
96,96,4.84,-1.76,-10.7,0.00239,0.0101,0.17800000000000002,-0.197,0.0895,-6.89,8.85,60.0,4840000000.0,-1.470355777078731,-10.2489901863283,-0.09407098261032017,-0.07778683430372674,0.21211119022197555,-0.2338242050939853,0.5317990918773818,-6.349029735084894,8.689468931281807,,,,,,,,,
97,97,4.89,-2.18,-12.2,-0.441,0.383,-0.129,0.077,-0.389,-8.27,8.38,60.0,4890000000.0,-1.7996299865417664,-11.023720519674974,-0.2668713276356626,0.2573754572111037,-0.01346562518876937,-0.020319592923182028,0.06940971625248983,-7.109608791385423,8.534829466204068,,,,,,,,,
98,98,4.94,-2.33,-11.8,0.364,1.0,-0.633,0.594,-0.324,-7.63,9.03,60.0,4940000000.0,-2.045721083620637,-11.331974974835058,0.047356574242152734,0.7975379191293399,-0.42316369946621146,0.4016554675574796,-0.1281452937285063,-7.3156497980097175,8.782262684054379,,,,,,,,,
99,99,4.99,-0.867,-9.96,1.28,1.91,-0.6609999999999999,0.7979999999999999,1.59,-5.35,9.58,60.0,4990000000.0,-1.4987957240143532,-10.787174689102152,0.6613184647573378,1.6067089116570288,-0.5804448467339456,0.6739038308728247,0.7346402512141239,-6.537380705580647,9.180886562452288,,,,,,,,,
100,100,5.04,0.204,-9.57,0.271,2.26,-0.305,0.5820000000000001,3.02,-4.2,7.98,60.0,5040000000.0,-0.7087002877503341,-10.303844223699976,0.4669064682323442,2.081892934194116,-0.3982931825467708,0.6107752591360447,1.88225873766066,-5.611930392701613,8.580811716195223,,,,,,,,,
101,101,5.09,-0.716,-10.9,-0.8809999999999999,1.34,-0.737,0.433,2.41,-4.83,6.18,60.0,5090000000.0,-0.712087356126299,-10.540572767902676,-0.2044662860909855,1.5422626463514904,-0.6222799832428755,0.4886617379216901,2.147269851380757,-5.302336950604829,7.381142328241018,,,,,,,,,
102,102,5.14,-1.56,-11.3,0.273,0.568,-0.7759999999999999,0.515,1.95,-4.93,6.9,60.0,5140000000.0,-1.1055179110181068,-10.842135329935427,0.03335278268030384,0.8336137002950663,-0.7239350408684435,0.5067534350658126,2.048208653007014,-5.154915746452391,7.140718823613298,,,,,,,,,
103,103,5.19,-1.19,-9.7,0.804,0.393,-1.36,0.501,2.82,-3.33,7.08,60.0,5190000000.0,-1.1447175386472164,-10.388602439962275,0.4172010520635356,0.51312472667927,-1.1445647888017914,0.5028014015604397,2.4357721203077576,-4.432368162615836,7.1103780018865255,,,,,,,,,
104,104,5.24,-0.826,-8.91,0.879,-0.0186,-1.17,0.423,3.72,-2.54,6.78,60.0,5240000000.0,-0.9968329219864596,-9.801461164006236,0.6472164488490166,0.12636436405475074,-1.1613850648274586,0.4479859613383606,3.080661268049921,-3.683113838582088,6.945290463949544,,,,,,,,,
105,105,5.29,-0.342,-8.93,1.41,-0.0785,-0.927,0.262,4.62,-2.64,7.06,60.0,5290000000.0,-0.6929911334433685,-9.455411019648668,1.0271479129764884,-0.022647733294174882,-1.0063862193138942,0.3202325202675909,3.853657060085202,-3.2701088667684,7.0026100111229725,,,,,,,,,
106,106,5.34,0.302,-8.66,1.63,-0.0877,-0.609,0.155,5.55,-2.42,7.07,60.0,5340000000.0,-0.23131629282365285,-9.139559598225695,1.327419836696578,-0.06996477109238282,-0.7435947423261525,0.20673458679774756,4.705494392641657,-2.933521258233585,7.036284416459004,,,,,,,,,
107,107,5.39,-0.0431,-9.0,2.06,-0.1,-0.325,0.07400000000000001,5.38,-2.81,7.4,60.0,5390000000.0,-0.14398412920677447,-9.084141596805301,1.692307417261492,-0.0918114823995433,-0.4667780438466818,0.1155594278304362,5.044204848368559,-2.8846148775001885,7.218030669929522,,,,,,,,,
108,108,5.44,-1.07,-9.36,2.99,0.0058,-0.182,0.0923,4.41,-3.19,8.28,60.0,5440000000.0,-0.57365455072871,-9.193682628365798,2.3386693732858665,-0.020811864737336053,-0.27845432951384075,0.09958256530865016,4.725731842201578,-3.005527481246649,7.748689395142231,,,,,,,,,
109,109,5.49,-1.47,-8.94,2.41,-0.155,-0.63,0.0386,4.14,-2.77,7.58,60.0,5490000000.0,-0.9895579165810992,-9.092947116855587,2.3741981719856007,-0.1184162259875221,-0.5109314677517577,0.0576937469906868,4.431600097997304,-2.9122739600912064,7.664396412432607,,,,,,,,,
110,110,5.54,-1.3,-8.83,2.84,-0.304,-0.86,0.185,4.49,-2.71,7.85,60.0,5540000000.0,-1.1336026970261204,-8.988532887317009,2.6062072987923943,-0.2534042006725692,-0.7417704871602323,0.14514019509781878,4.460926135209121,-2.8321866860634084,7.757141216394936,,,,,,,,,
111,111,5.59,-2.38,-8.87,3.18,-0.493,-0.0354,0.462,3.66,-2.91,8.1,60.0,5590000000.0,-1.711929797328689,-8.941464379358411,2.8920051973564225,-0.42767888425667616,-0.2746477047508293,0.36279065920981335,4.058732323620888,-2.8629957147819733,7.928465611613164,,,,,,,,,
112,112,5.64,-1.93,-8.65,3.44,-0.449,-0.229,0.355,4.25,-2.92,8.45,60.0,5640000000.0,-1.813114119340853,-8.825726051540588,3.1649535301291287,-0.4431872148090781,-0.24446088038167485,0.35743926141396953,4.15477948784565,-2.8855657222120352,8.189072706595901,,,,,,,,,
113,113,5.69,-0.541,-9.48,1.83,-0.978,-0.0648,-0.208,5.74,-3.92,6.9,60.0,5690000000.0,-1.2228545001782345,-9.085532827267091,2.5000324599670503,-0.8321937262886514,-0.12565114666359045,-0.030959998727776494,4.9508152622234975,-3.295134226064776,7.544931881417949,,,,,,,,,
114,114,5.74,-0.493,-13.7,3.12,-0.355,-0.111,0.00863,5.76,-8.27,8.4,60.0,5740000000.0,-0.8842027744769003,-10.917900797753674,2.8088292892488385,-0.4850975438337676,-0.1159623447586095,-0.0037656965828878897,5.357156379824533,-5.26485662685726,7.972203419862697,,,,,,,,,
115,115,5.79,-0.843,-10.9,2.71,-0.0535,0.927,0.0129,5.37,-5.52,8.07,60.0,5790000000.0,-0.8650847277061385,-10.910792382508564,2.759603865265624,-0.17116664309849727,0.5737486135305927,0.007681942067780572,5.363605887278489,-5.3658767460961085,8.021071553980457,,,,,,,,,
116,116,5.84,-0.335,-8.07,-0.51,-0.711,0.202,-0.339,5.59,-2.77,5.23,60.0,5840000000.0,-0.619125971389968,-9.782736303223023,1.1310613612906155,-0.5638249945793188,0.32791127115871643,-0.23045327913928346,5.477292253900188,-4.33807893688644,6.626392072029206,,,,,,,,,
117,117,5.89,-1.84,-10.1,0.11,-0.463,0.221,-0.313,3.96,-4.83,6.01,60.0,5890000000.0,-1.1856102614240258,-9.908719333859748,0.6224854296573489,-0.4904879656846127,0.2572108512869071,-0.2871544754546533,4.715367304623624,-4.532847548147703,6.318385256106301,,,,,,,,,
118,118,5.94,-1.14,-10.1,-0.199,-0.491,0.243,-0.191,4.5,-4.84,5.87,60.0,5940000000.0,-1.1644471411079187,-9.984675509593373,0.21331538974496705,-0.4908604014141952,0.2478132162283759,-0.2211061312205293,4.607218247410064,-4.654459936752769,6.09433013301532,,,,,,,,,
119,119,5.99,-1.07,-10.0,-0.184,-0.404,0.974,-0.126,4.38,-4.84,6.12,60.0,5990000000.0,-1.1206237905849061,-9.990760742296231,0.015418326731734294,-0.4276808026137094,0.7280404995081841,-0.15577789447737622,4.493118166595182,-4.727921755092658,6.107157133947327,,,,,,,,,
120,120,6.04,-1.54,-9.82,-0.23,-0.422,0.723,0.0215,3.55,-4.71,6.42,60.0,6040000000.0,-1.315213896177824,-9.922952894669383,-0.10682100279180096,-0.4235487533175872,0.7247072107120097,-0.03400601283738912,4.0195209978259925,-4.720825924635218,6.263482626614655,,,,,,,,,
121,121,6.09,-1.02,-9.5,-0.654,-0.39,0.373,-0.0616,3.9,-4.48,6.19,60.0,6090000000.0,-1.1782349477374647,-9.755001679449897,-0.3793629583098917,-0.3991464021034112,0.492123240093914,-0.05296027498136025,3.9595022640595228,-4.625474580743085,6.22676388596849,,,,,,,,,
122,122,6.14,-1.15,-9.83,-0.56,-0.369,0.494,-0.195,3.57,-4.87,6.46,60.0,6140000000.0,-1.165133950405118,-9.784782883032854,-0.4693356635818016,-0.3772188190410133,0.4933643333227705,-0.15052711314760425,3.763909391065501,-4.722290645341509,6.343310406480166,,,,,,,,,
123,123,6.19,-1.29,-9.92,-0.591,-0.35,0.332,-0.234,3.22,-5.0,6.59,60.0,6190000000.0,-1.2230716493429077,-9.838476550136184,-0.5299349242902255,-0.35742067519283816,0.3866540961603359,-0.20786449391173786,3.490779331412453,-4.832245428305322,6.4665795964673265,,,,,,,,,
124,124,6.24,-1.04,-9.88,-0.393,-0.289,0.3670000000000001,-0.311,3.27,-4.97,6.91,60.0,6240000000.0,-1.1381265774948603,-9.85496522576205,-0.4617296176373116,-0.3076535643826223,0.3736568519435798,-0.2787080886425968,3.3799125559332115,-4.886787166671162,6.6881536830286645,,,,,,,,,
125,125,6.29,-0.943,-9.8,-0.247,-0.34700000000000003,0.498,-0.224,3.12,-4.9,7.21,60.0,6290000000.0,-1.0475880578999777,-9.833139049505203,-0.35477589036146884,-0.336272964700838,0.4558849693586277,-0.2411292012963224,3.249394554103988,-4.892018624246298,6.948916760976363,,,,,,,,,
126,126,6.34,-1.27,-9.48,-0.35200000000000004,-0.3670000000000001,0.369,-0.238,2.89,-4.94,7.35,60.0,6340000000.0,-1.1507869579614405,-9.692910172636584,-0.35339325847525305,-0.35862288369630235,0.3984279336761901,-0.23897976206879906,3.0689206845132766,-4.911016140752197,7.149335282686686,,,,,,,,,
127,127,6.39,-1.67,-10.0,-0.429,-0.43,0.4370000000000001,-0.366,1.92,-5.02,7.2,60.0,6390000000.0,-1.3917012474383406,-9.814853089536454,-0.39105188064291857,-0.4105404281744042,0.42393564424090097,-0.3262297429797097,2.4919775236111543,-4.954166629894581,7.174652002375884,,,,,,,,,
128,128,6.44,-1.39,-10.1,-0.261,-0.28300000000000003,0.199,-0.392,1.94,-4.91,7.39,60.0,6440000000.0,-1.3909118637656843,-9.928082800930614,-0.3262749190727089,-0.3177714017977893,0.27518571005426123,-0.3714072124861324,2.214795976961777,-4.936679466064461,7.282259866882249,,,,,,,,,
129,129,6.49,-1.72,-9.97,-0.136,-0.153,0.21600000000000005,-0.287,1.45,-4.73,7.52,60.0,6490000000.0,-1.5436084286488103,-9.944727891811516,-0.2315017310087027,-0.1979217032408556,0.23604620546851,-0.3134280435755099,1.830745301968472,-4.854847891593663,7.401056986535917,,,,,,,,,
130,130,6.54,-1.54,-10.6,-0.302,0.0327,0.343,-0.187,1.44,-5.29,7.4,60.0,6540000000.0,-1.5419341038232088,-10.204931362044347,-0.2666158946979485,-0.03017450531081445,0.3067747431286395,-0.2265848420790856,1.6345282860939825,-5.027139716262161,7.400528865200112,,,,,,,,,
131,131,6.59,-2.43,-12.0,-0.613,0.407,-0.382,0.321,0.476,-6.68,7.07,60.0,6590000000.0,-1.9539957833846824,-10.917738776171882,-0.4391448075181729,0.28781291134930226,-0.1487119734544795,0.14955025186359006,1.0527605896036911,-5.681564465894391,7.235365922828593,,,,,,,,,
132,132,6.64,-1.38,-11.6,0.6920000000000001,1.28,-0.836,0.8170000000000001,1.91,-6.03,8.08,60.0,6640000000.0,-1.687662336997278,-11.188659408591104,0.1242620859958099,1.0094995432267877,-0.6032155415912084,0.6080203177999115,1.4832327571075972,-5.819522283865657,7.6574237941691985,,,,,,,,,
133,133,6.69,0.163,-10.4,0.903,2.18,-0.409,0.6629999999999999,3.95,-4.38,7.69,60.0,6690000000.0,-0.8289569437668269,-10.875488907088805,0.5121402032580138,1.8608859545785383,-0.4747808158874666,0.6457857585275126,2.7219470424875416,-5.2495654384963695,7.673701931475255,,,,,,,,,
134,134,6.74,0.354,-10.1,-0.192,1.95,-0.304,0.262,4.41,-3.54,5.82,60.0,6740000000.0,-0.28006615600235363,-10.567548609462275,0.16141812710436734,1.9257048302684399,-0.3618434609782789,0.3821639766039045,3.5696212969355106,-4.572689064713766,6.747419757143412,,,,,,,,,
135,135,6.79,-1.02,-10.9,-0.414,1.11,-0.759,0.256,3.22,-3.87,4.95,60.0,6790000000.0,-0.6233946781937361,-10.69956224898958,-0.12518934165134654,1.3323860046683502,-0.6244830705769409,0.2955021661870506,3.394055137451519,-4.294470002630002,5.849261221826876,,,,,,,,,
136,136,6.84,-1.89,-10.0,0.29,0.402,-1.08,0.429,2.71,-2.85,5.16,60.0,6840000000.0,-1.211098218397081,-10.421771669186793,0.08161047457173196,0.6556515844462211,-0.9257164307772744,0.3872015921583181,3.0505493569376068,-3.722554100415112,5.504841996244457,,,,,,,,,
137,137,6.89,-1.11,-8.95,0.747,-0.14300000000000002,-1.31,0.481,3.9,-1.83,5.26,60.0,6890000000.0,-1.164188757256208,-9.837342822582238,0.41303138594386696,0.07473675492115163,-1.1798431057851833,0.451631561609359,3.4771103740385825,-2.9732261892413137,5.382496228680061,,,,,,,,,
138,138,6.94,-0.575,-9.25,0.706,-0.275,-1.03,0.505,4.86,-2.26,4.93,60.0,6940000000.0,-0.8908057835367955,-9.604113680409704,0.5589548106850664,-0.179651107176244,-1.0807518454855614,0.4882902469731186,4.171543653867042,-2.6908351549631,5.1563868519334575,,,,,,,,,
139,139,6.99,-0.14400000000000002,-9.29,1.15,-0.235,-0.92,0.513,5.22,-2.44,4.74,60.0,6990000000.0,-0.5442886768479661,-9.47938163243556,0.8533458795160241,-0.21991020469797185,-0.9744466659045196,0.5052633417348137,4.6980374170287185,-2.5915208241011967,4.948321056807922,,,,,,,,,
140,140,7.04,0.0311,-9.51,1.55,-0.0492,-0.458,0.436,6.12,-2.86,5.39,60.0,7040000000.0,-0.27730893187435485,-9.49154003245192,1.2003392212735091,-0.09574080279043004,-0.6329205040069767,0.4576864640914628,5.412091486811407,-2.6978210170415573,5.169024957000374,,,,,,,,,
141,141,7.09,-0.735,-9.65,2.08,0.0834,-0.384,0.294,5.53,-3.08,5.79,60.0,7090000000.0,-0.4896771162416974,-9.554463068043956,1.6384855246789891,0.03456076070621873,-0.4683093843501609,0.34525051297013376,5.4713006469560215,-2.8491389256057778,5.479321947686943,,,,,,,,,
142,142,7.14,-1.29,-9.28,2.47,0.124,-0.454,0.0691,5.1,-2.71,5.97,60.0,7140000000.0,-0.8610260809790546,-9.445475870557821,2.052650901304361,0.09961613635125184,-0.4588465863841855,0.15556320003577526,5.284847901516535,-2.7940490054582443,5.724510331657271,,,,,,,,,
143,143,7.19,-1.62,-8.63,2.52,0.0107,-0.585,0.0337,4.84,-2.02,5.8,60.0,7190000000.0,-1.2131891891638833,-9.121656963185352,2.2854307345629703,0.034941248699011086,-0.5422718208499526,0.0718555776420663,5.061462719005733,-2.4875761010780484,5.762232101319624,,,,,,,,,
144,144,7.24,-1.58,-8.12,2.7,-0.241,-0.315,0.1,4.98,-1.54,5.83,60.0,7240000000.0,-1.3833890423131243,-8.723906940568687,2.4919217276775942,-0.16577000423009425,-0.39197697093420575,0.09118793402884677,5.020555329598876,-2.1123977825143765,5.796095221715075,,,,,,,,,
145,145,7.29,-2.03,-8.83,3.42,-0.174,-0.211,-0.00848,5.01,-1.58,5.85,60.0,7290000000.0,-1.683415838270771,-8.766035616524693,2.954184162037162,-0.17175624871303827,-0.27229690246584204,0.022726201169479918,5.015254969856078,-1.9016030183984016,5.823031025511527,,,,,,,,,
146,146,7.34,-2.0,-8.31,3.22,-0.31,-0.225,0.0386,4.64,-1.79,6.3,60.0,7340000000.0,-1.830310558763964,-8.584947683402907,3.0865832097648225,-0.2723105423368253,-0.2410194583363632,0.033629887333130534,4.826816498589426,-1.8574154904858644,6.061369276588483,,,,,,,,,
147,147,7.39,-0.225,-10.2,1.18,-1.0,0.622,-0.37,6.36,-3.72,4.45,60.0,7390000000.0,-1.0854481328550771,-9.22627197885053,2.136941596623468,-0.8016096784616915,0.3296952698070159,-0.2436227920818962,5.596721498525096,-2.594877427600184,5.256178902278175,,,,,,,,,
148,148,7.44,-1.71,-15.6,3.85,0.183,-0.202,0.0282,4.71,-9.07,7.44,60.0,7440000000.0,-1.3752395648086797,-11.757228603548938,2.9901912224128937,-0.08543460424779759,-0.021914800884891058,-0.056908182854558974,5.151444579084991,-5.1586033216461615,6.347419495346888,,,,,,,,,
149,149,7.49,-0.596,-8.52,-0.278,-0.6779999999999999,1.25,-0.00848,5.83,-2.06,3.35,60.0,7490000000.0,-1.01367322765177,-10.471751171239703,1.3623523321349646,-0.5164485960438624,0.8192024189460685,-0.0236429474680762,5.492188597385441,-3.9317585780357223,4.849629291948421,,,,,,,,,
150,150,7.54,0.0886,-8.14,-0.429,-0.541,0.268,-0.45,6.2,-1.71,3.75,60.0,7540000000.0,-0.5022195998831669,-9.545831547391712,0.470105587488605,-0.5343065453528686,0.4546922801770236,-0.316506866147155,5.847623770722241,-3.0520871735492543,4.300152006234868,,,,,,,,,
151,151,7.59,-2.35,-10.7,0.723,-0.339,0.6759999999999999,-0.132,3.56,-4.29,5.15,60.0,7590000000.0,-1.3595877319981935,-10.00414254275901,0.5960686404020115,-0.3922465062619071,0.601043068054462,-0.1897694162974029,4.6988683424846815,-3.5422198596932075,4.724815322049227,,,,,,,,,
152,152,7.64,-0.943,-10.1,-0.28,-0.419,-0.0635,-0.153,4.83,-3.6,4.32,60.0,7640000000.0,-1.166291467943906,-10.04220692463861,0.15971149067091828,-0.4117061821560361,0.1615807556608947,-0.1645125654503795,4.764717506102153,-3.5650969871445297,4.522531941932363,,,,,,,,,
153,153,7.69,-1.64,-10.0,-0.225,-0.433,0.951,0.0544,4.0,-3.63,4.6,60.0,7690000000.0,-1.3860917255758416,-10.025446892083984,-0.031907748926117835,-0.4271946551407087,0.6836236619637893,-0.01414189985698161,4.380706212167887,-3.590794390403858,4.561242156534635,,,,,,,,,
154,154,7.74,-1.09,-9.75,-0.244,-0.361,0.334,0.0624,4.37,-3.44,4.9,60.0,7740000000.0,-1.2487054895490677,-9.91606913196699,-0.13754784030829453,-0.3790466812269386,0.4524175390749948,0.038434598486710506,4.375329912682752,-3.5310896743069042,4.7305171968656765,,,,,,,,,
155,155,7.79,-1.26,-9.52,-0.522,-0.328,0.16899999999999998,-0.0451,4.14,-3.26,4.75,60.0,7790000000.0,-1.253946126180533,-9.758793425898553,-0.3290379212179261,-0.3419168874728481,0.2649935287931897,-0.018945173526607108,4.257156345554149,-3.423755849029709,4.740252621215251,,,,,,,,,
156,156,7.84,-1.38,-9.88,-0.297,-0.425,0.0464,-0.116,3.94,-3.65,5.1,60.0,7840000000.0,-1.3124349898059449,-9.806923633517377,-0.3130802904164398,-0.4023490203474171,0.12043763434178326,-0.08561196479020156,4.09789283230833,-3.513333807372047,4.920015894422277,,,,,,,,,
157,157,7.89,-1.47,-9.68,-0.294,-0.445,-0.08800000000000001,-0.227,3.78,-3.48,5.2,60.0,7890000000.0,-1.385545003295661,-9.756523393908337,-0.30357667294755625,-0.43337203801163376,-0.017402166706725425,-0.18273116194933425,3.9382594410498655,-3.500135802349,5.05992195430789,,,,,,,,,
158,158,7.94,-1.33,-9.88,-0.223,-0.359,0.0428,-0.239,3.85,-3.69,5.35,60.0,7940000000.0,-1.359772199674327,-9.805555013093672,-0.2634425972140597,-0.3792760820444297,0.022409525528472654,-0.2213821250549762,3.8939389455581384,-3.5753096579890085,5.204871935139459,,,,,,,,,
159,159,7.99,-1.0,-9.71,-0.254,-0.359,0.174,-0.278,4.04,-3.51,5.43,60.0,7990000000.0,-1.1928382746677362,-9.76761089599498,-0.25873937982497897,-0.3645278759446468,0.12265629845724292,-0.26027284411529544,3.967285088955125,-3.5494512913269864,5.317366813731042,,,,,,,,,
160,160,8.04,-1.82,-10.0,-0.28300000000000003,-0.363,0.331,-0.333,3.05,-3.78,5.53,60.0,8040000000.0,-1.4838406847328405,-9.8598907524833,-0.27082324088166176,-0.3634165495311444,0.2604339822215601,-0.31022900548908544,3.5066602838257146,-3.640733524545492,5.423618277005172,,,,,,,,,
161,161,8.09,-1.35,-9.75,-0.584,-0.24,0.529,-0.335,3.27,-3.5,5.4,60.0,8090000000.0,-1.4217387578240002,-9.816254012662943,-0.426812061548674,-0.2736471084573328,0.4380366713499578,-0.3272441647919439,3.387818713685097,-3.5850122321671303,5.411816432115427,,,,,,,,,
162,162,8.14,-1.63,-10.1,-0.0215,-0.205,0.398,-0.266,2.74,-3.79,6.11,60.0,8140000000.0,-1.5183717545331832,-9.928927428676488,-0.2249319722344558,-0.22371529239519167,0.4115604230435225,-0.285175655020354,3.0625094369525216,-3.6661739969754312,5.760694083868767,,,,,,,,,
