,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),SPM/RPM,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
1154,1154,58.0,3.51,-8.14,-1.05,0.0516,0.386,0.461,6.06,3.13,-3.3,90.0,58000000000.0,0.8100430752762641,-9.872818985030804,2.534299373584548,-0.08146947212982752,0.6048248728139437,0.28190111324204176,5.083463448341786,0.8488378609153059,-1.104325456878846,2.4150622160522217,0.13556247565948049,1.8965682475679855,1.3700612366506506,2.5620632841807978,1.5666866310754817,1.463639365168352,1.6804909900279934,0.7372777379513936
1155,1155,58.1,2.33,-6.44,-3.1,-1.54,1.51,-0.882,-0.173,-7.39,-0.47,90.0,58100000000.0,1.4069049270816665,-8.403349520459399,-0.1219992775558425,-1.2306715661558687,1.2084577399518124,-0.5622968304824616,2.7660500663085075,-2.585338438459613,-0.7699518502104437,2.2805285903008814,0.12848062539481975,1.8829485094141947,1.195395658439788,1.9712569463544856,1.3656294451140396,1.3827272197009364,1.6004035506655714,0.7351069771857108
1156,1156,58.1,-3.56,-16.4,-1.26,-1.79,2.13,-0.8109999999999999,1.57,1.25,1.67,90.0,58100000000.0,-0.5435162585126487,-11.826435149235182,-0.6585113812666887,-1.6713763495748208,1.8230054168107468,-0.7426856004671174,2.2387483284309178,-0.9866628969284988,0.5162262079483211,1.9975961396483597,0.09810747104283488,1.7688728006928989,1.1212522932532218,1.3219136281039328,1.2443286889191045,1.4285350335014266,1.185528994558857,0.7947069151635012
1157,1157,58.2,-0.917,-7.81,-0.436,-2.03,1.23,-0.81,1.14,1.07,3.35,90.0,58200000000.0,-0.6901771293342025,-10.107140011206804,-0.5536080595576576,-1.9539422747034465,1.4275487350208524,-0.7915099186284664,1.7543439106367449,-0.1293886805575124,2.0100006093793232,2.1692696809751792,0.0505656009386937,1.6508752748077422,0.7685602950504963,1.2045359417828558,0.9726773855474541,1.3431833764892098,1.0323796139400656,0.8661801562190313
1158,1158,58.2,-1.01,-8.21,0.369,-1.51,0.175,-0.866,1.99,-0.203,3.68,90.0,58200000000.0,-0.8157662638812725,-9.2950408824574,-0.1186431436345382,-1.604152259156804,0.5922633065912594,-0.8455388807257675,1.858237451083908,-0.16007191973510398,2.8903117092930652,2.259741705025217,0.04207795764654044,1.7584584455584278,1.0161259074307178,1.344810248609777,0.7937302750509806,1.290240815912414,1.5844067455106137,0.7984322091784091
1159,1159,58.3,0.369,-9.02,0.0599,-1.44,0.487,-0.857,0.28300000000000003,-0.885,4.67,90.0,58300000000.0,-0.3505282015706124,-9.177305716662335,-0.034468716607391765,-1.4748138219191744,0.5220665046341585,-0.8538518270204136,1.1637636080786145,-0.4622420657699594,3.828443405645907,2.1247594156742013,0.10535863270704993,1.8771828620636761,1.5665869610387775,1.475865105547156,1.14912236721895,1.303363170964061,1.7113721162601114,0.6614556310405472
1160,1160,58.3,-0.606,-9.61,0.596,-1.23,0.966,-1.11,-2.25,-1.93,4.92,90.0,58300000000.0,-0.4508477432418251,-9.362526826696989,0.2627666911359624,-1.2819206757977408,0.8181118286583269,-1.039640606780335,-0.34125997988918444,-1.07404430021119,4.40383847485456,2.154914242556744,0.1304229805391193,1.7719724835230333,1.7376203395496335,1.6161563374513115,1.465656060709626,1.2662203885475078,1.4991123187329758,0.7483781429624015
1161,1161,58.4,-2.71,-10.6,0.175,-0.878,0.483,-0.847,-2.63,-4.79,5.54,90.0,58400000000.0,-1.3379793901964694,-9.892245882724527,0.22138895458277194,-0.9636644133427466,0.5946362781132373,-0.8999149928153091,-1.3502952514227335,-2.622957785944356,5.0027461953814045,1.957430412029762,0.09981646399811094,1.6898489688603369,2.0958993233420506,1.6516369285821741,1.799345821592648,1.4523391141376998,1.5427364308215814,1.0621409593658626
1162,1162,58.4,-2.68,-13.3,0.706,-0.418,0.569,-0.461,-3.22,-4.08,7.05,90.0,58400000000.0,-1.864968657688281,-11.350986062060757,0.4498595281491615,-0.5337257344149903,0.5775402529303869,-0.5815622352200738,-2.1745906963516366,-3.2302934007787454,6.0819204480977085,2.2352434917172936,0.0906596866983243,1.890628829315754,2.794650346018637,2.4819944990952396,2.155080184800552,1.4821472368094164,1.4947504780185448,1.1471084202319108
1163,1163,58.5,-3.51,-12.7,2.0,0.407,0.91,0.0111,-3.64,-2.74,8.23,90.0,58500000000.0,-2.5109451856221487,-11.928451565045595,1.1806755251578385,0.20748879455030103,0.7992472378546156,-0.1516939054227342,-2.8206447232568066,-3.025925503308988,7.2142428938977625,2.2033105193178835,0.08497077052307722,1.9033323258637678,2.459243225877292,3.055837669362184,2.8922452211086025,1.3951335083132952,1.5489249730155097,0.943402282927021
1164,1164,58.5,-3.39,-11.4,4.38,1.93,0.935,1.07,1.74,-3.92,-3.14,90.0,58500000000.0,-2.8561354767171494,-11.702239808693824,2.689001791021745,1.5646859446652357,0.8897764944339197,0.734422182610923,-0.8099964513752562,-3.3986006074935333,1.756184208440951,1.900919311222796,0.10000437778214954,1.796560024646508,1.8050337461600352,3.0810581047706567,2.3944238371075848,1.4227244907703311,1.6658812133036338,0.7819784136192004
1165,1165,58.6,1.05,-13.4,-6.83,2.91,-1.49,1.38,2.22,-7.39,2.89,90.0,58600000000.0,-1.3222608618002265,-12.428991277732873,-1.7987455164013086,2.6246828655685417,-0.697221740747004,1.2026711103832248,0.5258359897011797,-5.062326631734253,2.3538554918091457,2.1756441124085932,0.13158855648635348,1.965582549924141,1.3782189735879826,2.1590374626413134,1.582021663011036,1.2353890189567152,1.6619638982127165,0.7323896475747781
1166,1166,58.6,0.627,-16.6,1.13,2.12,-0.63,1.03,1.69,-4.82,0.7609999999999999,90.0,58600000000.0,-0.5568184523929705,-14.214454083456856,-0.4179841531984332,2.2270341763345964,-0.652393669152598,1.0774297001143585,1.0390801925905508,-4.961318235473944,1.514209476636923,2.046506373888659,0.13087706691412734,1.9320074801464058,1.2097956977732758,1.784175406926465,1.3743391321889125,1.0391449554511538,1.5785082148690042,0.7464375853929515
1167,1167,58.7,-0.393,-14.3,-0.156,1.78,-0.905,1.64,3.12,0.741,0.206,90.0,58700000000.0,-0.4924896650516124,-14.25107337363834,-0.2944713417824825,1.8748079815147976,-0.8208488813026016,1.4854718104066578,1.9564938105613203,-2.5844336830368397,0.8246096579075434,1.822460054300689,0.10203739410545383,1.8429151205821706,1.1583461710698142,1.1404727671641137,1.2844014562510233,1.0459605530600429,1.2582932341950936,0.7938286388122834
1168,1168,58.7,0.326,-8.26,0.0766,1.53,-0.999,1.52,4.58,5.44,-1.02,90.0,58700000000.0,-0.17108234308761872,-11.686504944202133,-0.11952921381263025,1.6031276223693165,-0.9396522777259728,1.5105156990096893,3.113117126281433,0.7603730820054335,-0.14774415508298774,2.092774381681436,0.05631021921705162,1.6667880035466272,0.7969091258949731,0.9314940188698227,0.9867851554619044,0.9649733579431174,1.03541367506756,0.950217143698225
1169,1169,58.8,1.21,-3.62,-0.328,1.01,-1.7,0.904,4.52,5.53,-1.7,90.0,58800000000.0,0.3712458081431623,-8.233516855183527,-0.21781307572220412,1.1357918200574229,-1.446704333678856,1.0705991969947677,3.733368592064696,2.748486087882507,-0.965988787514468,2.2579708024044653,0.04019317024322866,1.861821618225692,0.9288519327545882,0.9304928763513687,0.8252340130309773,0.8105071298210955,1.6889193177091346,0.8797731408069855
1170,1170,58.8,0.948,-3.52,-0.455,0.254,-1.36,0.416,4.92,4.92,-1.75,90.0,58800000000.0,0.5977276214902949,-6.215825487500237,-0.329635204925592,0.4410123801146614,-1.3888839452519994,0.5958069068909517,4.256517989335185,3.6536334059273576,-1.379266630066291,2.0278491927191458,0.10829903149514686,1.9146003745142002,1.5619275426052195,1.2894972544972279,1.1926649808446343,0.8446669915237931,1.823003520480917,0.7252694627736852
1171,1171,58.9,1.28,-4.11,-0.429,-0.617,-0.56,-0.013999999999999999,3.72,1.24,4.9,90.0,58900000000.0,0.865644660462362,-5.314395461484773,-0.376480878562716,-0.3926143645223985,-0.8361272673428699,0.15350324508598584,4.019983689084116,2.6475639966832327,1.9307393542455584,2.0487752760145836,0.13956656348822938,1.861183449120154,1.8138673639843828,1.3587732361816207,1.5376824345426001,0.8949356710135458,1.600792472843826,0.776044202142811
1172,1172,58.9,0.22,-8.32,6.29,-1.44,-0.133,-0.5710000000000001,-6.43,-8.72,10.4,90.0,58900000000.0,0.612110707336356,-6.60098928899436,2.7664412826209297,-1.2178681660592847,-0.3672337689669226,-0.3719916707386491,-0.5870932773400188,-2.090752385763171,6.395162253169419,2.004223037075822,0.10749637496492082,1.7145400616283288,2.1358728190135823,1.464683135058489,1.8130912964001422,1.1620492243646088,1.6537805608603353,1.1222684906851756
1173,1173,59.0,-9.86,-18.2,10.3,0.207,-0.903,-0.387,2.97,0.754,1.82,90.0,59000000000.0,-3.500113393389107,-11.566119561987698,6.318148669425202,-0.09518921331414988,-0.724519445651237,-0.3828774716122109,0.981119974857202,-0.9049806092266396,3.9834452604459214,2.2287819106457527,0.0970743113192917,1.953707927677297,2.6945052231657565,2.1949809345913733,2.140250865847178,1.2286307512776888,1.5261739607618363,1.212558075880237
1174,1174,59.0,1.54,-7.29,1.65,0.7,-0.985,0.872,6.86,-3.46,5.49,90.0,59000000000.0,-1.5209444494637123,-9.73566263682117,4.1173431273433385,0.5313544906583414,-0.8982257588545559,0.5273071866220236,3.5729377822404285,-1.9699836421251518,4.777599206131784,2.1421881027392033,0.0860004811171829,1.951000070398928,2.5842879123626465,2.954283460994189,2.877649440581129,1.1522743272479163,1.6194757270814364,1.0233886964963768
1175,1175,59.1,3.5,-13.6,6.96,-0.206,1.74,-0.276,4.8,0.722,-5.01,90.0,59100000000.0,0.4506971830042474,-11.389850182382707,5.4575178935321835,-0.04962021706880115,0.8611241765112408,-0.055345621787000636,4.11391193297611,-0.8478901214371484,-0.3817632032910492,2.0718731602713714,0.10208029506972147,1.8961937482315783,1.861404768846345,3.1121696222821225,2.3572489301629025,1.0823688044776791,1.7811521832856139,0.7622180020855458
1176,1176,59.1,1.68,-7.94,-4.59,0.048,0.73,0.117,4.62,0.5329999999999999,-2.6,90.0,59100000000.0,0.9334239954351494,-9.913090259159095,0.7206007871936553,0.0272964872062792,0.7736815926820044,0.06965968418284949,4.337030576698602,-0.2722967843930231,-1.5510680086309514,2.1756639168594525,0.13914562970435335,1.778538627554865,1.4712148364827218,1.9172269851210253,1.5257777706650837,0.9385147803727696,1.7276232936930491,0.7600755324080044
1177,1177,59.2,1.23,-9.06,-2.46,-1.56,1.62,-0.895,-0.626,-4.4,-0.381,90.0,59200000000.0,1.0498844823580038,-9.547912399182866,-0.7788981327220355,-1.2233625795959149,1.3380647707414612,-0.6300249162202836,2.148982743309129,-1.9928381217051183,-0.9342870627466576,2.1489314607435412,0.13540605082091764,1.8643917313493608,1.2744696975843093,1.6996906402480914,1.269121983809482,0.7331441103389942,1.611529104965872,0.7938093592206932
1178,1178,59.2,-3.29,-13.6,-1.13,-1.84,1.77,-0.748,2.33,0.48,1.98,90.0,59200000000.0,-0.654316178778664,-11.282469240934315,-0.9444256203020396,-1.7092221883836856,1.6261088014025145,-0.7155943355231028,2.22878766175166,-0.9620905437230468,0.6019285660234517,1.9167900362367543,0.10129292684976499,1.8501111428061963,1.2536716139361304,1.0853455034043487,1.2451927448551339,0.7916474262182762,1.2388651732936808,0.836757361163017
1179,1179,59.3,0.101,-8.72,-0.108,-2.03,1.29,-1.05,0.202,0.593,3.32,90.0,59300000000.0,-0.35771603797262297,-10.185566086340136,-0.550091537244737,-1.9619687045141672,1.4019683687594666,-0.9581446035826411,1.335239197840931,-0.31388563335548714,2.034712501581038,2.0362745995352514,0.05394441887178816,1.691426927778939,0.8469639877907008,0.9045009106007149,0.9102142142029243,0.8742610970962602,0.92442559656533,1.0305182682224918
1180,1180,59.3,-1.44,-8.61,0.359,-1.61,0.521,-1.03,0.86,0.528,3.98,90.0,59300000000.0,-0.7827110268599642,-9.511121320542307,-0.121499001076859,-1.6846463182700449,0.8144782409059219,-1.0102625640710707,1.1257208294760732,0.03703567067904179,3.060136903132064,2.246244938825088,0.03315619112888539,1.9826182098020784,0.8125716297201871,0.8062589880646196,0.6262384296748986,0.7675519876661312,1.658658331508612,0.9084774280715758
1181,1181,59.4,-0.12,-8.45,0.373,-1.48,0.7759999999999999,-0.894,-1.11,-0.718,5.23,90.0,59400000000.0,-0.5224753940437887,-9.056892393292634,0.11163327570203667,-1.5234018621352967,0.7888183253696643,-0.925935279575402,0.14006013579500365,-0.2776841567053516,4.2039424162523185,1.932090956428874,0.106932713922779,1.9867983373177038,1.497930323553716,1.2985166084934834,1.0452310795767967,0.8711385311145647,1.8087440578555602,0.7466142709538405
1182,1182,59.4,-1.75,-9.5,1.08,-1.17,0.7609999999999999,-1.03,-1.71,-1.43,5.03,90.0,59400000000.0,-1.004503953081242,-9.246571229045012,0.5681712071361374,-1.2449502204462264,0.7702671426176484,-1.0014152285581936,-0.6755746065618734,-0.7580013700358028,4.639384380993679,1.9633069759210426,0.1381536931173927,1.9274102894290706,1.7993866613257645,1.325417305354956,1.367250898324679,0.9183209831378342,1.4938950932170987,0.7783366782664434
1183,1183,59.5,-1.69,-10.2,0.28,-0.841,0.262,-0.738,-1.93,-4.89,6.1,90.0,59500000000.0,-1.273686906889829,-9.654700587087444,0.4323124698116825,-0.9266706788619109,0.4313197390731056,-0.8103555184703242,-1.2286122343169883,-2.480333059901138,5.409322390545197,1.8345039740351605,0.09969672397852838,1.7153227501611263,2.207343499988353,1.3637144375481112,1.7083652148291046,1.1467288918695886,1.6176683969316186,1.1591961504547794
1184,1184,59.5,-1.72,-13.4,1.25,-0.342,0.537,-0.4920000000000001,-5.82,-5.46,7.57,90.0,59500000000.0,-1.4489466694220896,-11.257931831767344,0.8178124541470633,-0.4659982661627885,0.5017945874722509,-0.5794466785188029,-3.2528142414100913,-3.722340980835154,6.548286014545451,2.092604989708031,0.09594579877039529,2.0333142897106944,2.655160430810806,2.021388589240319,2.086204038553674,1.2454459787036638,1.5002499974435082,1.2949975043358617
1185,1185,59.6,-5.52,-14.2,2.66,0.505,0.85,0.111,-3.98,-2.36,7.12,90.0,59600000000.0,-3.0475818022636814,-12.517328015062105,1.6863145126208123,0.2990685206836626,0.7340018607506251,-0.07865357310246146,-3.5734081295247115,-3.1544793936660347,6.849655014639727,2.10457413918481,0.08586871900633661,2.083064918848862,2.5816234391215684,2.874015206326949,2.9858254041303502,1.194837051684486,1.5086661969760566,1.0333764396031146
1186,1186,59.6,-3.67,-11.3,2.82,2.1,0.4920000000000001,1.22,4.02,-4.85,-2.84,90.0,59600000000.0,-3.291995138088976,-11.996232640141455,2.2207921654601233,1.7180543644585673,0.572618426754256,0.8632826964868975,-0.225707576314083,-3.8612194153198174,1.7419223441407867,1.9392021300321876,0.09687432085442366,1.8596786368289422,1.9265608152905396,2.917524120827948,2.38017902904593,1.152127312092209,1.733882435278899,0.7916265005169669
1187,1187,59.7,3.28,-14.5,-6.6,3.09,-2.17,1.41,0.648,-7.35,2.98,90.0,59700000000.0,-0.7112816295760251,-13.068007691221563,-1.937783181852866,2.7990346454511923,-1.2563477458463366,1.2598263362006852,0.15948327612153002,-5.315439982169013,2.3945534063747407,2.009435170792934,0.13741785540721166,1.7570504001302,1.5076679810838796,1.9122940886346105,1.581047399090328,1.03395902398132,1.7137628158425602,0.7831121446685205
1188,1188,59.7,-0.376,-16.8,1.41,2.4,-0.5379999999999999,1.14,0.889,-3.62,-0.331,90.0,59700000000.0,-0.5796220879277396,-14.665542467734545,-0.35946591070913736,2.4846282317518638,-0.7773041790754893,1.1729141792982698,0.4811048062423852,-4.608733479451604,0.9578254441893216,2.0424389593319057,0.13681433105348245,1.8245685837670713,1.2196737616202693,1.709067813049647,1.2424544390462344,0.7659559808812922,1.616188505154896,0.8455249037267336
1189,1189,59.8,-1.1,-13.1,-0.857,1.96,-0.902,1.55,2.61,1.24,-0.59,90.0,59800000000.0,-0.7839658749169796,-13.995388771997678,-0.5940290830376711,2.0712643542574285,-0.8604599137854446,1.446421114391181,1.4196693036349197,-2.1708189830362783,0.14191625922400852,1.6678845936766924,0.1070649512027104,1.937211604029247,1.151323703931453,0.9778357430235086,1.1939917516004375,0.791473463866034,1.3029698611389773,0.8963043993727142
1190,1190,59.8,-0.00958,-8.02,-0.199,1.36,-1.04,1.53,4.26,5.43,-1.99,90.0,59800000000.0,-0.4798773821343593,-11.437534468763427,-0.4077920434189688,1.5108465401366054,-0.9801895350133818,1.5070423275260527,2.6718840234868897,0.9974133188397868,-0.9818862349537584,1.881669709120928,0.05911474379938675,1.8102287543467335,0.766712026918287,0.8962637882171723,0.8999698907462977,0.9019770228993851,0.976433414331794,1.0941794452752425
1191,1191,59.9,1.04,-3.88,-0.895,0.616,-1.83,0.8759999999999999,5.22,5.32,-2.97,90.0,59900000000.0,0.11695324959478305,-8.202418899119884,-0.6374869395047341,0.8057810452164526,-1.5469014821346332,1.0493362330863782,3.7952700495983387,2.7991875269394666,-2.0298857613700068,2.213042487787704,0.0348204250398849,2.0095777633860448,0.8392906120360434,0.7564172484644517,0.6635408242688955,0.7837030213550535,1.763840198510097,0.9814951528739936
1192,1192,59.9,1.91,-3.81,-1.61,-0.124,-1.62,0.42,5.46,5.5,-2.8,90.0,59900000000.0,0.821052964664778,-6.322178295790477,-1.0959796537267028,0.07319003711052974,-1.5956485918823415,0.5928675987402805,4.529198401999171,3.9249611482833413,-2.4358380312920307,1.9247396072546787,0.11151897511239403,2.005633984850377,1.5299051200810567,1.1781218087290333,1.1037394120328479,0.8461853434393493,1.8827536937075284,0.8518376194494538
1193,1193,60.0,2.1,-3.65,-1.4,-0.86,-0.762,0.123,2.12,-1.22,7.94,90.0,60000000000.0,1.3232742216291586,-5.178312466572472,-1.2393104802442179,-0.662086989161751,-1.0397145353534258,0.25206437810127125,3.467056727409071,1.7803984903578138,3.0336041292263114,1.9337521704963585,0.14466185402591444,2.067237279899015,1.8198476128355525,1.2261359058843422,1.4495273462772131,0.9089130361462651,1.5917177193667809,0.8525261127588987
1194,1194,60.0,-1.25,-10.7,9.03,-1.47,-0.159,-0.342,-6.23,-8.59,6.34,90.0,60000000000.0,0.3127921025404796,-7.54195328586056,3.602170868282608,-1.2986560312675062,-0.4523936588493875,-0.17882095625814826,-0.8080779370947528,-2.5422715770752298,4.776513150673524,1.9168745806745577,0.10816155793554232,1.8066481697576338,2.132338830896406,1.2481974307786539,1.7235666265640417,1.1484087148285846,1.7133790947320986,1.250974488113864
1195,1195,60.1,-9.25,-17.6,6.78,0.715,-0.513,0.197,7.03,4.3,-0.618,90.0,60100000000.0,-3.4423577944113704,-11.847450718446186,5.100363168092477,0.2879393220328772,-0.4928101326014682,0.09376858277286644,2.6474901249432574,0.30977725752517005,1.9328896042208723,2.1245809918688017,0.10099404524393568,2.11561960096484,2.5326410914162234,1.9234748294995714,2.045635854078911,1.2352319105003458,1.493744286605837,1.3329280137728428
1196,1196,60.1,3.56,-4.8,0.539,0.5429999999999999,-0.235,0.823,3.28,-10.6,10.3,90.0,60100000000.0,-0.6926480178862842,-8.830684156816002,2.9499018064215208,0.4889061496456381,-0.32088464896317004,0.6226929494629212,2.926344301099784,-4.2377209502233795,6.3434660813408765,2.1177716149251307,0.08219233413263344,2.0908079591688717,2.569201640694749,2.896280568648975,2.9374459257465246,1.1630382271478765,1.5357223613532491,1.063675259406872
1197,1197,60.2,-0.287,-20.4,11.0,-0.138,1.62,-0.23,8.33,3.98,-3.89,90.0,60200000000.0,-0.5333567675443331,-13.783102607802302,6.745132396287643,-0.005044344385120414,0.9734303907148862,0.004219771709390474,5.308650197744628,-0.8123467018901174,0.9490727870530941,1.9876694209711803,0.0946495757273067,1.8500895930519143,1.8825189887870242,2.888110331798396,2.3313346565627673,1.1273285144685594,1.7762534508439511,0.799773671383101
1198,1198,60.2,4.54,-4.94,-3.51,-0.189,0.0379,0.182,4.67,-0.949,-1.79,90.0,60200000000.0,1.4588662981997471,-9.997680351801662,1.910335204823502,-0.14998627125004116,0.3495545455424568,0.13316689151180786,5.0270889628169515,-0.8693075908410771,-0.4947816607317366,2.112947450075182,0.1368232949880033,1.7464414976351756,1.5219314967906978,2.102661873602659,1.5530058093816237,0.9649242614516336,1.7410336431292333,0.7891357528043503
