,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
64,64,3.42,-3.97,-2.95,9.4,-0.324,-0.0324,-0.682,-0.882,0.6709999999999999,-0.695,3420000000.0,-4.291988553707003,-2.2067347147041594,9.092410027555037,-0.19590804446079255,-0.34068086024135324,-0.5506284878116601,-0.6070786489012165,0.8121983938450849,-0.5490302532072576,,,,,,,,,
65,65,3.47,-3.94,-2.09,8.55,-0.569,-0.469,-0.949,0.524,0.404,-0.205,3470000000.0,-4.066883206622514,-2.131451339233068,8.75683735877374,-0.444415359892134,-0.4253535113249093,-0.8189435422583837,0.06222114677537083,0.5497013474028284,-0.3415439761051519,,,,,,,,,
66,66,3.52,-3.22,-1.15,8.2,-0.588,0.12,-0.918,1.38,-0.851,0.0908,3520000000.0,-3.5252804734952443,-1.4985040849913696,8.412338697647522,-0.5400535323450049,-0.06549664790361842,-0.8856609991284319,0.8419981529345099,-0.3510370869814956,-0.08079527395731967,,,,,,,,,
67,67,3.57,-1.95,-3.17,9.02,0.8440000000000001,-0.123,-1.14,-0.000715,-3.28,0.5870000000000001,3570000000.0,-2.51784968940068,-2.576467637720373,8.788280770811143,0.3818302361250733,-0.10344080122119144,-1.056965866010755,0.3433345568426221,-2.234543108523205,0.3219552278379519,,,,,,,,,
68,68,3.62,-4.74,-6.45,9.39,0.8,-0.0629,-0.333,-1.89,-3.37,-0.58,3620000000.0,-3.938969613522867,-5.0745451221865805,9.160546591042953,0.6603627674244719,-0.07668955532039279,-0.5693533405249933,-0.9782095894849744,-2.9647127150183983,-0.2220182342535762,,,,,,,,,
69,69,3.67,-4.74,-1.96,8.36,0.562,0.142,0.69,0.131,0.627,-0.0383,3670000000.0,-4.451248206290813,-3.065945579384424,8.665272256003838,0.594845748524365,0.06761489650112526,0.2788585630466753,-0.3218504957213681,-0.6550171863046592,-0.11121689663764653,,,,,,,,,
70,70,3.72,-2.97,-1.66,8.01,0.193,0.154,0.96,-0.812,3.89,-0.0641,3720000000.0,-3.5039533700011805,-2.1592379740034917,8.259875141142954,0.32718624997246465,0.1246169540628517,0.7376275511783209,-0.6118895225618863,2.2677127265847905,-0.0828004713554496,,,,,,,,,
71,71,3.77,-4.11,2.34,9.04,0.0964,0.27,-0.07400000000000001,-1.92,0.937,0.373,3770000000.0,-3.891535260920422,0.7423630371530723,8.74251492806666,0.17346524460228496,0.22054939043174931,0.1909722717303538,-1.3859453814433964,1.4119813375613501,0.1920949504533871,,,,,,,,,
72,72,3.82,-4.09,-1.32,9.25,0.0836,0.205,-0.0245,-0.313,-0.191,-0.0884,3820000000.0,-4.018458466561601,-0.5876743991649584,9.056480694162822,0.11360823046621925,0.21028897141238145,0.0458452929130804,-0.7510451147453922,0.3811642462576641,0.02292711730345398,,,,,,,,,
73,73,3.87,-4.25,-1.53,8.97,0.264,0.208,-0.0807,-0.7709999999999999,0.0477,-0.0406,3870000000.0,-4.166535002497819,-1.1953890613289135,9.002977852288057,0.2137804626096665,0.20877857399945834,-0.03938672478475952,-0.7628531523886292,0.16672591352862445,-0.015386389281773584,,,,,,,,,
74,74,3.92,-4.12,-1.69,9.53,0.209,0.0147,-0.0887,-0.262,-0.277,0.0145,3920000000.0,-4.136774644546712,-1.5143683643750347,9.329030454954276,0.2105963190662357,0.08071392285637621,-0.07260067894827299,-0.4664803760092678,-0.11861756192300925,0.002638233470119045,,,,,,,,,
75,75,3.97,-4.01,-1.48,9.0,0.246,0.175,-0.19,-0.0787,-0.0678,-0.455,3970000000.0,-4.055699270991809,-1.4922038938675084,9.125469198531237,0.2341778386575047,0.14292951398219567,-0.151672609397929,-0.2370168191076068,-0.08593869671519291,-0.2733655617319681,,,,,,,,,
76,76,4.02,-4.73,-0.654,8.36,0.222,0.0715,-0.221,-0.7929999999999999,0.438,-0.406,4020000000.0,-4.486931272751443,-0.951638275398386,8.65189619230292,0.2260664838287464,0.0957960505519107,-0.1983666680700215,-0.566011997162885,0.25098659629904485,-0.3533580129428961,,,,,,,,,
77,77,4.07,-5.06,-0.373,8.79,0.154,-0.0922,-0.13699999999999998,-0.919,0.6679999999999999,-0.339,4070000000.0,-4.853422857441209,-0.5784689835136606,8.737336845054303,0.17806478318720398,-0.028254990282563914,-0.1570343894994606,-0.7748876756867298,0.5191522425020043,-0.34469861924397305,,,,,,,,,
78,78,4.12,-5.51,-0.828,8.82,0.113,-0.0525,-0.114,-0.301,0.662,-0.136,4120000000.0,-5.273320321594882,-0.7393938988072508,8.788477866516926,0.13472674118512928,-0.04425329674326387,-0.12804944914927,-0.4944713416567406,0.6110122704120836,-0.2188314974400052,,,,,,,,,
79,79,4.17,-4.26,-0.261,8.79,0.0207,-0.0965,-0.138,-0.18,0.609,-0.317,4170000000.0,-4.625277066048953,-0.43087315961417055,8.789419541168458,0.05877635300945845,-0.07872879772571642,-0.1347514385677578,-0.30838737466196986,0.6097182723675393,-0.2780373875481716,,,,,,,,,
80,80,4.22,-4.13,-0.414,8.51,-0.0648,-0.069,-0.0948,-0.208,0.35100000000000003,-0.218,4220000000.0,-4.308535208836195,-0.4199915025267632,8.616551208096277,-0.023534796367935932,-0.07230915395157997,-0.10784295919599762,-0.2489845672672773,0.44334627570473945,-0.2418285514451319,,,,,,,,,
81,81,4.27,-4.18,-0.737,8.94,-0.0502,-0.0593,-0.115,-0.119,0.252,-0.255,4270000000.0,-4.226333654727597,-0.6244332694369663,8.816658997692482,-0.041295828388985184,-0.06372493720592946,-0.11266344030320866,-0.17206803860140535,0.32029867521314115,-0.2497723116105173,,,,,,,,,
82,82,4.32,-3.93,-0.826,8.83,-0.0752,0.00489,-0.0612,-0.0989,0.0863,0.121,4320000000.0,-4.036820997812066,-0.754425541863353,8.824912627775287,-0.06387855670859942,-0.018448697686100076,-0.07800128390225575,-0.12877188470405915,0.16982291633273122,-0.026157773832150174,,,,,,,,,
83,83,4.37,-3.99,-0.879,9.07,-0.106,-0.0281,-0.0508,-0.188,0.234,-0.14400000000000002,4370000000.0,-4.006877818072502,-0.834764791798284,8.976540632266396,-0.0919346060750818,-0.02481720467001429,-0.05968041030761498,-0.16381928090438624,0.21109278671451864,-0.09722897513430157,,,,,,,,,
84,84,4.42,-4.04,-0.802,8.71,-0.0862,0.0593,-0.0618,0.0712,0.132,-0.0771,4420000000.0,-4.028060248027802,-0.8136344591732205,8.811639975169976,-0.08811492622898888,0.03068835927738952,-0.06110801650995745,-0.024749944565579496,0.16023118577805115,-0.08508909561150771,,,,,,,,,
85,85,4.47,-3.77,-0.848,8.86,-0.0941,0.0287,-0.0532,0.0141,0.14800000000000002,-0.113,4470000000.0,-3.863024326188316,-0.8357971145906264,8.841558657102341,-0.09210143462566524,0.029376320685037444,-0.0557817316991202,-0.001761038875683421,0.1523657708239432,-0.10192229312805393,,,,,,,,,
86,86,4.52,-4.21,-0.939,8.82,-0.142,0.0538,-0.0599,-0.17600000000000002,0.228,-0.158,4520000000.0,-4.084923873616642,-0.9023536369484009,8.828220774901979,-0.12533763633444178,0.045492526262735686,-0.05855550826807787,-0.1048644806081942,0.20100330292468885,-0.13574302827307985,,,,,,,,,
87,87,4.57,-4.16,-0.838,8.74,-0.14300000000000002,0.0519,-0.0581,0.0918,-0.0502,0.0135,4570000000.0,-4.132936815254299,-0.8608513683274132,8.77364109055139,-0.1371021037939584,0.049720560266246334,-0.05824870992702896,0.011508943950574613,0.0394638935412848,-0.04573385046720072,,,,,,,,,
88,88,4.62,-4.11,-1.18,8.91,-0.146,0.0336,-0.0147,-0.12,-0.0702,0.108,4620000000.0,-4.118268240128796,-1.0666733015507437,8.858002156382543,-0.14302877066299582,0.039083249616918996,-0.02891735955958722,-0.06630961310513772,-0.031056839878820824,0.04698376496372679,,,,,,,,,
89,89,4.67,-4.35,-1.18,8.89,-0.133,0.0324,-0.0282,-0.198,0.0498,0.0484,4670000000.0,-4.266466369582672,-1.1397587259691242,8.877798473224138,-0.13634885576950834,0.03467324233896303,-0.0284341969282194,-0.14423553741064776,0.020939157628875847,0.04783790286728525,,,,,,,,,
90,90,4.72,-4.13,-1.16,8.77,-0.0312,-0.133,-0.139,-0.439,-0.382,-0.159,4720000000.0,-4.179192825033243,-1.1528124932522663,8.81110707996058,-0.06631180648558252,-0.07596759261198666,-0.1029035505557893,-0.31865824772314266,-0.23817588012110505,-0.07690701315064599,,,,,,,,,
91,91,4.77,-4.51,-1.67,8.67,0.0885,-0.115,-0.173,0.156,-0.596,0.23,4770000000.0,-4.390752339633184,-1.4863515737170696,8.723808416496547,0.036804504115327694,-0.10172351097054076,-0.1501155879167224,-0.03778593724273116,-0.4682791421564878,0.1081900633890518,,,,,,,,,
92,92,4.82,-4.22,-2.15,8.73,-0.0215,-0.171,-0.0404,-0.569,-0.514,-0.39,4820000000.0,-4.281551862085569,-1.9143447737510595,8.727638679973033,-0.0020306825976853862,-0.14743628448101398,-0.07621887744273373,-0.3521243533082747,-0.4976805076781709,-0.19227071607095364,,,,,,,,,
93,93,4.87,-4.35,-1.64,8.6,-0.027000000000000003,-0.199,-0.038,-0.104,-0.0437,0.0127,4870000000.0,-4.325326077801693,-1.737417228639056,8.648672699712504,-0.018662126997798036,-0.181461108713608,-0.050477326725634715,-0.20530027586057734,-0.2057426932989906,-0.0686519059717124,,,,,,,,,
94,94,4.92,-3.65,-2.02,9.19,-0.119,-0.247,0.0256,-0.635,-0.0559,-0.397,4920000000.0,-3.8934384133227216,-1.9196575146946309,8.983575376062712,-0.08549470107132143,-0.2247075851529292,0.000763013548773582,-0.4595690079720689,-0.10938448522892334,-0.26668020639391,,,,,,,,,
95,95,4.97,-4.54,-1.64,8.46,-0.306,-0.374,0.132,-0.679,0.13699999999999998,0.0898,4970000000.0,-4.306930511065079,-1.7393037327671876,8.659655045851768,-0.2323678158603319,-0.32321965836977123,0.08915502405033257,-0.5894142075966015,0.049056119698182014,-0.05168530448963668,,,,,,,,,
96,96,5.02,-4.1,-1.47,8.62,-0.29600000000000004,-0.262,0.0812,0.5870000000000001,0.256,-0.00171,5020000000.0,-4.1745932715008465,-1.5656272302768115,8.635121589658608,-0.27475164034720945,-0.2828232625185374,0.08379708135510425,0.106712277924764,0.18213396429867126,-0.02154496151481074,,,,,,,,,
97,97,5.07,-2.87,-1.87,9.76,-0.125,-0.0513,-0.0276,0.74,-0.174,1.35,5070000000.0,-3.340273542652048,-1.761920107467154,9.331050205614662,-0.17500578144872234,-0.13005036641554113,0.008767836347858785,0.4814513412905193,-0.046882408825245185,0.8056403187260937,,,,,,,,,
98,98,5.12,-3.77,-1.19,9.03,-0.262,-0.0635,0.117,-0.498,1.11,0.26,5120000000.0,-3.615094225727561,-1.3930834650529291,9.144799323560076,-0.2329504722815695,-0.08613645551366061,0.08166541454646949,-0.09812514252105836,0.6970652259437796,0.4765620510326269,,,,,,,,,
99,99,5.17,-4.16,-0.8,9.16,-0.338,-0.0519,0.161,0.45,0.184,0.527,5170000000.0,-3.9635748446169874,-1.0105983442212958,9.154203430952014,-0.3029213607292566,-0.06354519402248099,0.13509961477772564,0.22622015550877544,0.3671322496744672,0.5069814231129306,,,,,,,,,
100,100,5.22,-3.28,-2.07,9.17,-0.453,0.057999999999999996,0.0347,0.26,-0.149,0.514,5220000000.0,-3.5264118105064934,-1.6938164354465264,9.163976340798673,-0.4028850315468602,0.016657593694325915,0.06747748934987842,0.2462088953494648,0.03522698287909737,0.5112143592308918,,,,,,,,,
101,101,5.27,-3.28,-2.07,9.17,-0.513,0.127,0.0971,-0.0618,-0.266,0.682,5270000000.0,-3.3688253463925517,-1.9364207263766424,9.167703044960293,-0.4762298925578847,0.08946811579564108,0.08742912875801899,0.06394898577347907,-0.1584807776608366,0.6142159772938278,,,,,,,,,
102,102,5.32,-3.08,-2.49,8.64,-0.526,0.173,-0.00252,0.239,-0.0741,0.0203,5320000000.0,-3.1841143468296624,-2.293429234860953,8.841229238825543,-0.5093805437679488,0.14458744452108732,0.026845717018415254,0.16753294464129,-0.10421867052113867,0.2560224374441909,,,,,,,,,
103,103,5.37,-3.5,-2.61,8.73,-0.573,0.297,-0.18,0.6890000000000001,-0.905,-0.0951,5370000000.0,-3.386131032902349,-2.4975886437809924,8.772414767556006,-0.5517558971805789,0.24515835867345154,-0.11247102605207017,0.4761037096788204,-0.6191710484270067,0.0442588311963307,,,,,,,,,
104,104,5.42,-3.36,-4.12,8.77,-0.5579999999999999,0.379,-0.131,0.213,-0.925,-0.0349,5420000000.0,-3.3694195241332694,-3.543896977916864,8.7709211066279,-0.5559149581666151,0.3334750842408445,-0.12495083887502804,0.32041580828710925,-0.8158381681672541,-0.003482234090474837,,,,,,,,,
105,105,5.47,-3.36,-4.12,8.77,-0.312,0.249,-0.208,0.8420000000000001,-0.0956,0.013999999999999999,5470000000.0,-3.363395438445679,-3.9154311845741967,8.770351528837441,-0.3934492495973216,0.2777333697388353,-0.1808869201593872,0.6290558854134796,-0.3526800547418234,0.007061384396133213,,,,,,,,,
106,106,5.52,-3.89,-2.71,7.55,-0.0471,0.29600000000000004,-0.151,-0.755,1.42,-0.67,5520000000.0,-3.700172143942312,-3.1380372524713307,8.015356822659799,-0.16275459215311255,0.2897867874571228,-0.1607571864800624,-0.1899396176868404,0.7872638804700205,-0.40127755510391705,,,,,,,,,
107,107,5.57,-4.78,-2.03,7.58,0.361,-0.102,-0.132,-0.136,2.18,-1.39,5570000000.0,-4.3907488928550125,-2.4234535440533014,7.746014590021247,0.1861053713698187,0.03126243299070214,-0.14138836618669026,-0.1580216157556567,1.6828802118531,-0.9975807384196108,,,,,,,,,
108,108,5.62,-3.86,-1.3,7.04,0.556,-0.152,-0.106,0.179,1.48,-1.14,5620000000.0,-4.0513217850151575,-1.6989277112804415,7.309224552506512,0.43248301890916657,-0.08966507827496098,-0.11755324890854606,0.041406164444232924,1.5524155798886208,-1.0834744613575142,,,,,,,,,
109,109,5.67,-3.86,-1.3,7.04,0.68,-0.25,-0.271,0.405,0.017,-0.45,5670000000.0,-3.9289667056161406,-1.4416554314946517,7.1426633873978975,0.5973479547927474,-0.19546364950350426,-0.22090419504750192,0.25655767777236044,0.5650474899944723,-0.7014230045706099,,,,,,,,,
110,110,5.72,-4.34,-2.92,9.17,0.8240000000000001,-0.21,-0.26,0.7759999999999999,-0.4,2.26,5720000000.0,-4.191832758534,-2.395053856473147,8.396915683409691,0.7483152694946359,-0.20505559867584053,-0.2472363752600883,0.5639303429363239,-0.05553830826909567,1.0846252375305558,,,,,,,,,
111,111,5.77,-2.94,-3.16,10.9,0.309,0.0214,0.12,-1.34,-0.846,-0.0166,5770000000.0,-3.3912547921126714,-2.8883749050042438,9.945498506347104,0.4556982388429476,-0.05562664942349138,0.00010823662214864972,-0.5626935443096373,-0.5638545432534576,0.4204710783698823,,,,,,,,,
112,112,5.82,-4.49,-2.44,8.86,0.11,-0.125,0.16,0.358,0.0957,0.373,5820000000.0,-4.093929374734511,-2.5992137305914467,9.27393298298159,0.2254372030867549,-0.10140333545897813,0.1078000891303064,-0.017886147827950727,-0.13971978674767646,0.3918410436013214,,,,,,,,,
113,113,5.87,-4.49,-2.44,8.86,-0.0557,0.191,0.393,-0.166,-0.69,0.951,5870000000.0,-4.347226186811555,-2.496535328798644,9.01784487104803,0.0381786744813632,0.09154187412696736,0.2998907102714802,-0.10553042245416358,-0.4935843222877946,0.729072445032222,,,,,,,,,
114,114,5.92,-3.53,-2.11,9.37,-0.0917,0.155,0.298,0.902,1.31,-0.242,5920000000.0,-3.824589814585405,-2.247254976624284,9.23571259766776,-0.048330295725329694,0.13341534189117166,0.2986172660074029,0.4906614690489416,0.6662329774450758,0.14341405243883365,,,,,,,,,
115,115,5.97,-2.9,-0.974,8.5,0.0586,0.117,0.179,0.0878,0.86,0.0043100000000000005,5970000000.0,-3.233291826915888,-1.4261208010437392,8.780549318729584,0.022893326721217286,0.12258351661965505,0.2180514855553247,0.2522738914960997,0.7908372811202687,0.05951973935105795,,,,,,,,,
116,116,6.02,-4.33,-1.99,8.66,0.0567,0.17800000000000002,0.106,-0.54,0.136,-0.0795,6020000000.0,-3.934663772995261,-1.789771828662091,8.705968982857852,0.04541111365756269,0.1591506289429568,0.14258147881128153,-0.21654299733529345,0.3697360255308673,-0.024323722558378474,,,,,,,,,
117,117,6.07,-4.36,-1.92,8.75,0.0225,0.0733,-0.00863,-0.338,0.207,0.0622,6070000000.0,-4.2066768927932685,-1.873757178737768,8.733209650206671,0.0301505888605314,0.10250124683701227,0.04073605350731785,-0.28841346152894043,0.2650866011988889,0.027859143725168067,,,,,,,,,
118,118,6.12,-4.31,-2.51,8.56,0.039,-0.0147,-0.0636,0.0284,-0.491,0.0627,6120000000.0,-4.272754538117331,-2.284076177583483,8.626050303489473,0.03604496299271002,0.02516485407493191,-0.029537382097362588,-0.10094357386498318,-0.22112429189883487,0.048871831292617685,,,,,,,,,
119,119,6.17,-4.02,-2.61,8.74,0.0274,0.0232,-0.0978,-0.227,-0.35100000000000003,0.33,6170000000.0,-4.1111117489593045,-2.4942674614850726,8.696547415382827,0.030286767257602636,0.023868325640708458,-0.07551428515898242,-0.1755356810357186,-0.3046424888072425,0.2184215699781876,,,,,,,,,
120,120,6.22,-4.08,-2.43,8.98,0.0836,0.022000000000000002,-0.126,0.18600000000000005,-0.108,0.232,6220000000.0,-4.0912149674111244,-2.4528208115942136,8.87191072965749,0.06579739093445411,0.022635492556922994,-0.10951791599911327,0.0383979503527295,-0.17818909178588466,0.2266107814445881,,,,,,,,,
121,121,6.27,-4.08,-2.43,8.98,0.0977,0.0819,-0.08800000000000001,0.35200000000000004,0.0487,-0.13,6270000000.0,-4.084042669648563,-2.438103497697902,8.938782030360887,0.08704692860858229,0.0617417596453371,-0.0950249596998849,0.2239675291925199,-0.032285237923413895,0.011537132099333295,,,,,,,,,
122,122,6.32,-4.07,-1.95,8.77,0.0567,0.111,-0.0141,-0.0335,0.0726,-0.0425,6320000000.0,-4.0750621449584346,-2.123320972454424,8.834361942610288,0.0668335901505736,0.09424529378519704,-0.04051959427767267,0.0716147577219321,0.03516251892944966,-0.0210529186142848,,,,,,,,,
123,123,6.37,-4.09,-2.03,8.64,0.0286,0.0177,0.0555,-0.0725,-0.0188,-0.336,6370000000.0,-4.084615370207965,-2.0631373774142183,8.714116260924499,0.04136714253799766,0.043736130480816766,0.024152456831804087,-0.013663111796662285,0.0004612499678589913,-0.21099899315899945,,,,,,,,,
124,124,6.42,-4.62,-2.21,8.68,0.126,0.0281,0.0702,-0.672,-0.147,0.423,6420000000.0,-4.4270070061698,-2.1578504944964454,8.693009744151615,0.09773899423290114,0.03341847682714463,0.0551668482555813,-0.4032246541328433,-0.09436554128733628,0.17136880879861466,,,,,,,,,
125,125,6.47,-4.62,-2.21,8.68,0.061,-0.162,0.203,-0.67,0.191,-0.274,6470000000.0,-4.550430724653224,-2.19148222776965,8.684961195139191,0.07326806050583405,-0.0955303227729492,0.15473686589862845,-0.5610852039322191,0.0891423199910763,-0.09723522371796052,,,,,,,,,
126,126,6.52,-4.99,-1.89,8.71,0.0311,-0.136,0.315,-0.211,0.508,0.448,6520000000.0,-4.831545999043651,-1.9970534822371162,8.700451974990411,0.04518095928300255,-0.122234641237018,0.2626788484298187,-0.3539272304414249,0.35849397248272363,0.23159873184465365,,,,,,,,,
127,127,6.57,-4.46,-1.36,9.09,-0.0147,-0.033,0.215,0.89,0.691,0.17600000000000002,6570000000.0,-4.593933169873581,-1.586211683546854,8.941453728095814,0.005295735195373554,-0.06335228757187722,0.23056572931662056,0.3821491162194406,0.5723161003155952,0.19806687261885925,,,,,,,,,
128,128,6.62,-2.94,-1.09,8.77,0.00176,-0.0568,0.158,1.11,0.526,-0.0869,6620000000.0,-3.5362020477073672,-1.2662001034388741,8.835380741230509,0.002940669556617909,-0.05902869657356535,0.1816905587305907,0.8128445966518141,0.5425319705155531,0.02620199935893519,,,,,,,,,
129,129,6.67,-2.94,-1.09,8.77,-0.0123,-0.0244,0.213,0.362,-0.0624,0.339,6670000000.0,-3.1549161325690878,-1.152567013977944,8.794931924267187,-0.007210762715910472,-0.03617861106885584,0.20277839767945824,0.5460636727085766,0.1535229421095901,0.2148519478020577,,,,,,,,,
130,130,6.72,-4.48,-1.71,8.92,-0.0697,0.0183,0.28800000000000003,-0.267,-0.124,-0.279,6720000000.0,-4.002340043194073,-1.5120608364390145,8.87230783212536,-0.0488332978461522,-0.00023036465592619904,0.2601776714373044,0.06494474348164397,-0.024941637125920457,-0.08299251070084285,,,,,,,,,
131,131,6.77,-4.39,-1.75,8.47,-0.111,-0.0244,0.305,0.154,-0.0632,-0.155,6770000000.0,-4.250258085811372,-1.665510050448609,8.623412229343153,-0.09024099948823387,-0.01617893536770827,0.2903668467450783,0.11764193219526772,-0.049544151375332086,-0.12642056945019514,,,,,,,,,
132,132,6.82,-3.86,-1.64,8.66,-0.14400000000000002,-0.00305,0.248,0.581,-0.0761,0.008320000000000001,6820000000.0,-4.00067832297686,-1.6490583687363234,8.64604788932994,-0.1260485342092205,-0.0075156785117580565,0.2618315135105424,0.3918275015436277,-0.06662121972721362,-0.04515789348318672,,,,,,,,,
133,133,6.87,-3.86,-1.64,8.66,-0.14400000000000002,0.0391,0.163,0.494,0.153,-0.0474,6870000000.0,-3.9107109898067223,-1.6432165319529044,8.654679546594501,-0.1380055568590132,0.023244133514379837,0.19526555339009227,0.4522866260544384,0.07460893604833735,-0.046510119414869384,,,,,,,,,
134,134,6.92,-3.67,-1.59,8.91,-0.0276,-0.0116,0.0433,0.0229,-0.118,0.102,6920000000.0,-3.756770408582673,-1.6088967093715474,8.812638545350296,-0.06446714951774979,0.00025189023856751064,0.09291223586750208,0.1982031597926896,-0.04925063695211215,0.04305703622393922,,,,,,,,,
135,135,6.97,-4.04,-1.77,8.88,-0.0386,-0.0183,0.0219,-0.262,0.114,-0.0589,6970000000.0,-3.937902711285484,-1.7127937308811971,8.854313124199297,-0.047237682836230144,-0.011989756938983824,0.045083384428553634,-0.07411555158479449,0.05572971615134069,-0.01843373467854626,,,,,,,,,
136,136,7.02,-4.62,-1.56,8.59,-0.0923,-0.0935,0.0793,-0.519,0.0707,-0.189,7020000000.0,-4.3741207203762364,-1.6142555737369308,8.690790630217387,-0.07725257482837901,-0.06577509268551772,0.06812929284874293,-0.3373696316184958,0.06535654165212171,-0.12130305492499713,,,,,,,,,
137,137,7.07,-4.54,-1.68,9.07,-0.103,-0.0177,0.151,-0.491,0.00527,0.301,7070000000.0,-4.480204596978642,-1.6566547413891377,8.92539588476472,-0.09440229715598723,-0.034052270912528125,0.12394517253046568,-0.4282782284966502,0.026717143568820798,0.1333899181640463,,,,,,,,,
138,138,7.12,-4.35,-1.24,8.72,0.0152,-0.0825,0.0708,0.324,-0.2,0.464,7120000000.0,-4.396935476666034,-1.3879501693494825,8.79832378739331,-0.02139892125113202,-0.06602098245964169,0.0881503185427979,0.01687177997910344,-0.11907613806853427,0.3327824171849294,,,,,,,,,
139,139,7.17,-3.75,-1.86,9.23,0.0885,-0.103,0.0421,0.298,-0.302,-0.15,7170000000.0,-3.983204242634799,-1.6923795730580768,9.065388606774302,0.051802028803926765,-0.09042195008244464,0.05713406106147876,0.1832254349544352,-0.23670759431538985,0.04161404994318346,,,,,,,,,
140,140,7.22,-4.2,-1.73,8.55,-0.0166,-0.0501,0.16699999999999998,-0.354,0.0868,-0.157,7220000000.0,-4.121850368175343,-1.7166413540333445,8.746533279143769,0.006241131629342055,-0.06381511485163578,0.13113203346704502,-0.1346701235190367,-0.028672010084362407,-0.07817102794696615,,,,,,,,,
141,141,7.27,-4.2,-1.73,8.55,-0.1,-0.0122,0.172,0.0342,0.00875,-0.468,7270000000.0,-4.1718288681450115,-1.7252564832955846,8.624944162383203,-0.06452345598237774,-0.029756374739022658,0.15865782753356086,-0.034743614091782615,-0.004607320914872669,-0.3132787251772524,,,,,,,,,
142,142,7.32,-3.29,-2.34,9.18,-0.085,-0.0177,0.18,0.607,-0.113,-0.0993,7320000000.0,-3.607877477683645,-2.1217103283598786,8.968340720698404,-0.0781623754276312,-0.02180085740117134,0.17303241983640308,0.3449990942533148,-0.07431058043034866,-0.18422714025140494,,,,,,,,,
143,143,7.37,-3.35,-1.78,8.72,-0.0948,0.0238,0.16899999999999998,0.18600000000000005,0.0307,-0.224,7370000000.0,-3.4429583932067254,-1.9013380915609484,8.814699943656425,-0.08924428702284318,0.008289316130269859,0.17031646506495302,0.25091363036480896,-0.006782220264144921,-0.20821434461411284,,,,,,,,,
144,144,7.42,-3.63,-1.84,9.0,0.0671,0.119,-0.00191,0.478,-0.155,0.436,7420000000.0,-3.5625761988963287,-1.8617805984770344,8.929339520986131,0.014892772792485437,0.08134284893031216,0.05431682195697053,0.3852887708783263,-0.10209550824175588,0.1803143731433587,,,,,,,,,
145,145,7.47,-3.63,-1.84,9.0,0.00542,0.0336,0.0555,0.0739,0.201,0.0602,7470000000.0,-3.605695460070935,-1.8477341063190391,8.973055036285515,0.008583193321890378,0.04983926084348349,0.05511372801695864,0.20102886689834013,0.09281383231181828,0.10787282448056563,,,,,,,,,
146,146,7.52,-4.72,-0.919,8.74,-0.00557,0.0354,0.106,-1.2,0.47,-0.069,7520000000.0,-4.318320632465347,-1.2487847279605062,8.828870746110724,-0.0008438982580125947,0.04031137255486244,0.08938714378954657,-0.6280101891124665,0.3353680891852858,0.0011999869016424275,,,,,,,,,
147,147,7.57,-5.17,-1.14,8.75,-0.00619,-0.0263,0.158,-0.894,0.147,-0.17800000000000002,7570000000.0,-4.862990696178893,-1.1786284201586703,8.780075785244403,-0.00440480429512406,-0.0036427952015547632,0.13559994664730168,-0.7854058961477922,0.2142356459030624,-0.10687637627332587,,,,,,,,,
148,148,7.62,-4.86,-1.35,8.78,0.0115,-0.099,0.227,-0.5429999999999999,0.00472,0.118,7620000000.0,-4.8610781574076345,-1.2891475860462511,8.780028733988036,0.0061889919636729926,-0.06656518203235089,0.19716059787602008,-0.641965623464221,0.07950400331135163,0.028747632348226068,,,,,,,,,
149,149,7.67,-4.86,-1.35,8.78,-0.0202,-0.128,0.279,-0.101,-0.00529,-0.109,7670000000.0,-4.860388734471734,-1.3283918979558804,8.78001079193028,-0.011388061511672844,-0.10710355344859283,0.2522818771007756,-0.32185686466005115,0.024976164723492462,-0.05432861590729728,,,,,,,,,
150,150,7.72,-4.09,-1.17,8.82,-0.038,-0.0684,0.299,0.555,0.0225,0.199,7720000000.0,-4.3677061870421765,-1.226243439213762,8.804750724643197,-0.02911361385579696,-0.08156463595522903,0.28374791805106897,0.1970107944567284,0.023383836767454255,0.09845507341273647,,,,,,,,,
