,Unnamed: 0,Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Gyroscope x (rad/s),Gyroscope y (rad/s),Gyroscope z (rad/s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Still,Walk,Run,Cycle,Timestamps,Acceleration x (m/s^2)_kalman,Acceleration y (m/s^2)_kalman,Acceleration z (m/s^2)_kalman,Gyroscope x (rad/s)_kalman,Gyroscope y (rad/s)_kalman,Gyroscope z (rad/s)_kalman,Linear Acceleration x (m/s^2)_kalman,Linear Acceleration y (m/s^2)_kalman,Linear Acceleration z (m/s^2)_kalman,Acceleration x (m/s^2)_kalman_max_freq,Acceleration y (m/s^2)_kalman_max_freq,Acceleration z (m/s^2)_kalman_max_freq,Gyroscope x (rad/s)_kalman_max_freq,Gyroscope y (rad/s)_kalman_max_freq,Gyroscope z (rad/s)_kalman_max_freq,Linear Acceleration x (m/s^2)_kalman_max_freq,Linear Acceleration y (m/s^2)_kalman_max_freq,Linear Acceleration z (m/s^2)_kalman_max_freq
4064,4064,203.0,10.5,-2.44,-4.51,-0.429,4.86,1.17,14.2,6.24,-7.09,0,0,1,0,203000000000.0,2.061150972,-5.158700625,0.535489335,-0.210740247,2.7508765239999997,0.891438944,5.5388591929999995,3.5257576360000003,-2.28187422,1.4819869303041584,0.45595350817477776,3.5720773481067085,1.348018463054736,1.6764320681402982,1.3042464480539173,1.8585378601387643,2.2141248994089744,2.8128864814608643
4065,4065,203.0,-27.4,-25.3,-6.83,0.932,0.532,0.889,-23.4,-16.5,-8.98,0,0,1,0,203000000000.0,-8.079662968,-14.67313144,-2.6019252980000003,0.6824367929999999,1.435278782,0.8895671820000001,-5.595972552999999,-5.761908831,-5.590536622,1.6726391046243756,0.6763615088548284,2.7079704185066884,1.352887395823492,1.6259850573036099,0.999751961728704,2.7926178248123597,1.8481637751808162,2.574587605614245
4066,4066,203.0,16.7,-7.86,-8.01,-2.14,1.42,-2.66,20.6,0.8340000000000001,-10.3,0,0,1,0,203000000000.0,0.44973776299999996,-11.454716000000001,-4.9055568460000005,-1.52360774,1.4262197890000001,-1.834538779,4.483476431000001,-2.702818518,-7.916862914,1.4042873477229798,0.4897078514491351,2.647379305061594,1.5385734137211284,1.97867972864927,1.43723209411939,3.9212224016869035,1.7572122524788403,2.506906868589554
4067,4067,203.0,-8.66,-41.9,-5.81,-2.8,1.8,-5.41,-6.34,-32.4,-6.51,0,0,1,0,203000000000.0,-2.685922328,-25.83658722,-5.290814757,-2.52124849,1.6478384030000002,-4.5785168689999995,0.318917232,-16.47595688,-7.221917172,1.4927315010586737,0.37556331104279744,2.967868262531117,1.497128261837234,2.57677478035716,1.6113343970834448,3.245546445690344,2.2903560965728937,2.544383722706307
4068,4068,203.0,-3.84,-14.3,6.75,-2.85,-0.21,-3.21,-3.62,-4.5,7.57,0,0,1,0,203000000000.0,-3.083167033,-20.38688602,-0.161891602,-2.77820384,0.5463043710000001,-3.5282522660000004,-1.196663588,-10.92167548,0.08482291,1.5942432589658926,0.5313214811267268,2.8974932681228425,1.498846975281446,3.2901062801047223,2.2651287288598136,2.193691633248088,2.264426854890535,2.1545093470540415
4069,4069,203.0,-6.85,-8.01,8.08,-1.27,1.07,-1.19,-7.88,1.54,10.1,0,0,1,0,203000000000.0,-4.379747463,-14.54024098,3.3488366289999996,-1.59937682,0.856809642,-1.7337668259999999,-3.768217228,-5.142124604,5.032004331,1.431324226750731,0.6832533749570422,2.7553217443098226,2.658958553133907,3.46007089494927,2.307202865947118,1.5330334229255458,1.8886399403091403,2.1027556721246645
4070,4070,204.0,-14.5,4.32,4.06,0.11900000000000001,0.7,1.58,-15.8,13.8,6.16,0,0,1,0,204000000000.0,-7.863236597999999,-5.630961442,3.6517648,-0.25627653699999997,0.763835371,0.8093747459999999,-8.397697601,3.642968099,5.589198497000001,1.7469343001522883,0.6384293653290865,2.3786951792429134,1.8011379422551568,2.413000811196986,2.019049103630339,1.696727856272394,2.0964171299065013,2.099012273534883
4071,4071,204.0,2.89,0.728,1.66,1.43,-0.6509999999999999,1.89,2.59,10.3,3.54,0,0,1,0,204000000000.0,-4.16186817,-2.6270886669999998,2.803349723,1.061733805,-0.07503701900000001,1.6386977130000002,-4.1699509610000005,6.73040653,4.576959128,1.4502890631848835,0.25706942437539243,2.775150743503885,1.5286323959826726,2.072075400494616,1.6153141292635789,1.434739905559673,2.1020396432661386,2.20120253128765
4072,4072,204.0,-0.7759999999999999,-7.04,-2.16,2.73,-0.263,1.82,-0.168,2.71,-1.29,0,0,1,0,204000000000.0,-2.996419495,-4.711678148,0.689153942,2.365667142,-0.18648246699999999,1.7778377109999999,-2.6301165490000002,4.865798197,1.678866599,1.536036246137017,0.5221139044474518,3.382613396111813,1.2451427611298784,1.6979324305415047,1.04182861244764,2.0927037992157835,2.165705034418848,2.7180842315001477
4073,4073,204.0,-9.79,-47.0,0.129,2.39,-2.04,3.79,-7.98,-37.3,-0.316,0,0,1,0,204000000000.0,-5.334835821,-24.68801236,0.45054994200000004,2.384686026,-1.285454587,3.32206628,-4.688596211,-14.69010925,0.6934654840000001,1.6023012956780425,0.6368689020256281,2.441868084157755,1.1712294726642236,1.7892143964166045,0.9796232310434411,2.7604216629208573,1.6395326657830767,2.3052666090959346
4074,4074,204.0,-6.19,-28.5,-1.91,3.15,-1.54,3.22,-2.97,-19.5,-3.99,0,0,1,0,204000000000.0,-5.62919165,-26.48873502,-0.554953367,2.982863055,-1.436377505,3.2437358069999997,-4.027330352,-16.92086935,-1.62001858,1.2505563602271592,0.44938395012143373,2.4589725665417665,1.50558305044565,2.0754753453160166,1.3455323644623802,3.801022927988428,1.7355172933009457,2.3212364574056887
4075,4075,204.0,-6.48,-14.6,-1.21,1.12,-1.2,2.54,-2.02,-6.47,-4.44,0,0,1,0,204000000000.0,-5.922048147000001,-20.87268486,-0.83397801,1.526830911,-1.296226557,2.7036556039999997,-3.254967969,-12.07390213,-3.013000383,1.5936718730668593,0.3460942457454966,2.9780395862552,1.3967377860891799,2.792675202746129,1.4416215180204381,2.9675605280522426,2.0222637348812422,2.494063812234322
4076,4076,204.0,4.02,0.625,-7.74,-0.282,-4.04,0.12,8.61,8.21,-11.9,0,0,1,0,204000000000.0,-2.499898699,-10.71751864,-3.775677192,0.11303081599999999,-2.923041778,0.7208359790000001,1.3103267109999999,-2.666511838,-7.40289738,1.5055056057530145,0.4896160813760877,3.020652080516299,1.6084527468701317,3.472143941340687,2.095586363705924,1.991811899654211,1.8860029020418285,2.1542440612085865
4077,4077,204.0,10.7,13.3,-8.03,-2.54,1.8,-2.17,14.5,21.4,-12.1,0,0,1,0,204000000000.0,2.043634467,0.627977284,-5.587854676,-1.960604222,-0.122695305,-1.497728465,6.385329627000001,8.495199769,-9.723117942,1.3815576205831628,0.6379847386758682,2.672045032041481,2.8607558550928665,3.23590148280561,2.762926001387349,1.3143563072057352,1.5673326017565972,2.0483712228021607
4078,4078,204.0,-2.75,-7.11,12.7,-0.723,-0.256,-1.59,0.43200000000000005,1.79,10.1,0,0,1,0,204000000000.0,0.393618963,-3.027320828,2.202066706,-0.993280541,-0.201733219,-1.568542035,4.094661428,5.385421825,0.068876554,1.6704113583940514,0.5191012152619495,2.3712026026805635,1.7154012059570882,2.313955399014671,1.8217553227014638,1.5536105862407583,1.8589886540735008,2.0702070108316057
4079,4079,204.0,-5.65,-8.88,1.34,0.71,3.87,2.3,-2.37,-0.0964,-1.54,0,0,1,0,204000000000.0,-1.686653367,-5.79203393,1.834859519,0.33802032200000004,2.212444781,1.400360227,1.607247654,2.8430294889999996,-0.7258576409999999,1.5099736966514075,0.21051716242824556,3.114370763879914,1.4226444178925934,1.836959692600987,1.4469664695912199,1.5731604547798455,1.7689920849957985,2.2507206700905766
4080,4080,204.0,24.8,-7.76,0.496,1.42,-0.381,-1.83,29.1,0.7759999999999999,-1.75,0,0,1,0,204000000000.0,7.4303095,-6.721670075,1.264556946,1.183706283,0.674761145,-1.078771173,12.18565981,1.884370116,-1.231751627,1.6650768065038697,0.5826549426956236,3.240795318922912,1.1896006382880937,1.4493881384719718,0.8126537516689152,2.305459348444232,1.9190981148300414,2.698848769241966
4081,4081,204.0,7.44,-21.2,21.4,-0.605,-0.33,0.47200000000000003,11.6,-12.7,19.1,0,0,1,0,204000000000.0,7.433645084,-13.56100444,9.841479709,-0.214364215,0.079026547,0.111364042,11.96031508,-4.879656792,8.811491848,1.5911906503290976,0.5866807964182654,2.7493116653847913,1.1183131498512033,1.603592150255252,1.0200432940415944,2.9075707954318335,1.4797671443150011,2.573900546014823
4082,4082,204.0,10.6,-9.52,-7.84,-2.6,2.07,-4.19,14.2,-0.519,-9.48,0,0,1,0,204000000000.0,8.523535305,-11.65209809,2.309850553,-2.0790006130000003,1.259497866,-3.189706398,12.82208067,-2.857245123,-0.223927307,1.3704576339631633,0.4165676674703902,2.85325855421663,1.5318636548897886,1.9741156738521648,1.3304244039765305,3.881544221957995,1.8761032205757375,2.6166138572937614
4083,4083,204.0,-26.1,-30.3,1.51,-3.75,-0.8740000000000001,-3.53,-24.8,-20.6,1.39,0,0,1,0,204000000000.0,-3.3942216839999997,-20.46107157,1.969145031,-3.385070225,-0.005477885,-3.450863796,-1.653802171,-11.086087,0.5733018120000001,1.6557796147959432,0.38555613619086676,2.8606388240044436,1.2532923507768188,2.4896123788378794,1.6632218036556032,2.5935622091114676,2.101403163220715,2.2733420108487175
4084,4084,204.0,-5.96,-13.9,10.8,-2.5,-0.14300000000000002,-2.57,-6.19,-4.25,12.3,0,0,1,0,204000000000.0,-4.277387493,-17.36172498,5.730749078,-2.6932906030000003,-0.087016353,-2.774847167,-3.399199271,-7.915605406,6.365920516,1.657419045684074,0.5351801558929902,2.84555515670645,1.5286312384882754,3.643762140939364,2.088727836869566,1.9484790479436227,1.7397109457635773,1.9780727852875513
4085,4085,204.0,-13.1,0.898,0.0,0.446,1.59,-0.231,-14.1,10.4,2.04,0,0,1,0,204000000000.0,-7.314216469,-8.736119777999999,3.2896707760000004,-0.23959007899999998,0.907306202,-0.8225784279999999,-7.516556512999999,0.578916185,4.229052362,1.699074726217295,0.6692167643456093,2.470078587459135,2.235092863072897,2.777504214355611,2.704577775032437,1.5624597898686063,1.6643345035253303,1.987751851052236
4086,4086,204.0,1.56,0.7879999999999999,8.45,0.568,-0.18899999999999997,2.42,0.914,10.4,10.2,0,0,1,0,204000000000.0,-4.25962506,-4.237076278,5.4877721170000004,0.391630311,0.25729348399999996,1.6659298230000001,-4.272723416,5.133797400000001,7.178511856,1.7764062615024303,0.4549294709730376,2.736943055475163,1.532195310360473,2.26588619953618,1.6851024170643507,1.5751614055680303,2.0214631314835736,2.2446624391764063
4087,4087,204.0,-1.71,-1.43,6.58,2.31,-1.03,1.71,-1.34,8.3,7.69,0,0,1,0,204000000000.0,-3.382019384,-2.9110578289999998,5.953019079,1.891046947,-0.505957805,1.6997513919999998,-3.144296699,6.6022379970000005,7.431170876,1.5682627949401413,0.26587850045429234,3.26911383298799,1.2628502696198018,1.669451253719847,1.280584644836406,1.5574743850901114,2.033853773978864,2.433505364135763
4088,4088,204.0,-10.3,-16.5,4.33,2.67,-0.62,2.35,-9.06,-6.74,4.04,0,0,1,0,204000000000.0,-5.763255514,-9.330259125,5.261675454,2.4998843999999996,-0.573574754,2.198782884,-5.420487548,0.41429462100000003,5.756039528,1.7139059772092735,0.6029737347576539,3.0003614470010835,1.167240901720122,1.4516390019938081,0.7233890523726526,2.270141284675181,1.6985902418256589,2.7106612843929856
4089,4089,204.0,-2.73,-31.4,-3.32,3.2,-1.56,3.19,-0.0599,-22.2,-5.01,0,0,1,0,204000000000.0,-4.719179536,-19.75565538,1.60621239,3.0471017000000002,-1.158437742,2.959489868,-3.357889268,-10.07389947,0.437955848,1.5099164995192997,0.5334816453262988,2.761053101057141,1.1139825417752525,1.6632872559109502,1.051706020079764,3.162706684019967,1.3837419667241475,2.588413928407783
4090,4090,205.0,-7.5,-20.5,-2.58,1.7,-0.743,3.27,-3.53,-12.2,-5.82,0,0,1,0,205000000000.0,-5.676364926000001,-20.107272000000002,-0.17695276199999999,1.994193754,-0.912119847,3.197790028,-3.424112464,-11.05995509,-2.653276818,1.4687027733819649,0.39442377475562795,2.9237835798997263,1.3742317910124051,2.253912757346564,1.2945938790397225,3.68006139781027,2.069277687581703,2.581942345498752
4091,4091,205.0,-2.44,-7.57,-3.34,0.389,-3.81,1.27,2.22,0.0434,-7.4,0,0,1,0,205000000000.0,-4.5623767310000005,-14.18486314,-1.5242889769999999,0.7395584740000001,-2.6303067209999997,1.7183126830000002,-1.2524220259999999,-5.910374203,-4.998008229,1.7797151806779972,0.38615665947051925,2.7783977613356527,1.2190315852246318,2.90122495438642,1.6974341894548417,2.556004887209633,2.0232374036027774,2.1029042304195884
4092,4092,205.0,18.2,5.13,-8.39,-1.89,-0.9570000000000001,-1.34,22.1,12.7,-13.3,0,0,1,0,205000000000.0,3.2726545010000003,-5.0608273089999996,-4.448817484,-1.315730369,-1.6381836790000002,-0.628781279,7.732911365,2.7208571239999997,-9.098930105,1.6245230204574006,0.5115004668817805,2.664898738713614,1.667554747247904,3.517822733729453,2.0553715092774287,1.7537783159074203,1.393189696733952,1.7647017285396076
4093,4093,205.0,4.74,2.39,0.74,-2.98,3.47,-2.71,8.14,10.9,-2.71,0,0,1,0,205000000000.0,3.7777289830000003,-1.541174315,-2.238581156,-2.6165399519999997,1.39051796,-2.2260070819999997,7.889547371,6.514229082999999,-5.943000396,1.7727477956535562,0.6315486268964382,2.4382394649083636,1.9639624411858267,2.4859582890029017,2.1367571317654104,1.6058937567313964,1.5719005596206712,1.955162853424444
4094,4094,205.0,-17.8,-13.0,8.51,0.298,0.902,0.845,-15.1,-3.87,5.98,0,0,1,0,205000000000.0,-3.649534472,-6.9541422829999995,2.339900372,-0.338506756,1.100869975,0.130829159,-0.9561624,1.69816884,-0.053414685,1.68524908481394,0.3492670862822359,2.689144527531039,1.4036185941413526,2.060512818125755,1.5341168694163783,1.4734007399886586,2.0308007609740932,2.139207899079013
4095,4095,205.0,7.5,-6.11,0.4,0.0437,1.68,1.09,11.3,2.68,-1.82,0,0,1,0,205000000000.0,0.18824349399999998,-6.555382887,1.51357756,-0.039770185,1.4442428840000001,0.866942296,3.7596527330000002,2.153528439,-0.9260520729999999,1.5892892008208095,0.3227560375854279,3.447110231432141,1.1501433680980595,1.5995903026718268,1.061916290970668,1.716759301445573,1.944403179289546,2.5607009195110115
4096,4096,205.0,-5.71,-7.89,-6.69,0.768,0.6990000000000001,0.409,-1.85,0.71,-9.4,0,0,1,0,205000000000.0,-1.841989169,-7.1858348329999995,-1.980830422,0.591590969,1.002379695,0.515495706,1.6012214,1.484040117,-5.111914578,1.7681017355896074,0.6134414951299836,2.941236992117432,1.0352432526509006,1.4126477758611045,0.7009560386401584,2.5196617391138982,1.5544775506943393,2.676165991158605
4097,4097,205.0,12.6,-16.8,-5.88,-1.9,1.1,-2.67,16.3,-8.03,-8.18,0,0,1,0,205000000000.0,3.129083787,-11.727414,-3.641726476,-1.355861103,1.060259925,-1.9292045619999998,7.2568838829999995,-2.9284385760000005,-6.627452046,1.5661961236671627,0.47147761817949113,2.738165408753701,1.2119840974666736,1.5323767999124362,1.115767749785873,3.6782469555143145,1.3196579919963287,2.4703247435285633
4098,4098,205.0,-10.1,-28.9,-3.95,-2.54,0.848,-3.99,-7.93,-19.4,-4.95,0,0,1,0,205000000000.0,-1.424495366,-19.83947176,-3.77303914,-2.281395721,0.934408537,-3.5107565480000003,1.413412446,-10.56771834,-5.79884361,1.41047805320914,0.33490588571041846,2.8909031463677164,1.2525399886358093,2.2226178905823053,1.3056377576644644,3.0880711950602553,1.9730450779979185,2.4206315793473374
4099,4099,205.0,-7.69,-23.0,6.73,-3.16,-0.26,-3.61,-7.48,-13.2,7.23,0,0,1,0,205000000000.0,-3.581142885,-21.332455300000003,0.7008508609999999,-2.968121563,0.22622980399999998,-3.586920591,-2.008514178,-11.78853369,0.63699373,1.7242671024706757,0.4243029085022778,2.7386558619194212,1.269791364463537,3.058241189267193,1.8470205419033223,2.2599326378243547,1.998004689389006,2.024670622220997
4100,4100,205.0,-7.31,-7.54,9.77,-0.763,0.8959999999999999,-1.2,-8.45,2.05,11.5,0,0,1,0,205000000000.0,-4.864651671,-14.817117600000001,4.563959156,-1.2445767970000001,0.623344374,-1.7550847669999998,-4.487010623,-5.370415226,6.002975805,1.4827215437320411,0.580645678767873,2.5777353456105514,2.123410685181402,3.37412606320419,1.827904847473127,1.4793460291555252,1.4800013707593485,1.8354700548466703
4101,4101,205.0,-14.0,5.39,-1.23,0.645,1.38,1.13,-15.4,15.0,0.23199999999999998,0,0,1,0,205000000000.0,-8.00912722,-5.271595,2.095955788,0.232335061,1.071974308,0.45906586200000005,-8.686011596,4.077098613,3.152295985,1.7008477899061407,0.6017125820403071,2.41764254721441,1.737972624365881,2.399501394780124,1.811817627802201,1.4945732460500158,1.6497339159875386,1.9911912996617143
4102,4102,205.0,3.26,1.99,-1.31,0.87,-1.07,2.21,2.78,11.7,-0.0321,0,0,1,0,205000000000.0,-4.130184273,-1.8413324,0.645149878,0.7307402740000001,-0.19802724800000002,1.80281564,-4.274223611,7.612493634,1.579304922,1.5277325574156513,0.24880289568800817,2.860951040092313,1.2774393983992447,1.9079042306508234,1.4312344874934315,1.2878495378324406,2.0038042486973437,2.243151643830358
4103,4103,205.0,-0.613,-6.04,-0.929,2.47,-0.888,1.97,-0.0711,3.74,-0.409,0,0,1,0,205000000000.0,-2.919535305,-3.8247165310000004,-0.025377327,2.090162863,-0.607120139,1.931120854,-2.656983811,5.816485221000001,0.597145071,1.6189243893005447,0.4173525553411922,3.4746568186891316,1.0909298849274789,1.5246502940411344,0.9313646511157604,1.8506840932537643,1.9137460546255438,2.680243065283147
4104,4104,205.0,-7.3,-52.8,0.9359999999999999,2.12,-1.33,3.46,-5.62,-43.2,0.235,0,0,1,0,205000000000.0,-4.427333829,-26.95986526,0.38413236799999995,2.113483774,-1.035724057,3.104455119,-3.7970662739999996,-16.91667582,0.418256841,1.7730864933651098,0.6042089934936442,2.6947704301823836,1.0241727068782482,1.4500278265370612,0.7058636216909425,2.552216908756424,1.4317237251223882,2.4271876652574758
4105,4105,205.0,-6.99,-23.9,-1.65,3.19,-1.29,3.0,-3.96,-14.8,-3.9,0,0,1,0,205000000000.0,-5.309428316,-25.51443314,-0.482329636,2.954899525,-1.186487204,3.0242913160000002,-3.8597584510000003,-15.93499125,-1.714825728,1.4694467102536206,0.4248527640899607,2.5881268196313534,1.3435433932229106,1.5459985322311438,1.1115592285088114,3.721802876732501,1.3305897345764326,2.2970850400209644
4106,4106,205.0,-8.08,-15.9,-1.1,1.14,-1.43,2.49,-3.8,-7.75,-4.49,0,0,1,0,205000000000.0,-6.26308595,-20.97272685,-0.7454334220000001,1.536356134,-1.330868747,2.614250873,-3.836765118,-12.13890672,-3.0856740730000003,1.5927720364816111,0.3069598084239696,2.7889284701086896,1.0897101685010246,2.3187267591690968,1.21692910850242,2.7981780660701907,1.7725939396715564,2.3107588602389804
4107,4107,205.0,2.82,-1.66,-7.93,0.0351,-4.68,0.433,7.05,6.0,-12.4,0,0,1,0,205000000000.0,-3.1365996419999997,-11.84970021,-3.805781891,0.36295952600000003,-3.316607588,0.940255689,0.35214574299999996,-3.7263353319999997,-7.686656772999999,1.612234437685139,0.4260173191738895,2.7363152048212562,1.3623128526566002,2.9543824819954874,1.834526286792316,2.0288752164637516,1.7561452496224499,1.9063295710030204
4108,4108,205.0,12.1,13.4,-10.0,-2.25,2.37,-1.91,15.6,21.4,-14.6,0,0,1,0,205000000000.0,2.10798595,0.077858523,-6.444280142999999,-1.6793554259999999,0.055048242000000004,-1.247165435,6.21907702,7.9269075970000005,-11.10163021,1.4696240712472923,0.6060954954235045,2.5203595179691227,2.6506697280516716,3.081231718140415,2.4566470784862413,1.3711413621019648,1.3883580468751653,1.8670271234003157
4109,4109,205.0,-4.22,-5.22,10.1,-1.7,0.408,-1.5,-1.03,3.59,7.16,0,0,1,0,205000000000.0,-0.070168152,-2.424765929,0.602945912,-1.695491466,0.264317447,-1.44120265,3.429842892,5.915510436,-2.080961612,1.7660739668527805,0.543544455442004,2.2792018395081137,1.5133609777701187,2.2526070564245506,1.6093323205354053,1.5509167933296972,1.6460407542985327,1.9155784785016312
4110,4110,206.0,-6.54,-6.76,1.13,0.21600000000000003,3.04,1.52,-3.36,2.16,-1.41,0,0,1,0,206000000000.0,-2.2971470480000002,-4.472662026,0.827450644,-0.201450868,1.9100519519999999,0.831364435,0.8173087379999999,4.173757231000001,-1.749527746,1.5159503901639135,0.1615640634339254,3.0166179260086787,1.2600585889927025,1.801559562294876,1.303891061340589,1.3945471742397766,1.631300312086206,2.2831379300730696
4111,4111,206.0,6.96,-20.3,-20.9,2.05,-0.16699999999999998,-0.0708,10.9,-11.6,-23.4,0,0,1,0,206000000000.0,0.889252816,-11.94924573,-8.427606012,1.5583053119999999,0.6785436509999999,0.139000739,4.69683513,-3.1418910610000004,-12.44417719,1.493405317296639,0.49179191904189473,3.134074243620264,0.9694311303904889,1.4277747361687747,0.7483648418773082,1.8984314685394361,1.6664382970207474,2.671958407537213
4112,4112,206.0,9.39,-12.9,-3.85,-1.16,1.2,-1.85,13.1,-4.26,-6.44,0,0,1,0,206000000000.0,3.8152926110000003,-12.39836682,-6.477722185,-0.56634892,0.9877212240000001,-1.387452608,7.930128876,-3.660454464,-9.478303282,1.5100625020903273,0.5788230509542723,2.632349392445231,0.9083069927410353,1.4513595685704588,0.7753327262104843,2.57291785909608,1.3349103013727655,2.377899155701894
4113,4113,206.0,-1.39,-24.9,-5.38,-2.83,1.09,-4.38,1.04,-15.5,-6.88,0,0,1,0,206000000000.0,2.023580384,-18.30394037,-6.010134878,-2.335640884,1.048363522,-3.684075234,5.279007535,-9.151470188,-8.194823564,1.2184916890297761,0.39769465357119704,2.8535100598385696,1.2935240308808982,1.7496282823526326,1.1539419479760353,3.553369998573591,1.5911511815768393,2.543647323009569
4114,4114,206.0,-14.1,-26.5,7.11,-3.74,-0.579,-3.75,-13.7,-16.7,7.08,0,0,1,0,206000000000.0,-3.526312587,-22.17562927,-0.42146288,-3.433301836,0.08348073,-3.73466902,-2.023562855,-12.65237315,-0.649543096,1.568457470742552,0.29870616432591834,2.797614795160469,1.0639001927198284,2.1063537165826838,1.2773232415708862,2.4413002239216506,1.65804006863128,2.2889509407664805
4115,4115,206.0,-5.12,-11.2,9.55,-1.82,0.6970000000000001,-1.77,-6.19,-1.55,10.9,0,0,1,0,206000000000.0,-4.074875221,-16.99091556,3.8259961889999996,-2.172329241,0.44724347,-2.22688899,-3.626686791,-7.503247654,5.055566304,1.5645149118663453,0.4528768856363786,2.6352159520479876,1.2961998410855116,3.455652801525632,1.78789456184389,1.9336287763355773,1.4780901167299012,1.8396280942724383
